X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,year,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,yearIdentified,monthIdentified,recordNumber,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,month,day,coordinatePrecision,geoFlag,fieldNumber,typeStatus,individualCount,class,relatedCatalogItem,dayIdentified,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.45,-23.5,"1",2021-03-15 16:37:00-03,NY,NYBG,"502694",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Rubiaceae,Rudgea,nettoana,Rudgea nettoana,Müll.Arg.,M. Wacket,"1902",South America,Brazil,São Paulo,Sorocaba,In circuitu urbis Sorocaba,-47.45,-23.5,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=229745' target='other'> <mi>dwc_moreinfo</mi></a>,NY00502694,NY00502694_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.02,-23.220556,"4",2021-03-01 16:40:15-03,UNICAMP,UEC,"109602",S,Plantae,Magnoliopsida,NA,Rubiaceae,Rudgea,corymbulosa,Rudgea corymbulosa,Benth.,"Zappi, DC; et al.","1999",NA,Brazil,São Paulo,Cunha,"Parque Estadual da Serra do Mar, núcleo Cunha-Indaiá, trilha do Rio Bonito",-45.02,-23.220556,NA,"Arbusto 1.5m, folhas com domácias, flores diminutas alvas, com corola membranácea. DNA, material em álcool; Mata Atlântica no alto da serra, no interior da mata",UEC101115,UEC101115,"Zappi, DC","1999",NA,"330","-45.02","-23.220556","1060","1250","11","18",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-23.2600002288818,"6",2021-03-01 16:40:15-03,UNICAMP,UEC,"68709",S,Plantae,Magnoliopsida,NA,Rubiaceae,Rudgea,corymbulosa,Rudgea corymbulosa,Benth.,"Silva, SM; Sousa, WS","1987",NA,Brazil,São Paulo,Itu,Área de proteção ambiental,-47.2900009155273,-23.2600002288818,NA,"Arbusto de flores esbranquiçadas, em sub-bosque de mata ciliar.",NA,NA,NA,NA,NA,"25442",NA,NA,NA,NA,"10","22","22309",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.29,-23.26,"65",2017-09-11 17:13:38-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Rubiaceae,Rudgea,nettoana,Rudgea nettoana,Müll.Arg.,"Martius, CFP",NA,Southern America,Brazil,São Paulo,Itú,In silvis Capões prope Ytú.,-47.29,-23.26,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,"22309",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.54,"67",2017-09-11 17:13:38-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Rubiaceae,Rudgea,ypanemensis,Rudgea ypanemensis,Müll.Arg.,"Martius, CFP",NA,Southern America,Brazil,São Paulo,São Paulo,In silvis primaevis ad Ypanema.,-46.63,-23.54,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"71",2020-11-19 09:30:07-03,IBt,SP,"11644",S,Plantae,NA,NA,Rubiaceae,Rudgea,corymbulosa,Rudgea corymbulosa,Benth.,"Campos Novaes, J","1898",NA,Brasil,São Paulo,Jundiaí,NA,-46.8800010681152,-23.1800003051758,NA,NA,SP008227,SP008227,"Zappi, DC","2004","07",CGG4137,NA,NA,NA,NA,"03",NA,"17840",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
