X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,continentOcean,country,locality,preparationType,occurrenceRemarks,barcode,imagecode,class,identifiedBy,yearIdentified,monthIdentified,dayIdentified,relatedCatalogItem,year,month,day,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,fieldNumber,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.084167,-23.366389,"8",2021-03-01 16:31:50-03,UNICAMP,UEC,"148865",S,Plantae,Magnoliopsida,NA,Hippocrateaceae,Tontelea,martiana,Tontelea martiana,(Miers) A.C.Sm.,NA,"Aranha, BA","496",NA,Brazil,"Fazenda Capricórnio Parcela J, 380msm.",NA,Indivíduo regenerante no subosque.,UEC068891,UEC068891,NA,"Lombardi, JA","2008","10",NA,NA,"2007","01","14",São Paulo,Ubatuba,-45.084167,-23.366389,"-45.084167","-23.366389",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.084167,-23.365556,"9",2019-08-20 10:15:51-03,UNICAMP,UEC,"168611",S,Plantae,Magnoliopsida,NA,Hippocrateaceae,Tontelea,martiana,Tontelea martiana,(Miers) A.C.Sm.,NA,"Melis, JV","54",NA,Brazil,"Fazenda Capricórnio, Parcela J. Subparcela 11.",NA,NA,UEC035383,UEC035383,NA,"Lombardi, JA","2008","01",NA,NA,"2006","08","23",São Paulo,Ubatuba,-45.084167,-23.365556,"-45.084167","-23.365556","358","395",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"25",2020-06-15 15:29:58-03,UNESP-RC,HRCB,"27806",PreservedSpecimen,Plantae,NA,NA,Celastraceae,Tontelea,martiana,Tontelea martiana,(Miers) A.C.Sm.,NA,"Izar, P.","1749",NA,Brasil,P.E. Intervales,NA,"Liana, ramo caído, frutos imaturos de cor amarela, flores amarelas <ll>dwc_commonname:</ll> Cipó de macaco",NA,NA,NA,"Lombardi, J.A.","2008","03",NA,NA,"1997","10","05",São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"350","350","34059",auto,NA,NA,"35",São Paulo,SP,Sudeste
-46.735,-23.835556,"26",2019-11-13 11:17:46-03,USP,SPF,"98582",PreservedSpecimen,Plantae,NA,NA,Celastraceae,Tontelea,martiana,Tontelea martiana,(Miers) A.C.Sm.,NA,"Godoy, SAP","237",NA,Brasil,NA,NA,NA,SPF00098582,NA,NA,"Lombardi, JA","2014","09",NA,NA,"1994","09","14",São Paulo,São Paulo,-46.735,-23.835556,"-46.735","-23.835556",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"31",2020-07-16 10:05:36-03,IBt,SP,"290280",S,Plantae,NA,NA,Celastraceae,Tontelea,martiana,Tontelea martiana,(Miers) A.C.Sm.,NA,"Godoy, SAP","237",NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","09","14",São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"53584",auto,NA,NA,"35",São Paulo,SP,Sudeste
