X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,yearIdentified,monthIdentified,dayIdentified,month,day,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,class,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.121364,-22.651383,"26",2019-11-21 14:47:00-03,UFJF,CESJ,"71414",PreservedSpecimen,Plantae,Angiosperma,NA,Velloziaceae,Barbacenia,gounelleana,Barbacenia gounelleana,Beauverd,"K. Antunes; J.H.C. Ribeiro; P.H. Cardoso; L.N. Gonçalvez","757","2018",América do Sul,Brasil,Minas Gerais,Itamonte,"Parque Nacional do Itatiaia, trilha para as Prateleiras",-45.121364,-22.651383,NA,Erva rupícola em campo de altitude. Flores vinho (material em sílica),CESJ071414,NA,NA,NA,NA,NA,"04","22","-45.121364","-22.651383",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.834167,-22.431389,"28",2021-03-01 16:20:47-03,UNICAMP,UEC,"100602",S,Plantae,Liliopsida,NA,Velloziaceae,Barbacenia,gounelleana,Barbacenia gounelleana,Beauverd,"Shepherd, GJ; Belinello, R; Galvão, JC; Santos, MV; Goldenberg, R",97/75,"1997",NA,Brazil,São Paulo,Queluz,Crista da montanha vizinha à Pedra da Mina,-44.834167,-22.431389,NA,"Entre 22.2553 - 22.2608 S e 44.5003 - 44.5005 W.; Herbácea formando touceiras densas sobre as pedras. Flores com tépalas vermelhas e corona roxa.; Vegetação subarbustiva e herbácea sobre pedras.",UEC000919,UEC000919,"Mello-Silva, R","2003","06",NA,"11","18","-44.834167","-22.431389","2500","2660",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8515,-22.4273,"42",2019-10-29 10:08:42-03,UFPR,EFC,"12745",PreservedSpecimen,Plantae,NA,NA,Velloziaceae,Barbacenia,gounelleana,Barbacenia gounelleana,Beauverd,"Vieira, R.S.","130","2014",NA,Brasil,Minas Gerais,Passa Quatro,Serra da Mantiqueira - Morro Pedra da Mina,-44.8515,-22.4273,NA,Herbácea comum em refúgio vegetacional. Com flor arroxeada.,EFC012745,NA,"Vieira, R.S.","2014","05","21","04","20","-44.8515","-22.4273",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
