X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,fieldNumber,country,locality,preparationType,occurrenceRemarks,barcode,imagecode,year,kingdom,phylum,order,yearIdentified,monthIdentified,dayIdentified,recordNumber,month,day,continentOcean,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,typeStatus,individualCount,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.8199996948242,-22.25,"4",2019-10-03 15:15:00-03,MO,MOBOT,"101157368",PreservedSpecimen,Orchidaceae,Lyroglossa,bradei,Lyroglossa bradei,Schltr. ex Mansf.,NA,Alexander C. Brade,NA,Brazil,NA,NA,NA,NA,NA,"1921",Plantae,NA,NA,NA,NA,NA,Brade 8129,"9",NA,South America,São Paulo,Itirapina,-47.8199996948242,-22.25,"22843",auto,Holotype,"1",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"15",2019-11-21 10:13:33-03,IBt,SP,"41819",S,Orchidaceae,Lyroglossa,bradei,Lyroglossa bradei,Schltr. ex Mansf.,"Mansfeld, R","Brade, AC",NA,Brasil,Campo,NA,NA,SP000729,SP000729,"1921",Plantae,NA,NA,"1928",NA,NA,"8129","09",NA,NA,São Paulo,Itirapina,-47.8199996948242,-22.25,"22843",auto,Isotype,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"17",2019-11-21 10:13:47-03,IBt,SP,"316419",S,Orchidaceae,Pteroglossa,hilariana,Pteroglossa hilariana,(Cogn.) Garay,"Guimarães, LRS","Amaral Jr, A",NA,Brasil,NA,NA,NA,NA,NA,"1973",Plantae,NA,NA,"2011","02","07","1673","10","30",NA,São Paulo,Botucatu,-48.439998626709,-22.8799991607666,"40412",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"18",2019-11-21 10:13:47-03,IBt,SP,"43215",S,Orchidaceae,Pteroglossa,hilariana,Pteroglossa hilariana,(Cogn.) Garay,NA,"Toledo, JF; Gehrt, A",NA,Brasil,NA,NA,NA,NA,NA,"1940",Plantae,NA,NA,NA,NA,NA,s.n.,"09","25",NA,São Paulo,Itirapina,-47.8199996948242,-22.25,"22843",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
