X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,county,typeStatus,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,class,yearIdentified,monthIdentified,dayIdentified,relatedCatalogItem,verbatimLongitude,verbatimLatitude,fieldNumber,infraspecificEpithet,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.5699996948242,-22.6399993896484,"36",2020-11-04 11:06:42-03,ESALQ,ESA,"91630",PreservedSpecimen,Plantae,Magnoliophyta,NA,Ericaceae,Gaylussacia,decipiens,Gaylussacia decipiens,NA,NA,"Freitas, L.","711.0","1999","09","20",NA,Brasil,São Paulo,NA,-44.5699996948242,-22.6399993896484,NA,NA,ESA091630,ESA091630,São José do Barreiro,NA,NA,NA,"30784",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"94",2021-03-01 16:29:13-03,UNICAMP,UEC,"109242",S,Plantae,Magnoliopsida,NA,Ericaceae,Gaylussacia,decipiens,Gaylussacia decipiens,Cham.,"Romão, GO","Freitas, L","711","1999","09","20",NA,Brazil,São Paulo,"Fazenda Mariana, próximo divisa com o Parque. Limite entre Floresta ombrófila mista altomontana e campo de altitude.",-44.5699996948242,-22.6399993896484,NA,"Subarbusto ca. 70cm. Corola branco manchas vermelho e rosa. Obsarvada apenas nos ecótonos entre mata e campo, crescendo próximo a plantas de Gaylussacia densa e Gaylussacia jordanensis.",UEC075318,UEC075318,São José do Barreiro,NA,NA,NA,"30784",auto,NA,"2009","04",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"95",2021-03-01 16:29:13-03,UNICAMP,UEC,"107116",S,Plantae,Magnoliopsida,NA,Ericaceae,Gaylussacia,decipiens,Gaylussacia decipiens,Cham.,"Romão, GO","Freitas, L","658","1999","04","17",NA,Brazil,São Paulo,"Próximo a entrada do Parque , beira do Rio Mambucaba. Floresta Ombrófila mista altomontana.",-44.5699996948242,-22.6399993896484,NA,"Arbusto 1,m. corola branco rosado na base e rosa forte no ápice.",UEC075312,UEC075312,São José do Barreiro,NA,NA,NA,"30784",auto,NA,"2005","05",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
