X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,barcode,imagecode,geoFlag,typeStatus,continentOcean,locality,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,class,order,individualCount,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.0999984741211,-24.5200004577637,"1",2020-11-04 10:58:46-03,ESALQ,ESA,"95397",PreservedSpecimen,Plantae,Magnoliophyta,Acanthaceae,Lepidagathis,meridionalis,Lepidagathis meridionalis,Kameyama,"Kameyama, C.","2010","Meireles, J.E. et al.","247.0","2005","03","25",Brasil,São Paulo,Eldorado,-48.0999984741211,-24.5200004577637,"38804",ESA095397,ESA095397,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.403611,-24.630556,"5",2021-03-04 15:46:56-03,IF,SPSF,"36004",PreservedSpecimen,Plantae,Magnoliophyta,Cucurbitaceae,Lepidagathis,meridionalis,Lepidagathis meridionalis,Kameyama,C.Kameyama,"2011",J.E.Meireles & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro,"247","2005","03","25",Brasil,SP,Eldorado,-48.403611,-24.630556,NA,NA,NA,NA,NA,América do Sul,P.E.Jacupiranga- Núcleo Caverna do Diabo,NA,NA,"COLETA: XLS: SPSFNovo&nf;Floresta Ombrófila Densa Baixo Montana.&nf;Herbácea 50cm altura; brácteas pardas; flores de corola e anteras brancas.; GEOGRAFIA: Floresta pouco degradada sobre afloramento de calcário.;",Magnoliopsida,Violales,NA,"01","20",NA,NA,"35",São Paulo,SP,Sudeste
-47.931067,-25.095417,"6",2020-11-05 09:51:19-03,IBt,SP,"490766",S,Plantae,NA,Acanthaceae,Lepidagathis,meridionalis,Lepidagathis meridionalis,Kameyama,"Kameyama, C","2008","Kameyama, C","164","2006","12","06",Brasil,São Paulo,Cananéia,-47.931067,-25.095417,NA,SP003720,SP003720,NA,Paratype,NA,"Ilha do Cardoso, Trilha da captação, próximo ao rio Pereque",NA,NA,NA,NA,NA,NA,NA,NA,"-47.931067","-25.095417","35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"7",2021-01-21 15:28:43-03,IBt,SP,"491193",S,Plantae,NA,Acanthaceae,Lepidagathis,meridionalis,Lepidagathis meridionalis,Kameyama,NA,NA,"Meireles, JE","247","2005","03","25",Brasil,São Paulo,Eldorado,-48.0999984741211,-24.5200004577637,"38804",NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
