X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,recordNumber,phylum,order,coordinatePrecision,individualCount,geoFlag,typeStatus,continentOcean,preparationType,infraspecificEpithet,class,relatedCatalogItem,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.0699996948242,-23.4300003051758,"171",2021-02-07 08:35:27-03,MN,R,"189661",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera,(Mart. ex Schult. & Schult. f.) Wittm.,NA,"Smith, L.B.","1968","02","07",Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,R010018800,NA,NA,NA,NA,"15428",NA,NA,"34265",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"179",2021-02-07 08:35:27-03,MN,R,"229426",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera,(Mart. ex Schult. & Schult. f.) Wittm.,"Gomes-da-Silva, J.","Gomes-da-Silva, J.","2008","03","14",Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Núcleo Perequê.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,R010005385,R010005385,"2008","03","14","37",NA,NA,"37574",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"180",2021-02-07 08:35:27-03,MN,R,"229418",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera,(Mart. ex Schult. & Schult. f.) Wittm.,NA,"Gomes-da-Silva, J.","2008","03","14",Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Núcleo Perequê.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,R010016931,NA,NA,NA,NA,"36",NA,NA,"37574",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"181",2021-03-31 13:37:05-03,MN,R,"225084",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera,(Mart. ex Schult. & Schult. f.) Wittm.,"Uribbe, F.P.","Neves, B.F.S.; Almeida, M.C. & Junior, R.L.C.","2015","02","02",Brasil,São Paulo,Ubatuba,Parque Estadual da Serra do Mar- Núcleo Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,R010018689,NA,"2016","02","22",NA,NA,NA,"34265",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.816667,-23.333333,"262",2019-08-20 09:59:18-03,UNICAMP,UEC,"67852",S,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera,(Mart. ex Schult.f.) Wittm.,NA,"Barros, F","1993","11","09",Brazil,São Paulo,Ubatuba,Trilha do Corisco,-44.816667,-23.333333,"-44.816667","-23.333333",NA,NA,"Epífita, com infloresc6encia ereta, escapo verde avermelhado, bracteas da inflorensc6encia amarelas frutas amareladas.",UEC043324,UEC043324,NA,NA,NA,"29461",Liliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"268",2019-08-20 09:59:18-03,UNICAMP,UEC,"138743",S,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera,(Mart. ex Schult.f.) Wittm.,NA,"Breier, TB","2003","03","19",Brazil,São Paulo,Cananéia,"Parque Estadual da Ilha do Cardoso, Base do parque estadual ilha do cardoso.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,UEC043325,UEC043325,NA,NA,NA,"938",Liliopsida,NA,"37574",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"269",2021-03-01 16:19:09-03,UNICAMP,UEC,"138742",S,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera,(Mart. ex Schult.f.) Wittm.,"Breier, TB","Breier, TB; Nakakura, HCC","2002","07","30",Brazil,São Paulo,Cananéia,"Parque Estadual da Ilha do Cardoso, Itacuruça.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,Restinga baixa.,UEC043326,UEC043326,"2004","09",NA,"410",Liliopsida,NA,"37574",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"270",2019-08-20 09:59:18-03,UNICAMP,UEC,"85147",S,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera procera,(Mart. ex Schult.f.) Wittm.,"Costa, A","Leitão Filho, HF; Bortolotto, IM; Rodrigues, RR; Borba, EL; Faivre, CH; Cardamone, RB; Borges, KH","1996","02","05",Brazil,São Paulo,Ubatuba,Itamambuca,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"flor, mata Atlântica, epífita a 4m de altura. Folhas verdes, bainha branca. Brácteas escapais verdes, as da inflorescência avermelhadas na base e verdes na parte distal. Sépalas esverdeadas por inteiro, pétalas creme esverdeadas com o",UEC043320,UEC043320,"2000","02",NA,"34310",Liliopsida,NA,"34265",NA,auto,NA,NA,NA,procera,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"273",2019-08-20 09:59:18-03,UNICAMP,UEC,"85147",S,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera procera,(Mart. ex Schult.f.) Wittm.,"Costa, A","Leitão Filho, HF; Bortolotto, IM; Rodrigues, RR; Borba, EL; Faivre, CH; Cardamone, RB; Borges, KH","1996","02","05",Brazil,São Paulo,Ubatuba,Itamambuca,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"flor, mata Atlântica, epífita a 4m de altura. Folhas verdes, bainha branca. Brácteas escapais verdes, as da inflorescência avermelhadas na base e verdes na parte distal. Sépalas esverdeadas por inteiro, pétalas creme esverdeadas com o",UEC043320,UEC043320,"2000","02",NA,"34310",Liliopsida,NA,"34265",NA,auto,NA,NA,NA,procera,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"337",2020-04-27 16:09:08-03,UFES,VIES,"1385",S,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera,(Mart. ex Schult. & Schult.f.) Wittm.,"Uribbe, F.P.","Pereira, O.J.; Araújo, D.S.D.","1987","04","15",Brasil,São Paulo,Cananéia,Ilha de Cananéia.,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,VIES001385,VIES001385,"2013","03","11","870",NA,NA,"37574",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.939998626709,-23.8500003814697,"471",2020-06-15 15:29:42-03,UNESP-RC,HRCB,"55470",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera,(Mart. ex Schult. & Schult.f.) Wittm.,"Forzza, R.C",Lombardi,"2011","04","26",Brasil,São Paulo,São Lourenço da Serra,Reserva Particular do Patrimônio Natural Paiol Maria,-46.939998626709,-23.8500003814697,NA,NA,NA,NA,"Amostra em sílica. Erva epífita em árvoea caída, frutos imaturos verdes.",NA,NA,"2011",NA,NA,"8516",NA,NA,"10031",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"472",2020-06-17 15:24:58-03,UNESP-RC,HRCB,"8710",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera,(Mart. ex Schult. f.) Wittm. ,A. Costa,"Costa, R.",NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"473",2020-06-17 15:24:58-03,UNESP-RC,HRCB,"9387",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera var.procera,(Mart. ex Schult. f.) Wittm. ,A. Costa,"Cunha, N. M. L.",NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",NA,auto,NA,NA,NA,var.procera,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"509",2020-09-12 05:00:02-03,US,US,"1618714",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera,(Mart. ex Schult. & Schult. f.) Wittm.,NA,A. Gehrt,"1929","2","3",Brazil,São Paulo,São Paulo,Pirajussára,-46.6300010681152,-23.5400009155273,NA,NA,"800",NA,NA,US01914257,US01914257_01,NA,NA,NA,"1820",NA,Bromeliales,"53584","1",auto,NA,South America - Neotropics,NA,NA,Monocotyledonae,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"534",2020-09-12 05:00:02-03,US,US,"209883",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera,(Mart. ex Schult. & Schult. f.) Wittm.,NA,A. F. Regnell,"1905","1","14",Brazil,São Paulo,Santos,NA,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,NA,US01914242,US01914242_01,NA,NA,NA,s.n.,NA,Bromeliales,"26836","1",auto,NA,South America - Neotropics,NA,NA,Monocotyledonae,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49,-22,"580",2019-07-09 12:56:23-03,F,FMNH-SEEDPLANTS,V0416573F,PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera,NA,L. B. Smith,A. Gehrt,"1929","2","3",Brazil,São Paulo,NA,NA,-49,-22,NA,NA,NA,NA,NA,V0416573F,V0416573F_01,NA,NA,NA,"1820",Spermatophyta,NA,NA,NA,NA,NA,South America,NA,NA,Monocotyledoneae,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8825,-24.608333,"584",2019-01-25 15:39:08-02,IAC,IAC,"36024",S,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera,(Mart. ex Schult.f.) Wittm.,T. Trindade-Lima,R.B. Torres et al.,"1998","03","24",Brasil,São Paulo,Pariquera-Açu,"IAC, Estação Experimental, área nativa",-47.8825,-24.608333,"-47.882500","-24.608333",NA,NA,"Escapo floral com de 1,5m de comprimento",NA,NA,"2007","04","25","453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.076944,-24.076667,"635",2021-03-04 15:42:00-03,IF,SPSF,"40580",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera,Mart.,R.B.Louzada,R.Cielo-Filho & J.B.Baitello & C.R.Lima,NA,NA,NA,Brasil,SP,Itapeva,Estação Ecológica,-49.076944,-24.076667,NA,NA,"700","700","COLETA: Bromélia terrestre, flores em botão amarelados.; GEOGRAFIA: Trilha 1;",NA,NA,"2009","03","05","790",Magnoliophyta,Bromeliales,NA,NA,NA,NA,América do Sul,NA,NA,Liliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.33,-23.96,"646",2017-09-11 16:27:06-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera gracilis,(Gaudich.) Mez,NA,"Mosén, CWH",NA,NA,NA,Brazil,São Paulo,Santos,"IBB/Santos, SP, nec non S. Paulo prope Santos",-46.33,-23.96,"-46.33","-23.96",NA,NA,NA,NA,NA,NA,NA,NA,"3249",NA,NA,NA,NA,NA,NA,Southern America,NA,gracilis,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.33,-23.96,"654",2017-09-11 16:27:06-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera gracilis,(Gaudich.) Mez,NA,"Mosén, CWH",NA,NA,NA,Brazil,São Paulo,Santos,"IBB/Santos, SP, nec non S. Paulo prope Santos",-46.33,-23.96,"-46.33","-23.96",NA,NA,NA,NA,NA,NA,NA,NA,"3249",NA,NA,NA,NA,NA,NA,Southern America,NA,gracilis,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.816667,-23.333333,"686",2019-11-21 10:02:54-03,IBt,SP,"277417",S,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera,(Mart. ex Schult.f.) Wittm.,NA,"Barros, F; et al.","1993","11","09",Brasil,São Paulo,Ubatuba,Trilha do Corisco,-44.816667,-23.333333,"-44.816667","-23.333333",NA,NA,NA,NA,NA,NA,NA,NA,"29461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.852778,-23.3525,"690",2019-11-21 10:02:54-03,IBt,SP,"303933",S,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera procera,(Mart. ex Schult.f.) Wittm.,"Borba, EL","Leitão Filho, HF; et al.","1996","01","30",Brasil,São Paulo,Ubatuba,Estrada da Casa da Farinha,-44.852778,-23.3525,"-44.852778","-23.3525",NA,NA,NA,SP053871,SP053871,NA,NA,NA,"34314",NA,NA,NA,NA,NA,NA,NA,NA,procera,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"699",2019-11-21 10:02:54-03,IBt,SP,"224897",S,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera,(Mart. ex Schult.f.) Wittm.,NA,"Wanderley, MGL","1988","04","06",Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Estrada para Captação",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1002",NA,NA,"37574",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"700",2019-11-21 10:02:54-03,IBt,SP,"224896",S,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera debilis,Mez,"Leme, E","Wanderley, MGL","1988","04","06",Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Estrada para Captação",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,SP053870,SP053870,"1991","04",NA,"1001",NA,NA,"37574",NA,auto,NA,NA,NA,debilis,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883010864258,-23.5228004455566,"701",2019-11-21 10:02:54-03,IBt,SP,347515a,Extra,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera tenuis,L.B.Sm.,"Versieux, LM","Tomasulo, PLB","1992","11","13",Brasil,São Paulo,Mogi das Cruzes,Parque Municipal da Serra do Itapety,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,SP053861,SP053861,"2007",NA,NA,"151",NA,NA,"28666",NA,auto,NA,NA,NA,tenuis,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883010864258,-23.5228004455566,"702",2019-11-21 10:02:54-03,IBt,SP,"347515",S,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera tenuis,L.B.Sm.,"Versieux, LM","Tomasulo, PLB","1992","11","13",Brasil,São Paulo,Mogi das Cruzes,Parque Municipal da Serra do Itapety,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,SP053860,SP053860,"2007",NA,NA,"151",NA,NA,"28666",NA,auto,NA,NA,NA,tenuis,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883010864258,-23.5228004455566,"703",2019-11-21 10:02:55-03,IBt,SP,347515c,Extra,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera tenuis,L.B.Sm.,"Versieux, LM","Tomasulo, PLB","1992","11","13",Brasil,São Paulo,Mogi das Cruzes,Parque Municipal da Serra do Itapety,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,SP053863,SP053863,"2007",NA,NA,"151",NA,NA,"28666",NA,auto,NA,NA,NA,tenuis,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883010864258,-23.5228004455566,"704",2019-11-21 10:02:55-03,IBt,SP,347515b,Extra,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera tenuis,L.B.Sm.,"Versieux, LM","Tomasulo, PLB","1992","11","13",Brasil,São Paulo,Mogi das Cruzes,Parque Municipal da Serra do Itapety,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,SP053862,SP053862,"2007",NA,NA,"151",NA,NA,"28666",NA,auto,NA,NA,NA,tenuis,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"705",2019-11-21 10:02:54-03,IBt,SP,"12367",S,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera tenuis,L.B.Sm.,"Smith, LB","Loefgren, A","1894","11","21",Brasil,São Paulo,São Paulo,Em cultivo no jardim da Comissão,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP050022,SP050022,"1943",NA,NA,CGG2942,NA,NA,"53584",NA,auto,NA,NA,NA,tenuis,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"706",2019-11-21 10:02:54-03,IBt,SP,"24580",S,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera tenuis,L.B.Sm.,"Smith, LB","Gehrt, A","1929","02","03",Brasil,São Paulo,São Paulo,Pirajussara,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP003960,SP003960,"1943",NA,NA,s.n.,NA,NA,"53584",NA,auto,Isotype,NA,NA,tenuis,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"707",2019-11-21 10:02:55-03,IBt,SP,"51643",S,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera tenuis,L.B.Sm.,"Smith, LB","Roth, L","1944","03","07",Brasil,São Paulo,São Paulo,Santo Amaro,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP053876,SP053876,"1952","02",NA,"881",NA,NA,"53584",NA,auto,NA,NA,NA,tenuis,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"708",2019-11-21 10:02:54-03,IBt,SP,"303934",S,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera procera,(Mart. ex Schult.f.) Wittm.,"Costa, A","Leitão Filho, HF; et al.","1996","02","05",Brasil,São Paulo,Ubatuba,Itamambuca,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,"1997","09",NA,"34310",NA,NA,"34265",NA,auto,NA,NA,NA,procera,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"709",2019-11-21 10:02:54-03,IBt,SP,"224896",S,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera debilis,Mez,"Leme, E","Wanderley, MGL","1988","04","06",Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Estrada para Captação",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,SP053870,SP053870,"1991","04",NA,"1001",NA,NA,"37574",NA,auto,NA,NA,NA,debilis,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.852778,-23.3525,"710",2019-11-21 10:02:54-03,IBt,SP,"303933",S,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera procera,(Mart. ex Schult.f.) Wittm.,"Borba, EL","Leitão Filho, HF; et al.","1996","01","30",Brasil,São Paulo,Ubatuba,Estrada da Casa da Farinha,-44.852778,-23.3525,"-44.852778","-23.3525",NA,NA,NA,SP053871,SP053871,NA,NA,NA,"34314",NA,NA,NA,NA,NA,NA,NA,NA,procera,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"711",2019-11-21 10:02:54-03,IBt,SP,"303934",S,Plantae,Bromeliaceae,Vriesea,procera,Vriesea procera procera,(Mart. ex Schult.f.) Wittm.,"Costa, A","Leitão Filho, HF; et al.","1996","02","05",Brasil,São Paulo,Ubatuba,Itamambuca,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,"1997","09",NA,"34310",NA,NA,"34265",NA,auto,NA,NA,NA,procera,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
