X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,locality,minimumElevationInMeters,maximumElevationInMeters,recordNumber,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,relationshipType,relatedCatalogItem,individualCount,fieldNumber,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.9199981689453,-24.3799991607666,"50",2020-11-04 11:19:37-03,ESALQ,ESA,"52070",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,viride,Chrysophyllum viride,Mart. & Eichl. Ex M.,NA,"Lima, R.A.F.",NA,NA,NA,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,ESA052070,NA,NA,NA,NA,no sub-bosque,Parcela permanente - Parque Estadual de Carlos Botelho,"400","400","511.0",Magnoliophyta,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"51",2020-11-04 11:19:37-03,ESALQ,ESA,"109886",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,viride,Chrysophyllum viride,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,ESA109886,NA,NA,NA,NA,NA,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,NA,"30326.0",Magnoliophyta,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"52",2020-11-04 11:19:37-03,ESALQ,ESA,"109467",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,viride,Chrysophyllum viride,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,ESA109467,ESA109467,NA,NA,NA,NA,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,NA,"29201.0",Magnoliophyta,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"53",2020-11-04 11:19:37-03,ESALQ,ESA,"109887",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,viride,Chrysophyllum viride,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,ESA109887,NA,NA,NA,NA,NA,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,NA,"30327.0",Magnoliophyta,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"68",2021-03-01 16:41:09-03,UNICAMP,UEC,"200663",S,Plantae,Sapotaceae,Chrysophyllum,viride,Chrysophyllum viride,Mart. & Eichler,NA,"Pereira, LS; Belinello, R; Gomes, JAMA; Rosado, BHP; et al.","2008","12","07",Brazil,São Paulo,São Luiz do Paraitinga,-45.183333,-23.4,"-45.183333","-23.4",UEC158056,UEC158056,"2008",NA,NA,Mata Atlântica,Parque Estadual da Serra do Mar,"990","1045",N711,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"69",2021-03-01 16:41:09-03,UNICAMP,UEC,"200136",S,Plantae,Sapotaceae,Chrysophyllum,viride,Chrysophyllum viride,Mart. & Eichler,NA,"Padgurschi, MCG; Belinello, R","2009",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,-45.183333,-23.4,"-45.183333","-23.4",UEC177780,UEC177780,NA,NA,NA,Parcela M - Projeto Biota-FAPESP. Árvore com 30 metros de altura. Frequência da espécie na parcela: n=27,Parque Estadual da Serra do Mar,"990","1045",M1940,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.816944,-23.3025,"71",2021-03-01 16:41:09-03,UNICAMP,UEC,"174848",S,Plantae,Sapotaceae,Chrysophyllum,viride,Chrysophyllum viride,Mart. & Eichler,"Sanchez, M","Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1997","05","29",Brazil,São Paulo,Ubatuba,-44.816944,-23.3025,"-44.816944","-23.3025",UEC072656,UEC072656,NA,NA,NA,"Árvore 810, pouco látex branco, vegetativo.; Mata Atlântica de Encosta, Morro do Corisco.",Picinguaba.,"600","600","1807",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.41,-23.62,"106",2013-04-01 09:16:12-03,IPT,BCTW,"7551",S,Plantae,NA,Chrysophyllum,viride,Chrysophyllum viride,Mart. & Eichler,NA,NA,NA,NA,NA,Brasil,São Paulo,Caraguatatuba,-45.41,-23.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"30093",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.84,-24.48,"108",2013-04-01 09:16:12-03,IPT,BCTW,"6198",S,Plantae,NA,Chrysophyllum,viride,Chrysophyllum viride,Mart. & Eichler,IPT,NA,NA,NA,NA,Brasil,São Paulo,Registro,-47.84,-24.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"25922",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.42,-23.71,"109",2013-04-01 09:16:12-03,IPT,BCTW,"7674",S,Plantae,NA,Chrysophyllum,viride,Chrysophyllum viride,Mart. & Eichler,IPT,NA,NA,NA,NA,Brasil,São Paulo,Piedade,-47.42,-23.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"30307",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.42,-23.71,"110",2013-04-01 09:16:12-03,IPT,BCTW,"6811",S,Plantae,NA,Chrysophyllum,viride,Chrysophyllum viride,Mart. & Eichler,NA,NA,NA,NA,NA,Brasil,São Paulo,Piedade,-47.42,-23.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"30307",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"140",2020-12-21 16:44:48-03,MBM,MBM,"158628",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,viride,Chrysophyllum viride,Mart. & Eichl. ex Miq.,"Franco, G.A.D.C.","Rodrigues, A.",NA,NA,NA,Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,MBM158628,MBM158628,NA,NA,NA,NA,Vila Amália,NA,NA,s.n.,NA,NA,Southern America,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"196",2019-10-07 09:12:54-03,UEFS,HUEFS,"117151",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,viride,Chrysophyllum viride,Mart. & Eichler,NA,"Ferretti, A.R.","1996","02","12",Brasil,São Paulo,Cunha,-44.9599990844727,-23.0699996948242,NA,NA,HUEFS0117151,HUEFS0117151,"2002","06",NA,"Floresta ombrófila densa, ao longo do rio látex.",Estação Experimental da Serra do Mar - Núcleo Cunha - Trilha da Barra do Rio.,NA,NA,"22",Angiospermae,Ericales,NA,NA,"38855",auto,Asteranae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.083511,-23.367009,"204",2019-06-24 08:14:00-03,IAC,IAC,"50441",S,Plantae,Sapotaceae-3.Chrysophylloideae,Chrysophyllum,viride,Chrysophyllum viride,Mart. & Eichler ex Miq.,"J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","2007","11","08",Brasil,São Paulo,Ubatuba,-45.083511,-23.367009,"-45.083511","-23.367009",NA,NA,"2007","11","08","subparcela 72, indivíduo I 1469","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,NA,"554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.109914,-23.360372,"205",2019-06-24 08:14:00-03,IAC,IAC,"56474",S,Plantae,Sapotaceae-3.Chrysophylloideae,Chrysophyllum,viride,Chrysophyllum viride,Mart. & Eichler ex Miq.,A.C.O. Souza et al.,"A.C.O. Souza; L.C. Bernacci & R. Belinelo","2011","02","22",Brasil,São Paulo,Ubatuba,-45.109914,-23.360372,"-45.109914","-23.360372",NA,NA,"2011","02","22",NA,"Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca",NA,NA,"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-22.7700004577637,"212",2020-11-12 16:59:11-03,UEL,FUEL,"53604",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,viride,Chrysophyllum viride,Mart. & Eichler ex Miq.,"Faria, AD","Faria, AD","2014","12","18",Brasil,São Paulo,Nova Odessa,-47.2900009155273,-22.7700004577637,NA,NA,NA,NA,"2014","12",NA,NA,Coleção in vivo do Jardim Botânico Plantarum,NA,NA,2014/28,Tracheophyta,Ericales,NA,NA,"8440",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"215",2019-10-03 10:04:30-03,UFSCar,SORO,"7139",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,viride,Chrysophyllum viride,Mart. & Eichler,NA,NA,"2014","02","19",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,NA,NA,"Árvore, 25,3m de altura, 57 cm de diâmetro.",Parque do Zizo.,NA,NA,"23",NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.360278,-24.284167,"226",2021-03-04 15:42:58-03,IF,SPSF,"33991",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,viride,Chrysophyllum viride,NA,L.F.Lima,C.Urbanetz et al.,"2003","04","22",Brasil,SP,Eldorado,-48.360278,-24.284167,NA,NA,NA,NA,"2016","09","27","COLETA: Árvore com aprox. 15m. Frutos imaturos verdes e frutos maduros amarelos.; GEOGRAFIA: Floresta Ombrófila Densa Montana. Vegetação secundária. Intenso histórico de degradação, a partir de extrativismo seletivo de Palmito e madeira, com vários trech",Parque Estadual de Intervales,"790","790","134",Magnoliophyta,Ericales,América do Sul,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"227",2021-03-04 15:42:58-03,IF,SPSF,"24986",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,viride,Chrysophyllum viride,NA,R.G.V.N. Lima,L.Rossi & M.Kawall,"1991","05","16",Brasil,SP,Iguape,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"2016","09","27","COLETA: Árvore com aprox. 15m de altura. Raízes superficiais crescendo s/ rochas. DAP 40cm. Látex pouco evidente, alvo, translúcido. Frutos imaturos verdes, passando a amarelos.; GEOGRAFIA: Mata. Trilha para a Figueira Grande.;",Estação Ecológica Juréia-Itatins,NA,NA,"896",Magnoliophyta,Ericales,América do Sul,NA,"55628",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"236",2020-02-20 10:40:02-03,IBt,SP,"246716",S,Plantae,Sapotaceae,Chrysophyllum,viride,Chrysophyllum viride,Mart. & Eichler ex Miq.,"Pennington, TD","Barros, F; Ribeiro, JELS","1990","12","06",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,"1991","10",NA,NA,"Ilha do Cardoso, Morro do Cardoso","700","700","2089",NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"237",2019-11-21 10:19:13-03,IBt,SP,"275282",S,Plantae,Sapotaceae,Chrysophyllum,viride,Chrysophyllum viride,Mart. & Eichler ex Miq.,"Melo, MMRF","Cordeiro, I; et al.","1994","12","07",Brasil,São Paulo,Iguape,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,NA,"Arvoreta do interior da mata ca. 10m alt., flores alvas","Estação Ecológica Juréia-Itatins, Trilha da Figueira, mata pluvial de encosta",NA,NA,"1476",NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"238",2019-11-21 10:19:13-03,IBt,SP,"269014",S,Plantae,Sapotaceae,Chrysophyllum,viride,Chrysophyllum viride,Mart. & Eichler ex Miq.,"Melo, MMRF","Rossi, L; Anunciação, EA","1993","10","27",Brasil,São Paulo,Iguape,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,NA,"Árvore 16,0m alt., látex alvo, flores creme, frutos imaturos verdes","Estação Ecológica Juréia-Itatins, Trilha para a Figueira",NA,NA,"1350",NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"239",2019-11-21 10:19:13-03,IBt,SP,"249133",S,Plantae,Sapotaceae,Chrysophyllum,viride,Chrysophyllum viride,Mart. & Eichler ex Miq.,"Melo, MMRF","Rossi, L; Kawall, MA","1991","05","16",Brasil,São Paulo,Iguape,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,NA,"Árvore ca. 15m alt., raízes superficiais, crescendo sobre rochas, DAP 40cm, látex pouco evidente, alvo translúcido, frutos imaturos verdes, passando a amarelos","Estação Ecológica Juréia-Itatins, Trilha para a Figueira Grande, mata",NA,NA,"896",NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-24.0900001525879,"240",2020-08-27 12:20:23-03,IBt,SP,"309238",S,Plantae,Sapotaceae,Chrysophyllum,viride,Chrysophyllum viride,Mart. & Eichler ex Miq.,NA,"Wanderley, MGL","1997","05","07",Brasil,São Paulo,Ribeirão Grande,-48.3600006103516,-24.0900001525879,NA,NA,NA,NA,NA,NA,NA,NA,Parque Estadual Intervales,NA,NA,"2199",NA,NA,NA,NA,"25028",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
