X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,verbatimLongitude,verbatimLatitude,class,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"14",2021-03-31 13:41:18-03,MN,R,"13840",PreservedSpecimen,Plantae,NA,NA,Orchidaceae,Sarcoglottis,uliginosa,Sarcoglottis uliginosa,Barb. Rodr.,"Hoehne, F.C.","Hoehne, F.C.","974","1917","11","28",NA,Brasil,São Paulo,São Paulo,Butantã,-46.6300010681152,-23.5400009155273,NA,NA,NA,Seção de Botânica do Museu Paulista,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"21",2019-08-20 10:01:02-03,UNICAMP,UEC,"98566",S,Plantae,Liliopsida,NA,Orchidaceae,Sarcoglottis,uliginosa,Sarcoglottis uliginosa,(Barb.Rodr.) Barb.Rodr.,"Pansarin, ER","Marcondes-Ferreira, W; Belinello, R; Semir, J; Dutilh, JHA; Nakajima, JN; Hind, DJN","1559","1997","11","06",NA,Brazil,São Paulo,Pedregulho,"Estreito, Em brejo.",-47.4700012207031,-20.25,NA,NA,NA,Flores amarelo citrino muito perfumadas.,UEC027094,UEC027094,NA,NA,NA,"27552",auto,"2000","11",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"22",2019-08-20 10:01:02-03,UNICAMP,UEC,"139242",S,Plantae,Liliopsida,NA,Orchidaceae,Sarcoglottis,uliginosa,Sarcoglottis uliginosa,(Barb.Rodr.) Barb.Rodr.,"Singer, RB","Singer, RB",97/198,"1997","12","12",NA,Brazil,São Paulo,Pedregulho,"Estreito, Pedregulho",-47.4700012207031,-20.25,NA,NA,NA,NA,UEC027093,UEC027093,NA,NA,NA,"27552",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7400016784668,-22.1900005340576,"92",2019-11-21 10:13:50-03,IBt,SP,"65482",S,Plantae,NA,NA,Orchidaceae,Sarcoglottis,uliginosa,Sarcoglottis uliginosa,Barb.Rodr.,"Kuhlmann, M","Kuhlmann, M","1535","1947","11","13",NA,Brasil,São Paulo,Espírito Santo do Pinhal,"Bairro das Três Fazendas, Fazenda Santa Tereza",-46.7400016784668,-22.1900005340576,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18890",auto,"1947","12",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"93",2019-11-21 10:13:50-03,IBt,SP,"3055",S,Plantae,NA,NA,Orchidaceae,Sarcoglottis,uliginosa,Sarcoglottis uliginosa,Barb.Rodr.,"Hoehne, FC","Hoehne, FC",s.n.,"1918","11","20",NA,Brasil,São Paulo,São Paulo,Butantã,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"94",2019-11-21 10:13:50-03,IBt,SP,"974",S,Plantae,NA,NA,Orchidaceae,Sarcoglottis,uliginosa,Sarcoglottis uliginosa,Barb.Rodr.,"Hoehne, FC","Hoehne, FC",s.n.,"1917","11","28",NA,Brasil,São Paulo,São Paulo,"Butantã, Rio Pequeno",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"95",2019-11-21 10:13:50-03,IBt,SP,"5855",S,Plantae,NA,NA,Orchidaceae,Sarcoglottis,uliginosa,Sarcoglottis uliginosa,Barb.Rodr.,"Hoehne, FC","Gehrt, A",s.n.,"1921","11","01",NA,Brasil,São Paulo,São Paulo,Vila Ema,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
