X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,verbatimLongitude,verbatimLatitude,maximumElevationInMeters,monthIdentified,coordinatePrecision,geoFlag,class,identifiedBy,dayIdentified,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.1994,-23.5083,"1",2021-03-15 16:37:00-03,NY,NYBG,"1801309",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Eugenia,elongata,Eugenia elongata,Nied.,E. de Melo,"2556","1998","11","14",South America,Brazil,São Paulo,Ubatuba,"SP-55, Povoado Lagoinha, Ruína dos escravos.",-45.1994,-23.5083,"25",sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2020252' target='other'> <mi>dwc_moreinfo</mi></a>,NY01801309,NY01801309_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.199444,-23.508333,"2",2020-12-11 11:39:08-03,UFMG,BHCB,"91167",PreservedSpecimen,Plantae,Dicotyledon,NA,Myrtaceae,Eugenia,elongata,Eugenia elongata,Nied.,"Melo, E de; França, F; Hirai, R","2556","1998","11","14",Southern America,Brasil,São Paulo,Ubatuba,"SP 055, Povoado Lagoinha, Ruínas dos Escravos. Interior da mata",-45.199444,-23.508333,"25",NA,"Arvoreta ca. 3,0m alt. folha jovem crasso-membranácea com pilosidade pruinosa, ferrugínea, face abaxial verde-claro, fruto imaturo verde-claro.",BHCB015131,BHCB015131,"2005","-45.199444","-23.508333","25",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.199444,-23.508333,"4",2019-10-07 09:35:14-03,UEFS,HUEFS,"35303",PreservedSpecimen,Plantae,Angiospermae,Myrtales,Myrtaceae,Eugenia,elongata,Eugenia elongata,Nied.,"Melo, E.","2556","1998","11","14",NA,Brasil,São Paulo,Ubatuba,"SP-55, Povoado Lagoinha, Ruína dos escravos.",-45.199444,-23.508333,"25",NA,Interior da mata.,HUEFS0035303,NA,"2005",45W11'58'',23S30'30'',"25","03",NA,NA,Rosanae,M.Sobral,NA,"35",São Paulo,SP,Sudeste
