X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,class,typeStatus,verbatimLongitude,verbatimLatitude,relatedCatalogItem,yearIdentified,monthIdentified,dayIdentified,relationshipType,coordinatePrecision,geoFlag,fieldNumber,infraspecificEpithet,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.183333,-23.4,"15",2021-03-01 16:36:06-03,UNICAMP,UEC,"200681",S,Plantae,Magnoliopsida,NA,Myrtaceae,Calyptranthes,pileata,Calyptranthes pileata,D.Legrand,NA,"Pereira, LS; Belinello, R; Padgurschi, MCG",N874,"2007","12",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"990","1045",NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 6.5 metros de altura. Frequência da espécie na parcela: n=2; Mata Atlântica",UEC158069,UEC158069,NA,NA,"-45.183333","-23.4",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.089722,-23.372222,"16",2021-03-01 16:36:06-03,UNICAMP,UEC,"178177",S,Plantae,Magnoliopsida,NA,Myrtaceae,Calyptranthes,pileata,Calyptranthes pileata,D.Legrand,"Sobral, M","Rochelle, ALC",J1263,NA,NA,NA,NA,Brazil,São Paulo,Ubatuba,Fazenda Capricórnio - Bairro Taquaral.,-45.089722,-23.372222,NA,NA,NA,"Indivíduo j1263 da parcela j do projeto Temático BIOTA - Gradiente Funcional.; Floresta Ombrófila Densa Submontana.",UEC041696,UEC041696,NA,NA,"-45.089722","-23.372222",NA,"2008","03",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"51",2020-11-23 11:38:56-03,IAC,IAC,"53950",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Calyptranthes,pileata,Calyptranthes pileata,D.Legrand,L.D. Meireles,J.A.M.A. Gomes,s/nº,"2012","10","20",NA,Brasil,São Paulo,Ubatuba,"Parque Estadual da Serra do Mar, Núcleo Picinguaba, parcela I",-45.0711,-23.4339,NA,NA,NA,"sp.5 coordenadas do material: 23º22#?#01S, 45º05#?#01W, 350 m s.n.m.",NA,NA,NA,NA,"-45.0711","-23.4339",NA,"2013","01","20",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"52",2020-11-23 11:38:56-03,IAC,IAC,"53954",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Calyptranthes,pileata,Calyptranthes pileata,D.Legrand,J.A.M.A. Gomes,J.A.M.A. Gomes,s/nº,"2012","10","20",NA,Brasil,São Paulo,Ubatuba,"Parque Estadual da Serra do Mar, Núcleo Picinguaba, parcela I",-45.0711,-23.4339,NA,NA,NA,"sp.2 coordenadas do material: 23º22#?#01S, 45º05#?#01W, 350 m s.n.m.",NA,NA,NA,NA,"-45.0711","-23.4339",NA,"2012","10","20",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.109914,-23.360372,"53",2020-11-23 11:38:56-03,IAC,IAC,"53996",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Calyptranthes,pileata,Calyptranthes pileata,D.Legrand,A.C.O. Souza et al.,"A.C.O. Souza; L.C. Bernacci & R. Belinelo","53","2012","03","16",NA,Brasil,São Paulo,Ubatuba,"Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca",-45.109914,-23.360372,NA,NA,NA,NA,NA,NA,NA,NA,"-45.109914","-23.360372",NA,"2012","03","16",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.74,-23.838889,"57",2019-12-05 14:48:38-03,UFSCar,SORO,"7864",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Calyptranthes,pileata,Calyptranthes pileata,D.Legrand,E.H.P. Barretto & M.F.Santos,"Barretto, E.H.P.; Garcia, R.J.F.; Pascalicchio, F.F.; Carvalho, A.G.","1147","2016","12","20",NA,Brasil,São Paulo,São Paulo,"Parelheiros, Estr. de marsilac. Mata.",-46.74,-23.838889,"899","899",NA,"Árvore, 14m alt., casca fendilhada; botões com base vinácea; frutos verdes.",NA,NA,NA,NA,46°44'24''W,23°50'20''S,NA,"2017","01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
