X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,class,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,geoFlag,continentOcean,preparationType,barcode,imagecode,relatedCatalogItem,fieldNumber,individualCount,typeStatus,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.5499992370605,-23.1100006103516,"90",2019-11-21 10:13:50-03,IBt,SP,"29025",S,Plantae,NA,NA,NA,Orchidaceae,Sarcoglottis,rupicola,Sarcoglottis rupicola,Garay,"Barros, F","1983","05","26","Duarte, C","239","1910","09",NA,Brasil,São Paulo,Atibaia,NA,-46.5499992370605,-23.1100006103516,NA,NA,"21675",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"91",2019-11-21 10:13:50-03,IBt,SP,"29019",S,Plantae,NA,NA,NA,Orchidaceae,Sarcoglottis,rupicola,Sarcoglottis rupicola,Garay,"Barros, F","1983","05","26","Usteri, A",s.n.,"1907","10","27",Brasil,São Paulo,Jundiaí,NA,-46.8800010681152,-23.1800003051758,NA,NA,"17840",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"92",2019-11-21 10:13:50-03,IBt,SP,"36555",S,Plantae,NA,NA,NA,Orchidaceae,Sarcoglottis,rupicola,Sarcoglottis rupicola,Garay,"Barros, F","1983","05","26","Hoehne, FC; Gehrt, A",s.n.,"1936","10","20",Brasil,São Paulo,São Paulo,Itaim,-46.6300010681152,-23.5400009155273,NA,NA,"53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"93",2019-11-21 10:13:50-03,IBt,SP,"48431",S,Plantae,NA,NA,NA,Orchidaceae,Sarcoglottis,rupicola,Sarcoglottis rupicola,Garay,"Barros, F","1983","05","26","Kuhlmann, M",s.n.,"1943","09","19",Brasil,São Paulo,São Paulo,Itaquera,-46.6300010681152,-23.5400009155273,NA,NA,"53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
