X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,infraspecificEpithet,fieldNumber,individualCount,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.0699996948242,-23.4300003051758,"10",2020-11-04 11:13:21-03,ESALQ,ESA,"21467",PreservedSpecimen,Plantae,Magnoliophyta,NA,Melastomataceae,Henriettea,saldanhaei,Henriettea saldanhaei,Cogn.,NA,"Barreto, K.D. et al.","1637.0","1993","11","25",NA,Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,ESA021467,NA,"Goldenberg, R.",NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.927472,-23.348556,"16",2021-03-01 16:33:58-03,UNICAMP,UEC,"75460",S,Plantae,Magnoliopsida,NA,Melastomataceae,Henriettea,saldanhaei,Henriettea saldanhaei,Cogn.,NA,"Barreto, KD; Fernandes, GCD; Vitti, FX","1637","1993","11","25",NA,Brazil,São Paulo,Ubatuba,Puruba.,-44.927472,-23.348556,NA,"Árvore,6 m alt.; flores róseas.; Restinga.",UEC079645,UEC079645,NA,NA,NA,NA,NA,NA,"-44.927472","-23.348556",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"19",2019-08-20 10:18:19-03,UNICAMP,UEC,"67835",S,Plantae,Magnoliopsida,NA,Melastomataceae,Henriettea,saldanhaei,Henriettea saldanhaei,Cogn.,NA,"Lobo, PC","29277","1993","11","11",NA,Brazil,São Paulo,Ubatuba,Estrada do Puruba,-45.0699996948242,-23.4300003051758,NA,"Árvore 6m., flores lilás claro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"27",2020-12-21 16:34:08-03,MBM,MBM,"62057",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Henriettea,saldanhaei,Henriettea saldanhaei,Cogn.,NA,"Francisco Silva, A.","10135",NA,NA,NA,Southern America,Brazil,São Paulo,Campinas,Estação Experimental do Instituto Agronômico de Campinas,-47.060001373291,-22.8999996185303,NA,Também Henrietella glabra Cogn.,MBM062057,MBM062057,NA,NA,NA,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"76",2019-11-13 11:25:17-03,USP,SPF,"98146",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Henriettea,saldanhaei,Henriettea saldanhaei,Cogn.,NA,"Lobo, PC","29277","1993","11","11",NA,Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,SPF00098146,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"110",2019-11-21 10:09:41-03,IBt,SP,"301836",S,Plantae,NA,NA,Melastomataceae,Henriettea,saldanhaei,Henriettea saldanhaei,Cogn.,NA,"Lobo, PC; et al.","29277","1993","11","11",NA,Brasil,São Paulo,Ubatuba,Estrada do Poruba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
