X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,class,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,year,month,day,continentOcean,country,locality,occurrenceRemarks,barcode,imagecode,recordNumber,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,fieldNumber,preparationType,identifiedBy,verbatimLongitude,verbatimLatitude,individualCount,yearIdentified,monthIdentified,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.5499992370605,-24.7000007629395,"12",2019-11-21 10:19:38-03,IBt,SP,"246577",S,Plantae,NA,NA,Triuridaceae,Sciaphila,schwackeana,Sciaphila schwackeana,Johow,"Catharino, ELM; et al.","1990","04","25",NA,Brasil,"Estação Ecológica Juréia-Itatins, Proximidades do maciço da Juréia, caminho do Imperador","Erva crescendp em material decomposto sobre rochas úmidas caule, brácteas e perianto avermelhados, ovário arroxeado",SP045044,SP045044,"1391",São Paulo,Iguape,-47.5499992370605,-24.7000007629395,"55628",auto,NA,NA,"Maas, PJM",NA,NA,NA,"1992",NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"13",2019-11-21 10:19:38-03,IBt,SP,"253113",S,Plantae,NA,NA,Triuridaceae,Sciaphila,schwackeana,Sciaphila schwackeana,Johow,"Kameyama, C; et al.","1991","10","12",NA,Brasil,"Estação Ecológica Juréia-Itatins, Trilha para o alto do morro","Planta totalmente púrpura, crescendo em matéria orgânica em decomposição, interior de mata de encosta",SP045045,SP045045,"3",São Paulo,Iguape,-47.5499992370605,-24.7000007629395,"55628",auto,NA,NA,"Maas, PJM",NA,NA,NA,"1992",NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"14",2019-11-21 10:19:38-03,IBt,SP,"24245",S,Plantae,NA,NA,Triuridaceae,Sciaphila,schwackeana,Sciaphila schwackeana,Johow,"Hoehne, FC","1929","09","19",NA,Brasil,Serra de Iguape,NA,SP045047,SP045047,s.n.,São Paulo,Iguape,-47.5499992370605,-24.7000007629395,"55628",auto,NA,NA,"Maas, PJM",NA,NA,NA,"1977",NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"15",2019-11-21 10:19:38-03,IBt,SP,"343993",S,Plantae,NA,NA,Triuridaceae,Sciaphila,schwackeana,Sciaphila schwackeana,Johow,"Oliveira, RJ; Oliveira, RA","1997","01","20",NA,Brasil,"Estação Ecológica Juréia-Itatins, Núcleo Arpoador-Guarazuzinho, floresta atlântica de encosta","Herbácea saprófita vinácea, com flores e frutos também vináceos, coletada no interior da floresta atlântica de encosta, no Morro do Fernando",SP045043,SP045043,"20",São Paulo,Peruíbe,-46.9900016784668,-24.3199996948242,"21922",auto,NA,NA,"Cordeiro, I",NA,NA,NA,"2003","01","35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"16",2019-11-21 10:19:38-03,IBt,SP,"345413",S,Plantae,NA,NA,Triuridaceae,Sciaphila,schwackeana,Sciaphila schwackeana,Johow,"Cordeiro, I; et al.","2000","01","24",NA,Brasil,"Estação Ecológica Juréia-Itatins, Núcleo Guarau, Mata Ombrófila densa de encosta, trilha do Fundão","Erva sapródita, crescendo sobre o folheto, planta toda vinácea, flores com anteras alvas, frutos vináceos",SP045046,SP045046,"1982",São Paulo,Peruíbe,-46.9900016784668,-24.3199996948242,"21922",auto,NA,NA,"Cordeiro, I",NA,NA,NA,"2003","01","35",São Paulo,SP,Sudeste
