X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,class,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,individualCount,fieldNumber,typeStatus,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.1699981689453,-21.2800006866455,"10",2020-11-04 11:18:56-03,ESALQ,ESA,"35630",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rubiaceae,Psychotria,tenuifolia,Psychotria tenuifolia,Sw.,"Taylor, C.M.","Azevedo-Tozzi, A.M.G. ; Sartori, A.L.B.",NA,"1994","11","10",NA,Brasil,São Paulo,Cássia dos Coqueiros,NA,-47.1699981689453,-21.2800006866455,NA,NA,ESA035630,ESA035630,NA,NA,NA,NA,NA,"1997","01","01","13265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1699981689453,-21.2800006866455,"15",2021-03-01 16:40:06-03,UNICAMP,UEC,"80752",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,tenuifolia,Psychotria tenuifolia,Sw.,"Taylor, CM","Tozzi, AMGA; Lima, HC; Sartori, ALB",s.n.,"1994","11","10",NA,Brazil,São Paulo,Cássia dos Coqueiros,"MT mesófila, encosta do morro.",-47.1699981689453,-21.2800006866455,NA,Flores brancas.,UEC116930,UEC116930,NA,NA,NA,NA,NA,"1998",NA,NA,"13265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-21.7099990844727,"16",2021-03-01 16:40:06-03,UNICAMP,UEC,"13973",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,tenuifolia,Psychotria tenuifolia,Sw.,"Taylor, CM","Martins, FM","9997","1978","10","28",NA,Brazil,São Paulo,Santa Rita do Passa Quatro,Parque Estadual de Vassununga.,-47.4700012207031,-21.7099990844727,NA,"Arbusto 1m, botões verdes.; Mata Capetinga.",UEC116931,UEC116931,NA,NA,NA,NA,NA,"1998",NA,NA,"24893",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8547222,-21.2272223,"36",2018-06-07 11:52:00-03,MO,MOBOT,"100983903",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,tenuifolia,Psychotria tenuifolia,Sw.,C. Taylor (MO),C.P. Bruniera|Milton Groppo|R.P. Campos,Bruniera 321,"2011","4","15",South America,Brazil,São Paulo,Ribeirão Preto,Estação Ecológica de Ribeirão Preto (Mata de Santa Teresa). Trilha do córrego que divide a Reserva.,-47.8547222,-21.2272223,NA,NA,NA,NA,"558.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2666667,-21.4666667,"57",2020-08-08 04:40:00-03,MO,MOBOT,"3221796",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,tenuifolia,Psychotria tenuifolia,Sw.,C. M. Taylor,A. M. G. de Azevedo Tozzi|Â.L.B. Sartori,Azevedo Tozzi 94265,"1994","11","10",South America,Brazil,São Paulo,NA,"Cassia dos Coqueiros, mata mesofila, encosta do morro,",-47.2666667,-21.4666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1699981689453,-21.2800006866455,"121",2021-03-04 15:46:09-03,IF,SPSF,"20719",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,tenuifolia,Psychotria tenuifolia,Sw.,C.M.Taylor,A.M.G.A.Tozzi & A.L.B.Sartori,94-265,"1994","11","10",América do Sul,Brasil,SP,Cassia dos Coqueiros,mata mesofila,-47.1699981689453,-21.2800006866455,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: encosta do morro&nf;;",NA,NA,NA,NA,Magnoliopsida,NA,NA,"2007","11","01","13265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1699981689453,-21.2800006866455,"123",2019-11-21 10:18:29-03,IBt,SP,"300455",S,Plantae,NA,NA,Rubiaceae,Psychotria,tenuifolia,Psychotria tenuifolia,Sw.,"Taylor, CM","Tozzi, AMGA; Sartori, LB",94/265,"1994","11","10",NA,Brasil,São Paulo,Cássia dos Coqueiros,Encosta do morro,-47.1699981689453,-21.2800006866455,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,"13265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
