X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,locality,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,individualCount,geoFlag,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.416667,-22.75,"43",2019-11-01 15:16:06-03,UnB,UB,NA,PreservedSpecimen,Plantae,Monocotyledonae,NA,Poaceae,Digitaria,neesiana,Digitaria neesiana,Henrard,"Canto-Dorow, T","Gottsberger, IS; Campos, CJ",16-19974,"1974","09","19",Southern America,Brasil,São Paulo,Botucatu,-48.416667,-22.75,"550","550",NA,"A área é preservada pela Usina de Açúcar de São Manuel; Anteras liláses; Uma área de cerrado, consistindo de dois morros e um vale no meio. Declive a Oeste; cerrado aberto com árvores de 2-5m de altura, queimado em julho de 1974",UB0017470,UB0017470,"18km ao norte de Botucatu, 14km a leste de São Manuel. Ao longo da estrada São Manuel-Piracicaba. Perto da Estação 13 de Maio, da antiga linha de trem","2001","07",NA,"-48.416667","-22.75",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"44",2019-11-01 15:16:06-03,UnB,UB,NA,PreservedSpecimen,Plantae,Monocotyledonae,NA,Poaceae,Digitaria,neesiana,Digitaria neesiana,Henrard,"Canto-Dorow, T","Gottsberger, IS; Campos, CJ",16-19974,"1974","09","19",Southern America,Brasil,São Paulo,Botucatu,-48.416667,-22.75,"550","550",NA,"A área é preservada pela Usina de Açúcar de São Manuel; Anteras liláses; Uma área de cerrado, consistindo de dois morros e um vale no meio. Declive a Oeste; cerrado aberto com árvores de 2-5m de altura, queimado em julho de 1974",UB0017471,UB0017471,"18km ao norte de Botucatu, 14km a leste de São Manuel. Ao longo da estrada São Manuel-Piracicaba. Perto da Estação 13 de Maio, da antiga linha de trem","2001","07",NA,"-48.416667","-22.75",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"56",2019-11-21 10:15:17-03,IBt,SP,"166478",S,Plantae,NA,NA,Poaceae,Digitaria,neesiana,Digitaria neesiana,Henrard,"Rodrigues, RS","Mantovani, W","1048","1980","09","17",NA,Brasil,São Paulo,Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,SP043224,SP043224,"Fazenda Campininha, Martinho Prado.","2011","11","07",NA,NA,"39309",NA,auto,"35",São Paulo,SP,Sudeste
