X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,day,decimalLongitude,decimalLatitude,county,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,dayIdentified,individualCount,fieldNumber,class,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.9099998474121,-23.6000003814697,"8",2020-02-27 21:09:03-03,PUCPR,HUCP,"22617",S,Plantae,Eudicotiledonea,NA,Asteraceae,Neocabreria,malachophylla,Neocabreria malachophylla,(Bittencourt) C. Presl,"Barboza, E","Lozano, E; Petean, MP","799","2011","11",NA,Brasil,São Paulo,NA,NA,NA,HUCP00007783,HUCP00007783,"26",-46.9099998474121,-23.6000003814697,Cotia,NA,NA,NA,NA,NA,NA,"23869",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5400009155273,-22.9500007629395,"10",2021-03-01 16:24:52-03,UNICAMP,UEC,"34612",S,Plantae,Magnoliopsida,NA,Asteraceae,Neocabreria,malachophylla,Neocabreria malachophylla,(Klatt) R.M.King & H.Rob.,"Esteves, RL","Brown Jr, KS","15686","1983","12",NA,Brazil,São Paulo,"Bragança Paulista, SP.Km 26,7 Estrada de Amparo, 1200 m, subida de serra na caixa d' água a NE da estrada.",NA,"Arbusto alto, flores lilases claro.; Mata mexida.",UEC162130,UEC162130,"31",-46.5400009155273,-22.9500007629395,Bragança Paulista,NA,NA,"2002","05",NA,NA,"17597",auto,"10",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9099998474121,-23.6000003814697,"25",2019-08-16 08:38:36-03,UTFPR,HCF,"10928",S,Plantae,NA,NA,Asteraceae,Neocabreria,malachophylla,Neocabreria malachophylla,(Klatt) R.M. King & H. Robinson,E. Barboza,E.D. Lozano,"799","2011","11",NA,Brasil,SP,próximo a linha ferrea,NA,"arbusto escandente, 3 m, capítulos alvos, borda de fragmento. Floresta Ombrófila Densa.",NA,NA,"26",-46.9099998474121,-23.6000003814697,Cotia,NA,NA,"2012",NA,NA,NA,"23869",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.922444,-23.60125,"46",2014-04-04 18:26:37-03,PNFM,IRAI,"6842",S,Plantae,Magnoliophyta,NA,Asteraceae,Neocabreria,malachophylla,Neocabreria malachophylla,(Klatt) R.M.King & H.Rob.,"Barbosa, E.","Lozano, E.D.","799","2011","11",NA,Brasil,São Paulo,Próximo à linha ferrea,NA,"Arbusto escandente, 3 m, capítulos alvos, borda de fragmento. Floresta Ombrófila Densa",IRAI00006842,NA,"26",-46.922444,-23.60125,Cotia,"820","820","2012","01","-46.922444","-23.60125",NA,NA,"01",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9255,-23.550583,"47",2014-04-04 18:26:37-03,PNFM,IRAI,"7368",S,Plantae,Magnoliophyta,NA,Asteraceae,Neocabreria,malachophylla,Neocabreria malachophylla,(Klatt) R.M.King & H.Rob.,"Barbosa, E.","Lozano, E.D.","799","2011","11",NA,Brasil,São Paulo,Próximo a linha férrea,NA,"Arbusto, escandente, 3 m, capítulos alvos, borda de fragmento. Floresta Ombrófila Densa",IRAI00007368,NA,"26",-46.9255,-23.550583,Itapevi,"750","750","2012","01","-46.9255","-23.550583",NA,NA,"01",NA,NA,NA,"35",São Paulo,SP,Sudeste
