X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,identifiedBy,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,recordNumber,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,typeStatus,fieldNumber,individualCount,minimumDepthInMeters,maximumDepthInMeters,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.9599990844727,-23.0699996948242,"174",2020-11-04 11:13:29-03,ESALQ,ESA,"34214",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Albuquerque, L.B. et al.","1996","11","12",Brasil,São Paulo,Cunha,NA,-44.9599990844727,-23.0699996948242,NA,NA,ESA034214,ESA034214,"Goldenberg, R.",NA,NA,NA,NA,NA,"16.0",NA,NA,NA,NA,Magnoliophyta,NA,"38855",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"175",2020-11-04 11:13:28-03,ESALQ,ESA,"12021",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Tr.) Cogn.,"Souza, V.C. et al.","1993","09","09",Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,ESA012021,NA,"Goldenberg, R.",NA,NA,"1994","08","11","4329.0",NA,NA,NA,NA,Magnoliophyta,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"176",2020-11-04 11:13:28-03,ESALQ,ESA,"11919",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Tr.) Cogn.,"Souza, V.C. et al.","1993","09","06",Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,ESA011919,NA,"Goldenberg, R.",NA,NA,"1994","08","11","4227.0",NA,NA,NA,NA,Magnoliophyta,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"177",2020-11-04 11:13:28-03,ESALQ,ESA,"17427",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Tr.) Cogn.,"Moraes, P.L.R. ; Ivanauskas, N.M.","1995","01","19",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,ESA017427,NA,"Goldenberg, R.",NA,NA,"2000","01","01","1172.0",NA,NA,NA,NA,Magnoliophyta,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"178",2020-11-04 11:13:28-03,ESALQ,ESA,"22528",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Tr.) Cogn.,"Barreto, K.D. et al.","1994","10","27",Brasil,São Paulo,Tapiraí,NA,-47.5,-23.9599990844727,NA,NA,ESA022528,NA,"Chiea, S.A.C.",NA,NA,NA,NA,NA,"3155.0",NA,NA,NA,NA,Magnoliophyta,NA,"41034",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"181",2021-03-12 01:35:38-03,UFPI,TEPB,"20576",PreservedSpecimen,Plantae,Melastomataceae,Leandra,alterninervia,Leandra alterninervia,Cogn.,Marie Sugiyama,"1983","09","22",Brasil,São Paulo,Jundiaí,Serra do Japi,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,Silvia Corrêa,NA,NA,NA,NA,NA,NA,"Arbusto ca. 3 m de altura, flores de cor vinho.",NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"232",2019-11-21 14:39:25-03,UFJF,CESJ,"46020",PreservedSpecimen,Plantae,Melastomataceae,Leandra,alterninervia,Leandra alterninervia,Cogn.,"V.C. Souza; J. Paula-Souza; V.R. Scalon; A. Astorino","1996","01","26",Brasil,São Paulo,Itararé,"Estrada Itararé - Bom Sucesso, Mata higrófila de encosta.",-49.3400001525879,-24.1100006103516,NA,NA,CESJ046020,NA,S.A.C. Chiea,NA,NA,"1997","08",NA,"10618","Arbusto, ca 2m alt., frutos negros.",América do Sul,NA,NA,Angiosperma,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"237",2019-11-21 14:39:30-03,UFJF,CESJ,"44445",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"V.C. Souza; et al.","1993","09","06",Brasil,São Paulo,Itararé,"Fazenda Ibiti (Ripasa), 24°14'27,8S 49°16'18,2W. 1200msm. Mata com Araucária, ao lado da estrada Itararé-Bonsucesso.",-49.3400001525879,-24.1100006103516,NA,NA,CESJ044445,CESJ044445,R. Goldenberg,NA,NA,"1994","08","11","4329","Arbusto, ca. 2m alt., pedúnculo, hipanto e cálice cobertos por tricomas vermelhos, pétalas e estames alvos.",América do Sul,NA,NA,Angiosperma,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.217778,-24.320278,"242",2021-03-01 16:34:11-03,UNICAMP,UEC,"098060",S,Plantae,Melastomataceae,Leandra,alterninervia,Leandra alterninervia,Cogn.,"Chung, F; Matos, J; Schmidt, M; Gandara, F; Ivanauskas, NM; Vanini, A; et al.","1997","07","15",Brazil,São Paulo,Bom Sucesso de Itararé,estrada de Bom Sucessso a 2km da Mineração de cal São Judas Tadeu.,-49.217778,-24.320278,"-49.217778","-24.320278",UEC022788,UEC022788,"Freitas, FO",NA,NA,"1998","01",NA,"137","Arbusto de 1,5m . fruto roxo e inflorescência vermelha.; Floressta ombrófila mista, mata de encosta.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.986944,-24.062222,"243",2021-03-01 16:34:11-03,UNICAMP,UEC,"128175",S,Plantae,Melastomataceae,Leandra,alterninervia,Leandra alterninervia,Cogn.,"Savassi, APG; Silva, FD; Campos, LM; Duarte, AR; Arango, B; et al.","2002","04","25",Brazil,São Paulo,São Miguel Arcanjo,"P.E. Carlos Botelho, trilha da represa.",-47.986944,-24.062222,"-47.986944","-24.062222",UEC022786,UEC022786,"Savassi, APG",NA,NA,NA,NA,NA,"390","Arbusto de 2m, fruto roxo-escuro.; Floresta estacional semidecidual/ Floresta Ombrófila Densa Motana., borda da trilha.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.361667,-22.960833,"246",2021-03-01 16:34:16-03,UNICAMP,UEC,"151740",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Caddah, MK; Shimizu, GH; Belinello, R","2009","08","05",Brazil,São Paulo,Piquete,Serra da Mantiqueira,-45.361667,-22.960833,"-45.361667","-22.960833",UEC044969,UEC044969,"Caddah, MK","1194","1194","2009","08",NA,"648","Arbusto ca. de 2,0m alt. Pétalas brancas, estames completamente amarelos, lâminas com até 31,5 x 20,5 cm e pecíolos até 14,5cm. Coleta em sílica.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"247",2021-03-01 16:34:16-03,UNICAMP,UEC,"108381",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1997","04","16",Brazil,São Paulo,Ubatuba,"Picinguaba, Morro do Corisco.",-44.8,-23.366667,"-44.8","-23.366667",UEC089092,UEC089092,"Sanchez, M","1000","1000",NA,NA,NA,"2391","Arbusto com frutos imaturos lilases e brancos.; Mata Atlântica de Encosta.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.471417,-24.79375,"252",2021-03-01 16:34:19-03,UNICAMP,UEC,"72088",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Leitão Filho, HF; Rodrigues, RR; Rozza, AF; Sposito, T; Santos, K; Vieira, AP","1995","02","08",Brazil,São Paulo,Barra do Turvo,Rodovia BR 116 - Posto Rodoviário.,-48.471417,-24.79375,"-48.471417","-24.79375",UEC044852,UEC044852,"Goldenberg, R",NA,NA,NA,NA,NA,"33122","3,00 M DE ALT.; FRUTOS AZUIS QUANDO MADUROS.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.369722,-23.395278,"253",2021-03-01 16:34:19-03,UNICAMP,UEC,"75318",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Miyage, PH","1993","07","25",Brazil,São Paulo,Arujá,NA,-46.369722,-23.395278,"-46.369722","-23.395278",UEC044971,UEC044971,NA,NA,NA,NA,NA,NA,"33","Arbustibo, +- 1,80m de al. Ramos e folhas pilosa, pétalas brancas, estames, filites e estigmas vináceos.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.995,-24.056389,"256",2021-03-01 16:34:19-03,UNICAMP,UEC,"81093",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Moraes, PLR; Ivanauskas, NM","1995","01","19",Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual de Carlos Botelho.,-47.995,-24.056389,"-47.995","-24.056389",UEC044840,UEC044840,"Chiea, SAC",NA,NA,"1997","04",NA,"1172","Arvoreta ca. 4m alt., frutos vinhos.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.735,-23.835556,"257",2021-03-01 16:34:19-03,UNICAMP,UEC,"84588",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Godoy, SAP; Ferreira, GMP; Garcia, RJF; Sordi, SJ","1994","09","14",Brazil,São Paulo,São Paulo,"Jd. Novo Parelheiros, sítio do Sr. José Guilguer Reimberg (José Toco) à direita na Estrada Engenheiro Marsilac, após o entroncamento com a Estrada da Colônia.",-46.735,-23.835556,"-46.735","-23.835556",UEC050779,UEC050779,"Goldenberg, R",NA,NA,"2012",NA,NA,"257","Subarburto ca. 0,6 m de altura, tricomas róseos nos pecíolos. Flores alvas, filetes alvos, anteras róseas. Frutos arroxeados.; Borda da mata.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.160833,-24.274444,"258",2021-03-01 16:34:19-03,UNICAMP,UEC,"98410",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Chung, F; Matos, J; Schmidt, M; Gandara, F; Ivanauskas, NM; Vanini, A; Souza, JP","1997","12","11",Brazil,São Paulo,Itararé,Estrada de Itararé-Bonsucesso.,-49.160833,-24.274444,"-49.160833","-24.274444",UEC050781,UEC050781,"Goldenberg, R",NA,NA,"2012",NA,NA,"38","Arbusto de 1 m, fruto imaturo.; Floresta Estacional, área na beira do rio.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"270",2021-03-01 16:34:16-03,UNICAMP,UEC,"201771",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Souza, VC; Sakuragui, CM; Souza, JP; Sanches, CD; et al.","1995","08","19",Brazil,São Paulo,Bom Sucesso de Itararé,Estrada Itararé - Bom sucesso de Itararé. Descida da Serra entre a Pedreira Cobastalco e Bom Sucesso de Itararé.,-49.1399993896484,-24.3099994659424,NA,NA,UEC044844,UEC044844,"Souza, JP",NA,NA,"1995","09",NA,"8829","Arbusto, ca. 1m alt. corola alva.; Mata pertubada. Subosque.",NA,NA,NA,Magnoliopsida,NA,"14955",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3400001525879,-24,"271",2021-03-01 16:34:16-03,UNICAMP,UEC,"57435",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Alvarez, SMR","1990","01","07",Brazil,São Paulo,Capão Bonito,Fazenda Intervales (Fundação Florestal secr. Meio ambiente),-48.3400001525879,-24,NA,NA,UEC044834,UEC044834,NA,NA,NA,NA,NA,NA,"23349","Arbusto ca. 1m, flores e frutos imaturos rosa escuro.",NA,NA,NA,Magnoliopsida,NA,"39505",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3400001525879,-24,"272",2021-03-01 16:34:16-03,UNICAMP,UEC,"57429",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Alvares, SMR","1989","11","18",Brazil,São Paulo,Capão Bonito,Fazenda Intervales (Fundação Florestal Secr. Meio Ambiente.,-48.3400001525879,-24,NA,NA,UEC044931,UEC044931,NA,NA,NA,NA,NA,NA,"23340","Arbusto ca. 1,5m. Botões e flores.",NA,NA,NA,Magnoliopsida,NA,"39505",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"273",2021-03-01 16:34:16-03,UNICAMP,UEC,"10548",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Gibbs, PE; Leitão Filho, HF; Kinoshita, LS; Andrade, JB","1976","11","08",Brazil,São Paulo,Cunha,Estrada Cunha a Parati.,-44.9599990844727,-23.0699996948242,NA,NA,UEC044850,UEC044850,"Goldenberg, R",NA,NA,"1994","05",NA,"3455","Arbusto até 2m, flores vermelhas.",NA,NA,NA,Magnoliopsida,NA,"38855",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"274",2021-03-01 16:34:19-03,UNICAMP,UEC,"81948",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Costa, CB; Kirizawa, M; Rapini, A","1996","03","22",Brazil,São Paulo,Cunha,"Estrada e, direção a Pedra da Macela, ca 14km de Cunha.",-44.9599990844727,-23.0699996948242,NA,NA,UEC044838,UEC044838,"Chiea, SAC",NA,NA,"1997","04",NA,"175","Subarbusto ca. 1,5m alt.; Frutos verdes, roxo até negros, elípticos; Campo montano, degradado, Área de Furnas.",NA,NA,NA,Magnoliopsida,NA,"38855",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0499992370605,-23.5900001525879,"275",2021-03-01 16:34:16-03,UNICAMP,UEC,"10549",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Gibbs, PE; Leitão Filho, HF; Taroda, N","1976","10","26",Brazil,São Paulo,Itapetininga,"Ca 50km S de Itapetininga, estrada a Resgistro. Reserva Florestal de Carlos Botelho.",-48.0499992370605,-23.5900001525879,NA,NA,UEC044929,UEC044929,"Goldenberg, R",NA,NA,"1994","05",NA,"3287","Arbusto até 1,5m; pedúnculo floral e cálice avermelhados, pétalas curtas brancas, estames amarelos.; Beira de mata úmida.",NA,NA,NA,Magnoliopsida,NA,"40712",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"276",2021-03-01 16:34:16-03,UNICAMP,UEC,"165196",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Souza, VC; Souza, JP; Scalon, VR; Astorino, A","1996","01","26",Brazil,São Paulo,Itararé,Estrada Itararé - Bom Sucesso.,-49.3400001525879,-24.1100006103516,NA,NA,UEC050835,UEC050835,"Goldenberg, R",NA,NA,"2012",NA,NA,"10618","Arbusto, ca. 2 m de altura, frutos negros.; Mata higrófila de encosta.",NA,NA,NA,Magnoliopsida,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"277",2021-03-01 16:34:16-03,UNICAMP,UEC,"10588",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Leitão Filho, HF; Kinoshita, LS; Taroda, N","1976","10","08",Brazil,São Paulo,Jundiaí,Ca. 10km S.W. de Jundiaí. Serra do Japí.,-46.8800010681152,-23.1800003051758,NA,NA,UEC044913,UEC044913,"Goldenberg, R",NA,NA,"1994","05",NA,"3206","Arbustivo, flores vinho - claro; Mata úmida",NA,NA,NA,Magnoliopsida,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"278",2021-03-01 16:34:16-03,UNICAMP,UEC,"10545",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Leitão Filho, HF; Kinoshita, LS; Taroda, N","1976","10","08",Brazil,São Paulo,Jundiaí,ca. 10km. S.W. de Junidaí. Serra do Japí.,-46.8800010681152,-23.1800003051758,NA,NA,UEC044919,UEC044919,"Goldenberg, R",NA,NA,"1994","05",NA,"3205","Arbusto, flores púrpura-vinho.; Mata úmida.",NA,NA,NA,Magnoliopsida,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"279",2021-03-01 16:34:16-03,UNICAMP,UEC,"100199",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Faria, AD; Aona, LYS; Matsumoto, K; Belinello, R","1996","11","11",Brazil,São Paulo,Jundiaí,Serra do Japi,-46.8800010681152,-23.1800003051758,NA,NA,UEC050859,UEC050859,"Goldenberg, R",NA,NA,"2012",NA,NA,96/459,"Pétalas cremes, estames amarelos, hipanto avermelhado, arbusto com cerca de 1 m de altura.",NA,NA,NA,Magnoliopsida,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"280",2021-03-01 16:34:16-03,UNICAMP,UEC,"26813",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Leitão Filho, HF; Shepherd, GJ; Tamashiro, JY; Yamamoto, K","1981","11","07",Brazil,São Paulo,Jundiaí,Serra do Japi,-46.8800010681152,-23.1800003051758,NA,NA,UEC044915,UEC044915,"Goldenberg, R",NA,NA,"1994","05",NA,"13086","Arbusto até 2, flores brancas com pêlos vinosos.",NA,NA,NA,Magnoliopsida,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"281",2021-03-01 16:34:16-03,UNICAMP,UEC,"45113",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Tamashiro, JY; et al.","1985","10","07",Brazil,São Paulo,Jundiaí,Serra do Japi,-46.8800010681152,-23.1800003051758,NA,NA,UEC044933,UEC044933,"Goldenberg, R",NA,NA,"1994","05",NA,"19752","Arvoreta 2,5m de alt. Flores cálice arroxeado, pétalas claras.",NA,NA,NA,Magnoliopsida,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"282",2021-03-01 16:34:16-03,UNICAMP,UEC,"26854",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Leitão Filho, HF; Shepherd, GJ; Tamashiro, JY; Yamamoto, K; et al.","1981","11","07",Brazil,São Paulo,Jundiaí,Serra do Japi.,-46.8800010681152,-23.1800003051758,NA,NA,UEC044836,UEC044836,"Wurdack, JJ",NA,NA,NA,NA,NA,"13134","Arbusto cerca de 1,30m flores róseeo - avermelhado.",NA,NA,NA,Magnoliopsida,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
