X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,recordNumber,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,minimumDepthInMeters,maximumDepthInMeters,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.084167,-23.366389,"95",2019-08-20 10:20:47-03,UNICAMP,UEC,"148848",S,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) A.C.Sm.,"Aranha, BA","2008","10",NA,"Aranha, BA","2007","01","14",Brazil,São Paulo,Ubatuba,"Fazenda Capricórnio, Parcela J",-45.084167,-23.366389,"-45.084167","-23.366389","380","380",NA,NA,NA,"323",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.092778,-23.396667,"96",2021-03-01 16:35:58-03,UNICAMP,UEC,"160918",S,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) A.C.Sm.,"Cavalin, PO","2010","06",NA,"Cavalin, PO","2009","11","12",Brazil,São Paulo,Ubatuba,Fazenda Capricórnio,-45.092778,-23.396667,"-45.092778","-23.396667","348","395","Indivíduo juvenil, 1-2 m de altura.; Sub-bosque Floresta Ombrófila Densa.",UEC039361,UEC039361,"30",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.502778,-23.641389,"97",2021-03-01 16:35:58-03,UNICAMP,UEC,"166923",S,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) A.C.Sm.,"Stefani, EJF","2010",NA,NA,"Stefani, EJF; Belinello, R; Galvão, JC","2010","05","26",Brazil,São Paulo,Caraguatatuba,Parque Estadual da Serra do Mar,-45.502778,-23.641389,"-45.502778","-23.641389","50","90","Árvore com 13 m.; Mata Atlântica.",UEC098740,UEC098740,"28",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.084167,-23.366667,"98",2021-03-01 16:35:58-03,UNICAMP,UEC,"170017",S,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) A.C.Sm.,"Rochelle, ALC","2007","03",NA,"Rochelle, ALC",NA,NA,NA,Brazil,São Paulo,Ubatuba,"Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.",-45.084167,-23.366667,"-45.084167","-23.366667","450","450",Indivíduo J1419 da parcela J do Projeto Temático BIOTA-Gradiente Funcional.,UEC041823,UEC041823,J1419,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.816944,-23.3025,"99",2021-03-01 16:35:58-03,UNICAMP,UEC,"173732",S,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) A.C.Sm.,"Sanchez, M",NA,NA,NA,"Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1997","05","29",Brazil,São Paulo,Ubatuba,Picinguaba. Morro do Corisco,-44.816944,-23.3025,"-44.816944","-23.3025",NA,NA,"árvore 874com .m de altura, vegetativo; Mata Atlântica de Encosta.",UEC089668,UEC089668,"1776",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1125,-23.523889,"100",2021-03-01 16:35:58-03,UNICAMP,UEC,"84354",S,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) A.C.Sm.,"Rodrigues, W","1997","03",NA,"Cardoso-Leite, E; Oliveira, A","1993","07","25",Brazil,São Paulo,São Roque,Mata de Câmara,-47.1125,-23.523889,"-47.1125","-23.523889",NA,NA,"11m alt.; Mata mesófila semidecídua",NA,NA,"109",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"101",2021-03-01 16:35:58-03,UNICAMP,UEC,"30166",S,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) A.C.Sm.,"Pastore, JFB","2000","07","03","Arzolla, FARDP","2000","06","17",Brazil,São Paulo,Mairiporã,"Parque Estadual da Cantareira, região de Águas Claras.",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,"Árvore 26m alt., frutos verdes imaturos.",NA,NA,"149",Magnoliopsida,NA,NA,NA,"15840",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"102",2021-03-01 16:35:58-03,UNICAMP,UEC,"80711",S,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) A.C.Sm.,"Rodrigues, W","1997","03",NA,"Pedroni, F; Sanchez, M","1992","10","10",Brazil,São Paulo,Ubatuba,"Núcleo Picinguaba, margens do Rio da Fazenda",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"Árvore de 10m de altura, exsudada vermelho do tronco, material vegetativo.",NA,NA,"31244",Magnoliopsida,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"103",2021-03-01 16:35:58-03,UNICAMP,UEC,"178125",S,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) A.C.Sm.,"Sanchez, M",NA,NA,NA,"Sanchez, M; Pedroni, F","1997","05","29",Brazil,São Paulo,Ubatuba,"Pinciguaba, 23º 22's , 44º 48' w.",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"Árvore com fruto.; Mata Atlântica de encosta, margens do Rio da Fazenda, próximo ao dique.",UEC042906,UEC042906,"2407",Magnoliopsida,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9,-22.9,"104",2021-03-01 16:35:58-03,UNICAMP,UEC,"173100",S,Plantae,Myristicaceae,Virola,oleifera,Virola oleifera,(Schott) A.C.Sm.,"Santos, K",NA,NA,NA,"Santos, K; Belinello, R","2000","04","21",Brazil,São Paulo,Campinas,"Mata da Fazenda Santa Helena (Frahmento P1); área total: 12,4 ha.",-46.9,-22.9,"-46.9","-22.9","887","887","Árvore perenifólia, zoocórica; cortex rugoso, madeira pesada; altura total: 11m; altura do fuste: 10m; PAP: 32cm.; Floesta Estacional semidecídual.",UEC016189,UEC016189,"2336",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.885,-24.608333,"105",2021-03-01 16:35:58-03,UNICAMP,UEC,"73341",S,Plantae,Myristicaceae,Virola,oleifera,Virola oleifera,(Schott) A.C.Sm.,NA,NA,NA,NA,"Árbocz, GF; et al.","1995","02","10",Brazil,São Paulo,Pariquera-Açu,Estação do IAC,-47.885,-24.608333,"-47.885","-24.608333",NA,NA,"Mata atlêntica de planície. Árvore 7m, botões e flores verdes.",NA,NA,"33358",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.88775,-24.622917,"106",2021-03-01 16:35:58-03,UNICAMP,UEC,"75242",S,Plantae,Myristicaceae,Virola,oleifera,Virola oleifera,(Schott) A.C.Sm.,NA,NA,NA,NA,"Bastos, EB; Sanches, CD; Gorestein, MR; Hoffmann, JR; Ferreira, VF","1994","09","05",Brazil,São Paulo,Pariquera-Açu,"Estação Experimental do IAC, Beira da Rodovia Regis Bittencourt. Área com fragmentos de mata Atlântica secundária.",-47.88775,-24.622917,"-47.88775","-24.622917",NA,NA,"Árvore, ca. 20m alt. Botões. Beira de estrada.",NA,NA,EBB21,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"107",2021-03-01 16:35:58-03,UNICAMP,UEC,"92063",S,Plantae,Myristicaceae,Virola,oleifera,Virola oleifera,(Schott) A.C.Sm.,"Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1995","06","21",Brazil,São Paulo,Pariquera-Açu,Estação Experimental do IAC,-47.876944,-24.608333,"-47.876944","-24.608333",NA,NA,"Árvore de 12m. Tronco marrom com fissuras longitudinais. Flores amarelas.; Floresta Atlântica.",NA,NA,"229",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"108",2021-03-01 16:35:58-03,UNICAMP,UEC,"92064",S,Plantae,Myristicaceae,Virola,oleifera,Virola oleifera,(Schott) A.C.Sm.,"Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1995","08","26",Brazil,São Paulo,Pariquera-Açu,Estação Experimental do IAC,-47.876944,-24.608333,"-47.876944","-24.608333",NA,NA,"Árvore de 20m. Frutos. Sementes com arilo vermelho.; Floresta Atlântica.",NA,NA,"329",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"112",2021-03-01 16:35:58-03,UNICAMP,UEC,"203493",S,Plantae,Myristicaceae,Virola,oleifera,Virola oleifera,(Schott) A.C.Sm.,"Barros, F","1989","08",NA,"Barros, F; Martuscelli, P","1989","04","26",Brazil,São Paulo,Cananéia,Ilha do Cardoso.,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,Árvore ca. 20m alt. Frutos imaturos de corverde. Crescendo na mata de planície.,UEC171109,UEC171109,"1639",Magnoliopsida,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"113",2021-03-01 16:35:58-03,UNICAMP,UEC,"80321",S,Plantae,Myristicaceae,Virola,oleifera,Virola oleifera,(Schott) A.C.Sm.,"Leitão Filho, HF",NA,NA,NA,"Leitão Filho, HF; Rodrigues, RR; Santin, DA; Nave, AG; Sanchez, M; Mansano, VF; Seoane, CE","1996","02","01",Brazil,São Paulo,Ubatuba,IAC,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"Transição entre planície e encosta atlântica. Árvore com 20m de alt., com flores.",NA,NA,"34759",Magnoliopsida,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"179",2020-12-21 16:36:05-03,MBM,MBM,"41332",PreservedSpecimen,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) Warm.,"Handro, O.",NA,NA,NA,"Handro, O.","1937","01","25",Brazil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM041332,MBM041332,s.n.,NA,NA,Southern America,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.083333,-23.4,"243",2021-02-11 17:20:34-03,UFPR,UPCB,"29965",PreservedSpecimen,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) Warb.,"Rodrigues, W.A.","1997","03",NA,"Assis, M.A.de","1994","08","28",Brasil,São Paulo,Ubatuba,"Trilha da Fazenda Capricórnio, em plantação de cacau.",-45.083333,-23.4,"-45.083333","-23.4",NA,NA,"Árvore, 20m, fruto seco caído no solo, semente com arilo róseo intenso..",NA,NA,"381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.887778,-24.623056,"244",2021-02-11 17:20:34-03,UFPR,UPCB,"29975",PreservedSpecimen,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) Warb.,"Rodrigues, W.A.","1998","12",NA,"Bastos, E.B.","1994","09","05",Brasil,São Paulo,Pariquera-Açu,Estação Experimental do Instituto Agronômico de Campinas. Beira da Rodovia Regis Bittencourt.,-47.887778,-24.623056,"-47.887778","-24.623056",NA,NA,"Árvore, ca. 20m, botões. Beira da estrada, área com fragmentos de mata atlântica secundária..",NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"250",2021-02-11 17:20:34-03,UFPR,UPCB,"33857",PreservedSpecimen,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) Warb.,"Rodrigues, W.A.","1998","08","05","Carmello, S.M.","1987","10","04",Brasil,São Paulo,Itanhaem,NA,-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,"Arbusto, estéril..",NA,NA,"11",NA,NA,NA,NA,"26998",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"251",2021-02-11 17:20:34-03,UFPR,UPCB,"29962",PreservedSpecimen,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) Warb.,"Rodrigues, W.A.","1997","03",NA,"Bernacci, L.C.","1994","05","19",Brasil,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,"ÁRvore, 20m, fruto imaturo resinoso. Interior da mata, mata alta e pluriestatificada, com bromélias epífitas..",NA,NA,"262",NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"253",2021-02-11 17:20:34-03,UFPR,UPCB,"29960",PreservedSpecimen,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) Warb.,"Rodrigues, W.A.","1997","03",NA,"Barreto, K.D.","1994","06","16",Brasil,São Paulo,Iporanga,Bairro da Serra (Santana).,-48.5900001525879,-24.5799999237061,NA,NA,NA,NA,"Árvore, 20m, fruto imaturo verde. Borda, mata ciliar..",NA,NA,"2598",NA,NA,NA,NA,"38740",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"260",2021-02-11 17:20:34-03,UFPR,UPCB,"29964",PreservedSpecimen,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) Warb.,"Rodrigues, W.A.","1997","03",NA,"Árbocz, G.F.","1995","02","10",Brasil,São Paulo,Pariquera-Açu,Estação do IAC,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,"Árvore, 7m, botão e flor verde. Mata Atlântica de planície..",NA,NA,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"261",2021-02-11 17:20:34-03,UFPR,UPCB,"29976",PreservedSpecimen,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) Warb.,"Rodrigues, W.A.","2008","01",NA,"Bernacci, L.C.","1995","01","10",Brasil,São Paulo,Pariquera-Açu,"Estação Experimental do IAC, floresta alta.",-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,"Árvore, ca. 20m, flor amarelada..",NA,NA,"1014",NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"263",2021-02-11 17:20:34-03,UFPR,UPCB,"30781",PreservedSpecimen,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) Warb.,"Rodrigues, W.A.","1997","06",NA,"Zipparro, V.B.","1995","06","20",Brasil,São Paulo,Sete Barras,"Faz. Intervales, Base Saibadela, trilha azul.",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"Árvore, 25m, fruto cápsula abrindo-se em duas partes, expondo semente totalmente envolvida pelo arilo vermelho..",NA,NA,"1423",NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"264",2021-02-11 17:20:34-03,UFPR,UPCB,"30776",PreservedSpecimen,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) Warb.,"Rodrigues, W.A.","1997","06",NA,"Almeida-Scabbia, R.J","1994","07","12",Brasil,São Paulo,Sete Barras,"Faz. Intervales, Base Saibadela, trilha da cachoeira da figueira.",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"Árvore, 18m, muitos frutos verdes..",NA,NA,"490",NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"265",2021-02-11 17:20:34-03,UFPR,UPCB,"29961",PreservedSpecimen,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) Warb.,"Rodrigues, W.A.","1997","03",NA,"Leitão Filho, H.F.","1996","02","01",Brasil,São Paulo,Ubatuba,I.A.C.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"árvore, 20m, com flor. Transição entre planície e encosta atlântica..",NA,NA,"34759",NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"266",2021-02-11 17:20:33-03,UFPR,UPCB,"29956",PreservedSpecimen,Plantae,Myristicaceae,Virola,bicuhyba,Virola bicuhyba,(Schott) Warb.,"Rodrigues, W.A.","1997","03",NA,"Barros, F.de","1989","04","26",Brasil,São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,"Árvore, ca. 20m, fruto imaturo verde. Mata de planície..",NA,NA,"1639",NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
