X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,individualCount,occurrenceRemarks,geoFlag,recordNumber,continentOcean,preparationType,barcode,imagecode,class,typeStatus,fieldNumber,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.2900009155273,-22.7700004577637,"13",2020-11-04 11:11:16-03,ESALQ,ESA,"85819",PreservedSpecimen,Plantae,Magnoliophyta,NA,Gesneriaceae,Sinningia,rupicola,Sinningia rupicola,(Mart.) Wiehler,"Araújo, A.O.","2003","04","11","Araújo, A.O.","2003","04","11",Brasil,São Paulo,Nova Odessa,"Cultivada no Instituto Plantarum, em Nova Odessa, proveniente de população natural da Serra da Piedade (MG)",-47.2900009155273,-22.7700004577637,NA,NA,"8440",NA,NA,NA,"Erva tuberosa, 30 cm; folha com face abaxial vinácea; corola rósea com manchas vináceas",auto,"401.0",NA,NA,ESA085819,ESA085819,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883,-23.5228,"19",2015-07-02 14:02:16-03,JBP,HPL,"3161",S,Plantae,NA,NA,Gesneriaceae,Sinningia,rupicola,Sinningia rupicola,(Mart.) Wiehler,H. Lorenzi,"2001","01","21",E.R. Salviani & H. Lorenzi,"2001","01","21",Brasil,SP,Mogi das Cruzes,Cultivado no viveiro de mudas do proprietário Mario Peixoto.,-46.1883,-23.5228,NA,NA,"28666",NA,NA,NA,NA,auto,"1973",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.689478,-20.050928,"50",2020-12-11 11:36:42-03,UFMG,BHCB,"149109",PreservedSpecimen,Plantae,Dicotyledon,NA,Gesneriaceae,Sinningia,rupicola,Sinningia rupicola,(Mart.) Wiehler,NA,"2011","03",NA,"Tameirão Neto, E; Mansur, T","2011","01","13",Brasil,Minas Gerais,Santa Bárbara,"Serra Gandarela, Projeto Mina Apolo",-49.689478,-20.050928,"-49.689478","-20.050928",NA,"1596","1596",NA,"Campo rupestre sobre canga couraçada, herbáceo",NA,"4938",Southern America,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
