X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,year,month,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,day,county,minimumElevationInMeters,maximumElevationInMeters,infraspecificEpithet,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.839667,-23.342111,"367",2019-08-20 10:17:03-03,UNICAMP,UEC,"187023",S,Plantae,Magnoliopsida,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,(Mart.) Mart.,NA,"Souza, I",s.n.,"2015","09",NA,Brazil,São Paulo,"Prq. Est. Da Serra do Mar, Picinguaba, Casa da Farinha na cas da mãe do Sr. Roberto.",-44.839667,-23.342111,NA,NA,UEC116425,UEC116425,NA,NA,Ubatuba,NA,NA,NA,NA,NA,"-44.839667","-23.342111",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"388",2021-03-01 16:33:03-03,UNICAMP,UEC,"36162",S,Plantae,Magnoliopsida,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,(Mart.) Mart.,NA,"Oliveira, LMQ; Kinoshita, LS; Semir, J; et al.","16540","1984","09",NA,Brazil,São Paulo,"Estrada entre Reserva do Inst. Florestal São Sojé dps Alpes, + 6Km&nf;Alt.: 1700m.&nf;Em mata de encostra e campo de altitude.",-45.5900001525879,-22.7299995422363,NA,"Parasita em Drymis brasiliensis.&nf;Botões jovens.; Em mata de encostra e campo de altitude.",UEC014667,UEC014667,"Sugiyama, M","29",Campos do Jordão,NA,NA,NA,"21048",auto,NA,NA,"1997","12",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"389",2021-03-01 16:33:03-03,UNICAMP,UEC,"9358",S,Plantae,Magnoliopsida,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,(Mart.) Mart.,NA,"Davis, PH; Cruz, ND; Felippe, GM; Kinoshita, JH; Shepherd, GJ; Semir, J","3033","1976","09",NA,Brazil,São Paulo,"Reserva do instituto Florestal, São José dos Alpes.",-45.5900001525879,-22.7299995422363,NA,"Hemi- parasita, flores esverdeadas.; Mata.",UEC014669,UEC014669,"Sugiyama, M","29",Campos do Jordão,NA,NA,NA,"21048",auto,NA,NA,"1983","08","12",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"390",2021-03-01 16:33:03-03,UNICAMP,UEC,"143755",S,Plantae,Magnoliopsida,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,(Mart.) Mart.,NA,"Oriani, A; Miachir, JIN; Carvalho, MLS; Muniz, MRA; Korman, V; et al.","676","2005","03",NA,Brazil,São Paulo,"Parque Estadual de Jacupiranga, Núcleo do Cedro. Floresta sobre Restinga..&nf;25º 00' 09'' S/ 48º 03' 52'' W.&nf;50msm.",-47.9199981689453,-25.0100002288818,NA,"Hemi-parasita.; Parque Estadual de Jacupiranga, Núcleo do Cedro. Floresta sobre Restinga..",UEC014671,UEC014671,"Oriani, A; Carvalho, MLS","29",Cananéia,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.7299995422363,-22.6800003051758,"391",2021-03-01 16:33:03-03,UNICAMP,UEC,"67320",S,Plantae,Magnoliopsida,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,(Mart.) Mart.,NA,"Tamashiro, JY; Belinello, R; Tamashiro, JY; Santos, FAM; Goldenberg, R","576","1994","08",NA,Brazil,São Paulo,Estrada para o bauzinho.,-45.7299995422363,-22.6800003051758,NA,"Flores creme e frutos verdes.; Estrada para o bauzinho.",UEC014658,UEC014658,"Mariano Neto, E","18",São Bento Do Sapucaí,NA,NA,NA,"18089",auto,NA,NA,"1996","02","09",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"450",2020-12-21 16:31:59-03,MBM,MBM,"311428",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Braidotti, J.C.; et al.; et al.","143","2005","03",Southern America,Brazil,São Paulo,Distrito de Santa Maria,-47.9199981689453,-25.0100002288818,NA,NA,MBM311428,MBM311428,"Dias, P.","31",Cananéia,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.15,-23.516667,"451",2020-12-21 16:31:59-03,MBM,MBM,"402313",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Groppo Jr, M.","1183","2005","10",Southern America,Brazil,São Paulo,"Restaurante Casarão, beira do Rodovia Castelo Branco",-49.15,-23.516667,NA,"Hemiparasita em Psidium guajava (Myrtaceae). Flores esverdeadas, folhas coriáceas. Em beira de lago artificial, ao sol, ca. 1,7m do solo.",MBM402313,MBM402313,"Groppo Jr, M.","08",São Roque,NA,NA,NA,NA,NA,"-49.15","-23.516667","2012","08",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.669444,-24.205556,"452",2020-12-21 16:31:59-03,MBM,MBM,"391175",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Kuntz, J.; Caramez, R.B.; Mello, F.N.A.; Liboni, A.P.; Oliveira-Neto, M.A.; Caramez, R.B.; Mello, F.N.A.; Liboni, A.P.; Oliveira-Neto, M.A.","1035","2013","04",Southern America,Brazil,São Paulo,"Reserva Particular da Votorantim (CBA), UHE Serraria; Trilha da Igrejinha",-47.669444,-24.205556,NA,"Trepadeira com flores esverdeadas, filetes alvos com anteras marrons; botões verdes.; Floresta Ombrófila Densa, bem conservada.",MBM391175,MBM391175,"Oliveira-Neto, M.A.","02",Tapiraí,"48","48",NA,NA,NA,"-47.669444","-24.205556","2013","05","04",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"464",2019-11-01 15:28:22-03,PUC-RIO,FCAB,"1723",PreservedSpecimen,Plantae,NA,Angiospermae,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,P.E. Leite S.J.,s.n.,"1945","12",NA,Brasil,São Paulo,NA,-45.5900001525879,-22.7299995422363,NA,parasita,"001723",NA,P. Capell S.J.,NA,Campos do Jordão,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"854",2020-06-15 15:31:00-03,UNESP-RC,HRCB,"47663",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,(Mart.) Mart.,NA,Lombardi,"6695","2007","04",NA,Brasil,São Paulo,NA,-46.8800010681152,-23.1800003051758,NA,"borda da trilha. Arbusto hemiparasita escandente, folhas carnosas, flores esverdeadas",NA,NA,NA,"11",Jundiaí,"985","985",NA,"17840",auto,46º56'08.8W,"23º13'49,6S",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"995",2020-09-12 05:00:02-03,US,US,"389704",PreservedSpecimen,Plantae,NA,Santalales,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,(Mart. ex Schult. f.) Mart.,NA,C. Novaes,"413","1900","9",South America - Neotropics,Brazil,São Paulo,NA,-47.060001373291,-22.8999996185303,NA,NA,US01335101,US01335101_01,NA,NA,Campinas,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,Dicotyledonae,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-46.741389,-23.563056,"1058",2021-03-15 18:28:05-03,USP,SPF,"225665",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Furlan, CM","97","2016","06",NA,Brasil,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Praça do relógio.",-46.741389,-23.563056,NA,"Parasita aérea encontrada sobre Anacardiaceae, folhas opostas. Voucher de estudo fitoquímico.; Cultivada em arborização urbana.",SPF00225665,NA,"Teixeira-Costa, L","17",São Paulo,"729","729",NA,NA,NA,"-46.741389","-23.563056","2016","06","18",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.816667,-23.333333,"1080",2019-11-13 11:23:49-03,USP,SPF,"98674",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Kim, AC","30009","1993","11",NA,Brasil,São Paulo,NA,-44.816667,-23.333333,NA,NA,SPF00098674,NA,"Kim, AC","09",Ubatuba,NA,NA,NA,NA,NA,"-44.816667","-23.333333",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.3199996948242,-22.6800003051758,"1138",2019-11-13 11:23:49-03,USP,SPF,"95932",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Catharino, ELM","2035","1994","09",NA,Brasil,São Paulo,Serra da Bocaina,-44.3199996948242,-22.6800003051758,NA,NA,SPF00095932,NA,"Sugiyama, M","28",Bananal,NA,NA,NA,"26795",auto,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7400016784668,-23.3600006103516,"1139",2021-03-15 18:28:05-03,USP,SPF,"13383",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Hoehne, W",s.n.,"1945","01",NA,Brasil,São Paulo,NA,-46.7400016784668,-23.3600006103516,NA,"Forma feminina.&nf;Parasita.",SPF00013383,NA,"Sugiyama, M","18",Caieiras,NA,NA,NA,"9448",auto,NA,NA,"1998","01","22",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"1140",2019-11-13 11:23:49-03,USP,SPF,"71680",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Zappi, DC","73","1988","10",NA,Brasil,São Paulo,Parque Estadual de Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,SPF00071680,NA,"Sugiyama, M","01",Campos do Jordão,NA,NA,NA,"21048",auto,NA,NA,"1997","01","22",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"1141",2021-03-15 18:28:05-03,USP,SPF,"211769",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Ceccantini, GCT",3623a,"2012","05",NA,Brasil,São Paulo,NA,-44.9599990844727,-23.0699996948242,NA,Mata Atlântica.,SPF00211769,NA,"Ceccantini, GCT","01",Cunha,NA,NA,NA,"38855",auto,NA,NA,"2012","04","01",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.7299995422363,-22.6800003051758,"1142",2019-11-13 11:23:49-03,USP,SPF,"98240",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Tamashiro, JY","576","1994","08",NA,Brasil,São Paulo,NA,-45.7299995422363,-22.6800003051758,NA,NA,SPF00098240,NA,"Sugiyama, M","18",São Bento do Sapucaí,NA,NA,NA,"18089",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"1143",2021-03-15 18:28:05-03,USP,SPF,"214708",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Ceccantini, GCT","3986","2013","10",NA,Brasil,São Paulo,Estrada entre Areias e São José do Barreiro.,-44.5699996948242,-22.6399993896484,NA,"Planta parasita com raízes epicorticais em gancho. Flores de cor creme esverdeado, inodoras. Autoparasitismo presente no hospedeiro.",SPF00214708,NA,NA,"22",São José do Barreiro,NA,NA,NA,"30784",auto,NA,NA,"2013","10","22",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1144",2021-03-15 18:28:05-03,USP,SPF,"17620",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Morretes, BL",s.n.,NA,NA,NA,Brasil,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,Flor Masc.,SPF00017620,NA,"Rizzini, CT",NA,São Paulo,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1145",2019-11-13 11:23:49-03,USP,SPF,"49899",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Miazaki, MH",s.n.,"1987","10",NA,Brasil,São Paulo,"Bosque da Biologia, Universidade de São Paulo.",-46.6300010681152,-23.5400009155273,NA,NA,SPF00049899,NA,"Sugiyama, M","01",São Paulo,NA,NA,NA,"53584",auto,NA,NA,"1998","01","22",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1146",2021-03-15 18:28:05-03,USP,SPF,"19583",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Cabilio, BE",s.n.,"1976","09",NA,Brasil,São Paulo,Campus do IB - USP,-46.6300010681152,-23.5400009155273,NA,Ramo feminino com Frutos.,SPF00019583,NA,"Sugiyama, M","02",São Paulo,NA,NA,NA,"53584",auto,NA,NA,"1998","01",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1147",2021-03-15 18:28:05-03,USP,SPF,"49901",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Miazaki, MH",s.n.,"1987","09",NA,Brasil,São Paulo,Campus do IB - USP,-46.6300010681152,-23.5400009155273,NA,Flores pistiladas amareladas.,SPF00049901,NA,"Sugiyama, M","15",São Paulo,NA,NA,NA,"53584",auto,NA,NA,"1998","01",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1148",2021-03-15 18:28:05-03,USP,SPF,"79980",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Venturelli, M",s.n.,NA,NA,NA,Brasil,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Jardim do Departamento da Botânica.",-46.6300010681152,-23.5400009155273,NA,Planta feminina. Parasita sobre Hibiscus.,SPF00079980,NA,"Rizzini, CT",NA,São Paulo,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1149",2021-03-15 18:28:05-03,USP,SPF,"79981",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Venturelli, M",s.n.,NA,NA,NA,Brasil,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Jardim do Departamento de Botânica.",-46.6300010681152,-23.5400009155273,NA,Planta masculina. Parasita sobre Hibiscus.,SPF00079981,NA,"Rizzini, CT",NA,São Paulo,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1150",2021-03-15 18:28:05-03,USP,SPF,"16649",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Venturelli, M",s.n.,NA,NA,NA,Brasil,São Paulo,Departamento de Botânica. Instituto de Biociencias-USP,-46.6300010681152,-23.5400009155273,NA,Hospedeiro: Salix (Chorão).,SPF00016649,NA,"Rizzini, CT",NA,São Paulo,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1151",2021-03-15 18:28:05-03,USP,SPF,"16650",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Venturelli, M",s.n.,NA,NA,NA,Brasil,São Paulo,"Instituto de Biociencias, Departamento de Botânica- USP",-46.6300010681152,-23.5400009155273,NA,Hospedeiro: Hibiscus,SPF00016650,NA,"Rizzini, CT",NA,São Paulo,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1152",2021-03-15 18:28:05-03,USP,SPF,"30792",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Zerbinatti, C",s.n.,"1983","03",NA,Brasil,São Paulo,Reserva Florestal da Cidade Universitária - USP,-46.6300010681152,-23.5400009155273,NA,Sobre Anadenanthera.,SPF00030792,NA,"Rizzini, CT","11",São Paulo,NA,NA,NA,"53584",auto,NA,NA,"1983","09","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1153",2021-03-15 18:28:05-03,USP,SPF,"30786",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Zerbinatti, C",s.n.,"1983","03",NA,Brasil,São Paulo,Reserva Florestal da Cidade Universitária - USP,-46.6300010681152,-23.5400009155273,NA,Sobre Anadenanthera.,SPF00030786,NA,"Rizzini, CT","11",São Paulo,NA,NA,NA,"53584",auto,NA,NA,"1983","09","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1154",2021-03-15 18:28:05-03,USP,SPF,"30790",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Zerbinatti, C",s.n.,"1983","03",NA,Brasil,São Paulo,Reserva Florestal da Cidade Universitária - USP,-46.6300010681152,-23.5400009155273,NA,Sobre Anadenathera.,SPF00030790,NA,"Rizzini, CT","11",São Paulo,NA,NA,NA,"53584",auto,NA,NA,"1983","09","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1155",2021-03-15 18:28:05-03,USP,SPF,"30785",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Zerbinatti, C",s.n.,"1983","03",NA,Brasil,São Paulo,Reserva Florestal da Cidade Universitária - USP,-46.6300010681152,-23.5400009155273,NA,Sobre Anadenathera.,SPF00030785,NA,"Rizzini, CT","11",São Paulo,NA,NA,NA,"53584",auto,NA,NA,"1983","09","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1156",2021-03-15 18:28:05-03,USP,SPF,"30783",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Zerbinatti, C",s.n.,"1983","03",NA,Brasil,São Paulo,Reserva Florestal da Cidade Universitária - USP,-46.6300010681152,-23.5400009155273,NA,Sobre Anadenanthera.,SPF00030783,NA,"Rizzini, CT","11",São Paulo,NA,NA,NA,"53584",auto,NA,NA,"1983","09","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1157",2021-03-15 18:28:05-03,USP,SPF,"30782",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Struthanthus,flexicaulis,Struthanthus flexicaulis,Mart.,NA,"Zerbinatti, C",s.n.,"1983","03",NA,Brasil,São Paulo,Reserva Florestal da Cidade Universitária - USP,-46.6300010681152,-23.5400009155273,NA,Sobre Mimosa.,SPF00030782,NA,"Rizzini, CT","11",São Paulo,NA,NA,NA,"53584",auto,NA,NA,"1983","09","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
