X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,year,month,day,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,typeStatus,fieldNumber,individualCount,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.5,-22.75,"3",2021-02-08 11:07:03-03,UNESP-IBB,BOTU,"15655",PreservedSpecimen,Plantae,NA,NA,Apiaceae,Eryngium,cf. koehneanum,Eryngium cf. koehneanum,Urb.,"Lucas, D.B.","Amaral Jr., A.","56",NA,Brasil,São Paulo,NA,NA,NA,BOTU015655,BOTU015655,"1982","02","16",Campos do Jordão,-45.5,-22.75,NA,NA,"2018","04","06",45°30'w,22°45's,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"29",2019-11-01 15:27:55-03,PUC-RIO,FCAB,"2613",PreservedSpecimen,Plantae,NA,Angiospermae,Apiaceae,Eryngium,koehneanum,Eryngium koehneanum,Urb.,Diober Lucas,P.E. Leite S.J.,s.n.,NA,Brasil,São Paulo,NA,NA,NA,"002613",NA,"1945","04",NA,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"2017","10","09",NA,NA,"21048",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"35",2021-01-15 17:51:35-03,UFMG,BHCB,"61008",PreservedSpecimen,Plantae,Dicotyledon,NA,Apiaceae,Eryngium,koehneanum,Eryngium koehneanum,Urb.,NA,"Hoehne, W",s.n.,Southern America,Brasil,São Paulo,Brooklyn Paulista,NA,Brejo alagado,BHCB057736,BHCB057736,"1949","01","28",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"2020","11",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"48",2019-11-13 11:14:43-03,USP,SPF,"12336",PreservedSpecimen,Plantae,NA,NA,Apiaceae,Eryngium,koehneanum,Eryngium koehneanum,Urb.,"Hoehne, W","Hoehne, W",s.n.,NA,Brasil,São Paulo,Brooklin Paulista.,NA,NA,SPF00012336,SPF00012336 SPF00012336_1 SPF00012336_2,"1949","01","27",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
