X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,preparationType,individualCount,barcode,imagecode,geoFlag,phylum,order,dayIdentified,class,continentOcean,occurrenceRemarks,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.9799995422363,-22.4599990844727,"2",2020-11-12 17:00:37-03,UEL,FUEL,"19355",PreservedSpecimen,Plantae,Lauraceae,Aiouea,bracteata,Aiouea bracteata,Kosterm.,"Lorea, FG","1997","06","Paschoal, MES","1587","1995","10","27",Brasil,São Paulo,Agudos,"Fazenda da Cia. Cervejaria Brahma, Margem do Ribeirão do Pelintra",-48.9799995422363,-22.4599990844727,NA,NA,"52219",NA,NA,NA,NA,FUEL006418,NA,auto,Tracheophyta,Laurales,"25",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"6",2021-03-04 15:43:50-03,IF,SPSF,"33093",PreservedSpecimen,Plantae,Lauraceae,Aiouea,bracteata,Aiouea bracteata,NA,F.G.Lorea,"1997","06",M.E.S.Paschoal,"1587","1995","10","27",Brasil,SP,Agudos,margem do ribeirao do Pelintra,-48.9799995422363,-22.4599990844727,NA,NA,"52219",NA,NA,NA,NA,NA,NA,auto,Magnoliophyta,Laurales,"25",Magnoliopsida,América do Sul,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de brejo&nf;;","35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"7",2021-03-04 15:43:50-03,IF,SPSF,"33084",PreservedSpecimen,Plantae,Lauraceae,Aiouea,bracteata,Aiouea bracteata,NA,NA,NA,NA,M.E.S.Paschoal,"1560","1995","09","27",Brasil,SP,Agudos,margem do ribeirao Palmira,-48.9799995422363,-22.4599990844727,NA,NA,"52219",NA,NA,NA,NA,NA,NA,auto,Magnoliophyta,Laurales,NA,Magnoliopsida,América do Sul,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de brejo&nf;;","35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"8",2021-03-04 15:43:50-03,IF,SPSF,"35142",PreservedSpecimen,Plantae,Lauraceae,Aiouea,bracteata,Aiouea bracteata,NA,F.G.Lorea,"1997","06",O.Cesar & A.Feddersen Jr.,"609","1985","08","29",Brasil,SP,Itirapina,mata de brejo,-47.8199996948242,-22.25,NA,NA,"22843",NA,NA,NA,NA,NA,NA,auto,Magnoliophyta,Laurales,"27",Magnoliopsida,América do Sul,"COLETA: XLS: SPSFNovo; Árvore 8m, flores amarelo creme;","35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"9",2019-11-21 10:07:18-03,IBt,SP,"296986",S,Plantae,Lauraceae,Aiouea,bracteata,Aiouea bracteata,Kosterm.,"Baitello, JB","2003",NA,"Paschoal, MES","1231","1994","10","05",Brasil,São Paulo,Agudos,Faz. Cia e Cervejaria Brahma,-48.9799995422363,-22.4599990844727,NA,NA,"52219",NA,NA,NA,NA,SP034123,SP034123,auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"10",2020-07-23 10:20:51-03,IBt,SP,293986A,S,Plantae,Lauraceae,Aiouea,bracteata,Aiouea bracteata,Kosterm.,NA,NA,NA,"Paschoal, MES","131","1994","10","05",Brasil,São Paulo,Agudos,Fazenda Cia e cervejaria Brahma,-48.9799995422363,-22.4599990844727,NA,NA,"52219",NA,NA,NA,NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"11",2019-11-21 10:07:18-03,IBt,SP,"296979",S,Plantae,Lauraceae,Aiouea,bracteata,Aiouea bracteata,Kosterm.,"Baitello, JB","1999","07","Paschoal, MES","1587","1995","10","27",Brasil,São Paulo,Agudos,"Fazenda Cia e cervejaria Brahma, margem do Ribeirão do Pelintra",-48.9799995422363,-22.4599990844727,NA,NA,"52219",NA,NA,NA,NA,SP034126,SP034126,auto,NA,NA,"30",NA,NA,NA,"35",São Paulo,SP,Sudeste
