X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,locality,continentOcean,preparationType,previousCatalogNumber,typeStatus,phylum,order,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.7200012207031,-23.3799991607666,"364",2020-12-21 16:36:57-03,MBM,MBM,"400753",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,euosma,Myrceugenia euosma,(O.Berg) D.Legrand,"Canestraro, B.K.","Canestraro, B.K.; Mysczak, L.A.; Mysczak, L.A.","816","2015","05","15",Brazil,São Paulo,Paranapanema,-48.7200012207031,-23.3799991607666,NA,NA,NA,NA,"Árvoreta, flores brancas, 1,6m.; Savana Florestada.",MBM400753,MBM400753,"2015","05",NA,UHE Jurumirim,Southern America,NA,NA,NA,NA,NA,NA,"29740",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"565",2020-09-12 05:00:02-03,US,US,"1570035",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,euosma,Myrceugenia euosma,(Berg) D. Legrand,NA,L. Riedel,"1328",NA,NA,NA,Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,US01890423,US01890423_01 US01890423_02,NA,NA,NA,NA,South America - Neotropics,NA,NA,NA,NA,Myrtales,NA,"53584",auto,Dicotyledonae,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"1060",2020-04-15 17:20:08-03,IBt,SP,"254636",S,Plantae,Myrtaceae,Myrceugenia,euosma,Myrceugenia euosma,(O.Berg) D.Legrand,NA,"Sugiyama, M","992","1992","05","25",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parque Estadual da Ilha do Cardoso,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
