X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,class,identifiedBy,day,county,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,typeStatus,fieldNumber,individualCount,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.4599990844727,-22.9200000762939,"3",2021-04-08 20:48:32-03,UNESP-IBILCE,SJRP-PTERIDOPHYTA,"04709",S,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,wettsteinii,Elaphoglossum wettsteinii,Christ.,André Santos,"259","1984","06",América do Sul,Brasil,São Paulo,três pontas,NA,"GEOGRAFIA: epífita, associada a musgos e himenófilos;",NA,NA,Polypodiopsida,André Santos,"03",Pindamonhangaba,-45.4599990844727,-22.9200000762939,"24176",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"9",2021-01-14 15:27:51-03,MN,R,"237360",PreservedSpecimen,Plantae,NA,NA,Dryopteridaceae,Elaphoglossum,wettsteinii,Elaphoglossum wettsteinii,Christ,"Santos, E.A.A.","217","1983","06",NA,Brasil,São Paulo,NA,NA,NA,R010056305,NA,NA,"Santos, E.A.A.","25",Campos do Jordão,-45.5900001525879,-22.7299995422363,"21048",auto,"1983","09","27","1600","1600",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"39",2020-11-10 04:40:00-03,MO,MOBOT,"100866354",PreservedSpecimen,Plantae,NA,NA,Dryopteridaceae,Elaphoglossum,paulistanum,Elaphoglossum paulistanum,Rosenst.,Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Henrique Ribeíro|et al.,Moraes 4081,"2014","11",South America,Brazil,São Paulo,Parque Estadual Carlos Botlho.,NA,NA,NA,NA,NA,Alan R. Smith,"20",São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,"27904",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-45.079917,-23.325389,"45",2021-01-12 15:24:05-03,UFMG,BHCB-SL,"64954",PreservedSpecimen,Plantae,NA,NA,Dryopteridaceae,Elaphoglossum,paulistanum,Elaphoglossum paulistanum,Rosenst.,"Salino, A; Dittrich, VAO; Morais, PO; Carvalho, FA; Teixeira, LCRS; Oliveira, AM","7703","2001","10",América,Brasil,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Santa Virgínia. Trilha da Pirapitinga.",NA,"Epífita.; Sobre tronco podre em interior de mata. Floresta Ombrófila Densa Montana.",BHCB049410,NA,NA,"Salino, A","29",São Luiz do Paraitinga,-45.079917,-23.325389,NA,NA,NA,NA,NA,"900","950","-45.079917","-23.325389",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.193278,-23.449056,"47",2019-12-19 16:20:41-03,UFMG,BHCB-SL,"65070",PreservedSpecimen,Plantae,NA,NA,Dryopteridaceae,Elaphoglossum,paulistanum,Elaphoglossum paulistanum,Rosenst.,"Salino, A; Dittrich, VAO; Morais, PO; Carvalho, FA; Teixeira, LCRS; Oliveira, AM","7817","2001","11",América,Brasil,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Picinguaba, Trilha do Pico do Corcovado. Floresta Ombrófila Densa Montana.",NA,"Epífita a cerca de 1m de altura.; No interior de floresta.",BHCB001200,BHCB001200,NA,"Salino, A","01",Ubatuba,-45.193278,-23.449056,NA,NA,NA,NA,NA,"900","900","-45.193278","-23.449056",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.449167,-24.078611,"51",2019-12-19 16:20:41-03,UFMG,BHCB-SL,"163098",PreservedSpecimen,Plantae,NA,NA,Dryopteridaceae,Elaphoglossum,paulistanum,Elaphoglossum paulistanum,Rosenst.,"Salino, A; Almeida, TE; Kuntz, J; Girão, VJ; Colletta, GD; Moreno, VS","15619","2013","03",América,Brasil,São Paulo,"Curso Taxonomia de Campo USP/ESALQ - UNICAMP. Reserva Votorantim, Complexo Juquiá, Triha dezembro entre a UHE Alecrim e a UHE Porto Raso. Floresta ombrófila densa na margem do rio Dezembro.",NA,"Erva epífita a 3,5m de altura.; A beira de trilha no interior de floresta.",BHCB048675,BHCB048675 BHCB048675_1,NA,"Salino, A","27",Miracatu,-47.449167,-24.078611,NA,NA,NA,NA,NA,"411","411","-47.449167","-24.078611",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
