X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,continentOcean,preparationType,previousCatalogNumber,occurrenceRemarks,phylum,order,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.5499992370605,-23.1100006103516,"91",2020-12-20 21:19:31-03,UFV,VIC,"011938",PreservedSpecimen,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell,NA,NA,NA,NA,"Meira, Neto J A; et al.",s.n.,"1987","11","16",Brasil,São Paulo,Atibaia,Fazenda Grota Funda,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,VIC011938,NA,NA,NA,NA,"Árvore de 6 m, frutos imaturos verdes em interior de mata.",NA,NA,"21675",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.631667,-23.913333,"92",2020-10-20 14:18:15-03,UFOPA,HSTM,"7936",PreservedSpecimen,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,"Siqueira, F.S.","2008","09","05","Honda, S.; Garcia, R.J.F.; Lacerda, W.","782","2008","09","02",Brasil,São Paulo,São Paulo,Sítio Roda D#?# água. Projeto FEMA-Bugio. Mata.,-46.631667,-23.913333,46º37'54''W,23º54'48''S,NA,NA,HSTM007936,HSTM007936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.189998626709,-22.8099994659424,"98",2019-11-21 14:46:07-03,UFJF,CESJ,"69955",PreservedSpecimen,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,J.R. Stehmann,NA,NA,NA,D.C. Cavalcanti,"181","1996","01","23",Brasil,São Paulo,Guaratinguetá,Reserva Florestal da Escola de Especialistas de Ae,-45.189998626709,-22.8099994659424,NA,NA,NA,NA,CESJ069955,NA,América do Sul,NA,NA,"Mata de planalto. Árvore ca. 12m, frutos verdes imaturos",Angiosperma,NA,"27040",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.25,-23.25,"99",2021-03-01 16:41:39-03,UNICAMP,UEC,"115153",S,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,"Leite, C",NA,NA,NA,"Leite, EC","732","1998","06","07",Brazil,São Paulo,Jundiaí,Reserva Biológica Municipal da Serra do Japi.,-46.25,-23.25,"-46.25","-23.25",NA,NA,UEC085802,UEC085802,NA,NA,NA,8 metros.,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.586389,-23.893889,"100",2021-03-01 16:41:39-03,UNICAMP,UEC,"105427",S,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,"Stehmann, JR",NA,NA,NA,"Souza, VC; Souza, JP; Scalon, VR; Astorino, A","10542","1996","01","26",Brazil,São Paulo,Buri,"Rodovia Itapeva-Buri, a 12 km de Buri.",-48.586389,-23.893889,"-48.586389","-23.893889","700","700",UEC085781,UEC085781,NA,NA,NA,"Arbusto, ca. 4,0 m alt., frutos imaturos castanhos.; Mata mesófila.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.964444,-23.185,"101",2021-03-01 16:41:39-03,UNICAMP,UEC,"105445",S,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,"Stehmann, JR",NA,NA,NA,"Souza, VC; Souza, JP; Scalon, VR; Astorino, A","10392","1996","01","24",Brazil,São Paulo,Avaré,ca. 5 km da cidade em direção a Iataí. Entrada para Hotéis Península e Berro d'Água.,-48.964444,-23.185,"-48.964444","-23.185","610","610",UEC085782,UEC085782,NA,NA,NA,"Arvoreta, ca 4,0 m alt., frutos imaturos verdes escuros.; Cerradão.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.447222,-24.270833,"102",2021-03-01 16:41:39-03,UNICAMP,UEC,"135028",S,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,NA,NA,NA,NA,"Urbanetz, C; et al.","37","2003","04","17",Brazil,São Paulo,Guapiara,"Parque Estadual Intervales, Trilha da Bocaina em direção à gruta da Mãozinha e do Minotauro.",-48.447222,-24.270833,"-48.447222","-24.270833","820","820",UEC085804,UEC085804,NA,NA,NA,"Árvore.; Vegetação secundária de floresta ombrófila densa montana, com trechos mais preservados sobre rochas cársticas (calcáreas).",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.312639,-22.892778,"104",2021-03-01 16:41:39-03,UNICAMP,UEC,"150000",S,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,"Stehmann, JR","2005",NA,NA,"Yamamoto, LF","858","2002","11","10",Brazil,Minas Gerais,Extrema,"Serra do Lopo, Estrada da Serra do Lopo.",-46.312639,-22.892778,"-46.312639","-22.892778","1460","1460",UEC013391,UEC013391,NA,NA,NA,"9 m. Flor branca, estame amarelo.; Borda de estrada.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.866667,-23.183333,"105",2019-08-20 10:26:38-03,UNICAMP,UEC,"152343",S,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,"Vasconcellos-Neto, J",NA,NA,NA,"Caselli, CB; Souza, JC",s.n.,"2008","02","28",Brazil,São Paulo,Jundiaí,"Serra do Japi, Mata semidecídua",-46.866667,-23.183333,"-46.866667","-23.183333","920","1290",UEC049494,UEC049494,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.866667,-23.183333,"106",2019-08-20 10:26:38-03,UNICAMP,UEC,"152346",S,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,"Vasconcellos-Neto, J",NA,NA,NA,"Caselli, CB; Souza, JC",s.n.,"2008","02","28",Brazil,São Paulo,Jundiaí,"Serra do Japi, Mata semidecídua",-46.866667,-23.183333,"-46.866667","-23.183333","920","1290",UEC049493,UEC049493,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.585556,-22.659167,"107",2021-03-01 16:41:39-03,UNICAMP,UEC,"158038",S,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,"Giacomin, LL","2009","08",NA,"Barreto, KD; Fernandes, GD; Vitti, FX","2668","1994","06","29",Brazil,São Paulo,São José do Barreiro,Serra da Bocaina.,-44.585556,-22.659167,"-44.585556","-22.659167",NA,NA,UEC015431,UEC015431,NA,NA,NA,"Arvoreta, 3 m alt., flores alvas. Borda.; mata de altitude.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.866667,-22.916667,"108",2021-03-01 16:41:39-03,UNICAMP,UEC,"177255",S,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,"Santos, K",NA,NA,NA,"Santos, K; Belinello, R","3997","2001","01","24",Brazil,São Paulo,Itatiba,"Mata da Fazenda Malabar (Fragmento M3); área total: 20ha.",-46.866667,-22.916667,"-46.866667","-22.916667","717","717",UEC085789,UEC085789,NA,NA,NA,"Árvore zoocórica; altura total: 17 m; altura do fuste: 10 m; PAP: 74 cm. 51-75% da copa infestada por lianas.; Floresta estacional semidecidual.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.85,-22.9,"109",2021-03-01 16:41:39-03,UNICAMP,UEC,"177254",S,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,"Santos, K",NA,NA,NA,"Santos, K; Belinello, R","3516","2000","08","25",Brazil,São Paulo,Itatiba,"Mata da Fazenda Malabar (Fragmento M2); área total: 21ha.",-46.85,-22.9,"-46.85","-22.9","777","777",UEC085790,UEC085790,NA,NA,NA,"Árvore zoocórica; altura total: 10 m; altura do fuste: 8,5 m; PAP: 38 cm.; Floresta estacional semidecidual.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.999722,-24.067778,"110",2021-03-01 16:41:39-03,UNICAMP,UEC,"188956",S,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,NA,NA,NA,NA,"Silva, BG; Koch, I; Castello, ACD; Vidal Junior, JD","208","2015","01","07",Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.999722,-24.067778,"-47.999722","-24.067778","800","800",UEC119440,UEC119440,NA,NA,NA,"Árvore, 6 m de altura e 7 cm de DAP; Floresta Ombrófila Densa",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1125,-23.523889,"111",2021-03-01 16:41:39-03,UNICAMP,UEC,"84525",S,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,"Stehmann, JR","1996","10","10","Cardoso-Leite, E; Oliveira, A","326","1994","01","18",Brazil,São Paulo,São Roque,Mata da Câmara,-47.1125,-23.523889,"-47.1125","-23.523889",NA,NA,UEC085777,UEC085777,NA,NA,NA,"4 m de altura.; Mata mesófila semidecídua.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.481389,-23.425,"112",2021-03-01 16:41:39-03,UNICAMP,UEC,"61348",S,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,NA,NA,NA,NA,"Gandolfi, S; Leitão Filho, HF; Bezerra, CLF","1984",NA,NA,NA,Brazil,São Paulo,Guarulhos,"Aeroporto internacional de São Paulo. Sítio 49; nº 10512.",-46.481389,-23.425,"-46.481389","-23.425",NA,NA,UEC085784,UEC085784,NA,NA,NA,"frutos; Mata Mesófila Semidecídua.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.481389,-23.425,"113",2021-03-01 16:41:39-03,UNICAMP,UEC,"61349",S,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,NA,NA,NA,NA,"Gandolfi, S; Leitão Filho, HF; Bezerra, CLF",S.N.,"1985","10","15",Brazil,São Paulo,Guarulhos,Aeroporto internacional de São Paulo.,-46.481389,-23.425,"-46.481389","-23.425",NA,NA,UEC085787,UEC085787,NA,NA,NA,"Flores de pétalas brancas e estames amarelos.; Mata mesófila semidecídua.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"123",2021-03-01 16:41:39-03,UNICAMP,UEC,"54969",S,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,NA,NA,NA,NA,"Meira Neto, JAA; et al.","21338","1987","11","16",Brazil,São Paulo,Atibaia,Fazenda Grota Funda,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,UEC085793,UEC085793,NA,NA,NA,"Árvore com 6 metros, frutos imaturos verdes.; Interior de mata.",Magnoliopsida,NA,"21675",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"124",2021-03-01 16:41:39-03,UNICAMP,UEC,"58885",S,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,"Meira Neto, JAA",NA,NA,NA,"Meira Neto, JAA; Grombone-Guaratini, MT; Bernacci, LC","21519","1988","06","07",Brazil,São Paulo,Atibaia,Pico da Pedra Grande.,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,UEC085772,UEC085772,NA,NA,NA,"Árvore na beira da estrada, 5,0 metros, flores brancas com estames amarelos, cálice creme esverdeado.",Magnoliopsida,NA,"21675",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.189998626709,-22.8099994659424,"125",2021-03-01 16:41:39-03,UNICAMP,UEC,"112617",S,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,"Stehmann, JR",NA,NA,NA,"Cavalcanti, DC","182","1995","06","09",Brazil,São Paulo,Guaratinguetá,Reserva Florestal da Escola de Especialistas de Aeronáutica - EEAR.,-45.189998626709,-22.8099994659424,NA,NA,NA,NA,UEC085783,UEC085783,NA,NA,NA,"Árvore ca. 12 m, flores bege.; Mata de Planalto.",Magnoliopsida,NA,"27040",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8300018310547,-23,"126",2021-03-01 16:41:39-03,UNICAMP,UEC,"78470",S,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,"Stehmann, JR","1996","10",NA,"Tozzi, AMGA; et al.","95125","1995","11","14",Brazil,São Paulo,Itatiba,Em estrada de terra próximo a rodovia Itatiba-Bragança. Fazenda Santa Cristina.,-46.8300018310547,-23,NA,NA,NA,NA,UEC085798,UEC085798,NA,NA,NA,"Arbusto de ca. 2,5 m de altura. Flores com pétalas brancas e anteras amarelas. Frutos imaturos verde.; Mata Secundária.",Magnoliopsida,NA,"17442",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8300018310547,-23,"127",2021-03-01 16:41:39-03,UNICAMP,UEC,"132919",S,Plantae,Solanaceae,Solanum,bullatum,Solanum bullatum,Vell.,"Giacomin, LL","2009","08",NA,"Pansarin, ER; Mickeliunas, L","1028","2003","03","14",Brazil,São Paulo,Itatiba,"Estrada que liga Itatiba a Bragança Paulista, km 33,5, no Condomínio Quinta da Baroneza, na mata que pertence ao condomínio",-46.8300018310547,-23,NA,NA,NA,NA,UEC085800,UEC085800,NA,NA,NA,mata.,Magnoliopsida,NA,"17442",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
