X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,verbatimLongitude,verbatimLatitude,class,monthIdentified,dayIdentified,relatedCatalogItem,coordinatePrecision,geoFlag,typeStatus,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.264722,-24.265,"7",2019-10-09 11:10:41-03,UFBA,ALCB,"035117",PreservedSpecimen,Plantae,Dicotyledon,NA,Asteraceae,Lessingianthus,asteriflorus,Lessingianthus asteriflorus,(Mart. ex DC.) H.Rob.,"Dematteis, M","Souza, VC; Sakuragui, CM","4257","1993","09","06",Southern America,Brasil,São Paulo,Itararé,Fazenda Espinho,-49.264722,-24.265,"1200","1200",NA,"Ca. 40 cm de alt. Botões castanhos.; Queimado a um mês.",NA,NA,"2007","-49.264722","-24.265",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"13",2021-03-01 16:25:42-03,UNICAMP,UEC,"66674",S,Plantae,Magnoliopsida,NA,Asteraceae,Vernonia,asteriflora,Vernonia asteriflora,Mart. ex A.DC.,"Leitão Filho, HF","Mazzaro, N","12","1969","03","02",NA,Brazil,São Paulo,Itapeva,NA,-48.8699989318848,-23.9799995422363,NA,NA,NA,"Herbáceo; flores purpúreas.Floresce em fevereiro-março.; Nativa em cerrado. Beira de estrada.",UEC129992,UEC129992,NA,NA,NA,NA,NA,NA,NA,"42926",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"14",2021-03-01 16:25:42-03,UNICAMP,UEC,"198503",S,Plantae,Magnoliopsida,NA,Asteraceae,Vernonia,asteriflora,Vernonia asteriflora,Mart. ex A.DC.,"Leitão Filho, HF","Mazzaro, N","12","1969","03","02",NA,Brazil,São Paulo,Itapeva,NA,-48.8699989318848,-23.9799995422363,NA,NA,NA,"Herbáceo; flores purpúreas.Floresce em fevereiro-março.; Nativa em cerrado. Beira de estrada.",UEC160684,UEC160684,NA,NA,NA,NA,NA,NA,NA,"42926",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"15",2021-03-01 16:25:42-03,UNICAMP,UEC,"109756",S,Plantae,Magnoliopsida,NA,Asteraceae,Vernonia,asteriflora,Vernonia asteriflora,Mart. ex A.DC.,"Leitão Filho, HF","Mazzaro, N","12","1969","03","02",NA,Brazil,São Paulo,Itapeva,NA,-48.8699989318848,-23.9799995422363,NA,NA,NA,"Herbáceo; flores purpúreas.Floresce em fevereiro-março.; Nativa em cerrado. Beira de estrada.",UEC129991,UEC129991,NA,NA,NA,NA,NA,NA,NA,"42926",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"16",2021-03-01 16:25:42-03,UNICAMP,UEC,"90697",S,Plantae,Magnoliopsida,NA,Asteraceae,Vernonia,asteriflora,Vernonia asteriflora,Mart. ex A.DC.,"Dematteis, M","Souza, VC","4379","1993","10","30",NA,Brazil,São Paulo,Itararé,Fazenda Santa Maria do Espinho.,-49.3400001525879,-24.1100006103516,NA,NA,NA,"Erva,ca. 40cm alt.; flores roxas.; Campo natural atingido por fogo há três messes.",UEC129990,UEC129990,"2007",NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8756,-23.9822,"86",2019-01-25 15:34:01-02,IAC,IAC,"20629",S,Plantae,NA,NA,Asteraceae,Vernonia,asteriflora,Vernonia asteriflora,Mart.,H.F. Leitão Filho,N. Mazzaro,"12","1969","03","02",NA,Brasil,São Paulo,Itapeva,NA,-48.8756,-23.9822,NA,NA,NA,NA,NA,NA,"1969","-48.8756","-23.9822",NA,"05","01",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"103",2021-02-04 09:01:19-03,IBt,SP,"267812",S,Plantae,NA,NA,Asteraceae,Lessingianthus,asteriflorus,Lessingianthus asteriflorus,(Mart. ex DC.) H.Rob.,"Simão Bianchini, R","Mazzaro, N","12","1969","03","02",NA,Brasil,São Paulo,Itapeva,Beira da estrada,-48.8699989318848,-23.9799995422363,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"04","14",NA,"42926",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
