X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,recordNumber,continentOcean,preparationType,previousCatalogNumber,occurrenceRemarks,phylum,order,typeStatus,locality,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,infraspecificEpithet,individualCount,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-50.689998626709,-22.2399997711182,"239",2020-11-04 11:12:04-03,ESALQ,ESA,"111714",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,NA,"Aguirre, G.H. et al.","Aguirre, G.H.","2008","07","09",Brasil,São Paulo,Quatá,-50.689998626709,-22.2399997711182,NA,NA,NA,NA,ESA111714,ESA111714,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"24407",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"248",2020-11-04 11:12:04-03,ESALQ,ESA,"26516",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, J.B.","Scaramuzza, C.A.M. ; Souza, V.C.","1989","09","24",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,ESA026516,NA,"514.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"27729",auto,"2003","01","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"249",2020-11-04 11:12:04-03,ESALQ,ESA,"17033",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Nees,"Baitello, J.B.","Souza, V.C. et al.","1993","05","22",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,ESA017033,NA,"3923.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.05,-22.63,"256",2015-07-02 14:02:31-03,JBP,HPL,"3856",S,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,Mez,H. Lorenzi,H. Lorenzi,"1993","10","25",Brasil,SP,Holambra,-47.05,-22.63,NA,NA,NA,NA,NA,NA,"1057",NA,NA,NA,NA,NA,NA,NA,"Estrada da Tropicitrus, a uns 5km da rodovia Mogi Mirim- Campinas, em várzea úmida (mata ciliar).","8184",auto,"1993","10","25",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"286",2020-12-20 21:18:05-03,UFV,VIC,07080A,PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,NA,"Shepherd, G.J.; et al.","1980","01","31",Brasil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,VIC07080A,NA,s.n.,NA,NA,NA,"Árvore de ca 15 m, casca aromática com botões creme esverdeados.",NA,NA,NA,Estação Experimental,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"287",2020-12-20 21:18:05-03,UFV,VIC,"17328",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,NA,"Okano, R.M.C.","1989","02","20",Brasil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,VIC017328,NA,s.n.,NA,NA,NA,"Arbusto 4 m, flores vináceas.",NA,NA,NA,"Serra do Japi, Mirante","17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"288",2020-12-20 21:18:05-03,UFV,VIC,"6991",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,NA,"Shepherd, G.J.; et al.","1980","01","29",Brasil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,VIC006991,NA,s.n.,NA,NA,NA,"Arbusto de 2 m, inflorescência creme esverdeada,pouco aromatico na beira da estrada.",NA,NA,NA,Estação Experimental,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-23.566667,"328",2021-03-01 16:32:40-03,UNICAMP,UEC,"157721",S,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Souza, LC","1998","04","20",Brazil,São Paulo,Itapetininga,-48,-23.566667,"-48","-23.566667",NA,NA,UEC015988,UEC015988,"321",NA,NA,NA,"Árvore, flores amarelas.; No campo.",Magnoliopsida,NA,NA,Estação Experimental,NA,NA,"1998","11","18",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.481389,-23.425,"330",2021-03-01 16:32:40-03,UNICAMP,UEC,"60778",S,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Gandolfi, S; Leitão Filho, HF; Bezerra, CLF","1983","10","11",Brazil,São Paulo,Guarulhos,-46.481389,-23.425,"-46.481389","-23.425",NA,NA,UEC003943,UEC003943,s.n.,NA,NA,NA,Mata mesófila semidecídua.,Magnoliopsida,NA,NA,Aeroporto Internacional de São Paulo.,NA,NA,"1997","05","13",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"342",2021-03-01 16:32:40-03,UNICAMP,UEC,"37988",S,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Joly, CA; et al.","1984","05","26",Brazil,São Paulo,Brotas,-48.1199989318848,-22.2800006866455,NA,NA,NA,NA,UEC138445,UEC138445,"15506",NA,NA,NA,"Árvore 10, flores creme.",Magnoliopsida,NA,NA,Beira do Rio Jacareí.,"26585",auto,"1998","04","25",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"343",2021-03-01 16:32:40-03,UNICAMP,UEC,"99986",S,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Spina, AP","1995","03","23",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,UEC003947,UEC003947,"408",NA,NA,NA,"Arbórea, 10 m alt.; Flores amarelas.; Mata higrófila.",Magnoliopsida,NA,NA,"Barão Geraldo, Fazenda Santa Genebra.","23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"344",2021-03-01 16:32:40-03,UNICAMP,UEC,"163989",S,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Spina, AP","1993","03","26",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,UEC050536,UEC050536,"99",NA,NA,NA,"Arbórea, flores amarelas.; Interior da mata. Mata Higrófila.",Magnoliopsida,NA,NA,"Fazenda Sta. Genebra., Interior a mata, Mata Higrófila.","23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"345",2021-03-01 16:32:40-03,UNICAMP,UEC,"6056",S,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Leitão Filho, HF; et al.","1977","04","13",Brazil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,UEC137541,UEC137541,"4701",NA,NA,NA,"Arvoreto até 2,5m, flores creme.",Magnoliopsida,NA,NA,Arredores da cidade em campo rochoso.,"27729",auto,"1989","09","16",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.27,-22.93,"434",2013-04-01 09:18:56-03,IPT,BCTW,"4118",S,Plantae,NA,Ocotea,variabilis,Ocotea variabilis,(Nees) Mez.,IPT,NA,NA,NA,NA,Brasil,São Paulo,Joanópolis,-46.27,-22.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"22329",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.54,"435",2013-04-01 09:18:56-03,IPT,BCTW,"3179",S,Plantae,NA,Ocotea,variabilis,Ocotea variabilis,(Nees) Mez,NA,NA,NA,NA,NA,Brasil,São Paulo,São Paulo,-46.63,-23.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,Parque Nacional das Fontes do Ipiranga (PEFI),"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.460278,-22.926389,"470",2020-12-21 16:31:10-03,MBM,MBM,"397083",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Morais, P.","Morais, P.L.R.","2011","06","03",Brazil,São Paulo,Botucatu,-48.460278,-22.926389,"-48.460278","-22.926389","831","831",MBM397083,MBM397083,"3145",Southern America,NA,NA,"Arvoreta 2 m. Frutos imaturos verdes.; Mata ciliar brejosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7200012207031,-23.3199996948242,"495",2020-12-21 16:31:10-03,MBM,MBM,"307731",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, J.B.","Baitello, J.B.","1997","10",NA,Brazil,São Paulo,Franco da Rocha,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,MBM307731,MBM307731,"842",Southern America,NA,NA,NA,NA,NA,NA,Parque Estadual do Juqueri,"12135",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"496",2020-12-21 16:31:09-03,MBM,MBM,"223765",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, J.B.","Souza, V.C.; et al.; et al.",NA,NA,NA,Brazil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,MBM223765,MBM223765,"3923",Southern America,NA,NA,NA,NA,NA,NA,Fazenda Ibiti,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"497",2020-12-21 16:31:10-03,MBM,MBM,"56828",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Werff, H. van der","Leitão Filho, H.F.",NA,NA,NA,Brazil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,MBM056828,MBM056828,"4701",Southern America,NA,NA,NA,NA,NA,NA,Itararé,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"506",2020-12-21 16:31:10-03,MBM,MBM,"299185",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, J.B.","Spina, A.P.","1993","03","26",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,MBM299185,MBM299185,"99",Southern America,NA,NA,NA,NA,NA,NA,Fazenda Santa Genebra,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7099990844727,-21.9300003051758,"510",2020-12-21 16:31:10-03,MBM,MBM,"293795",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, J.B.","Arbocz, G.F.","1995","06","17",Brazil,São Paulo,Águas da Prata,-46.7099990844727,-21.9300003051758,NA,NA,NA,NA,MBM293795,MBM293795,"1542",Southern America,NA,NA,NA,NA,NA,NA,Águas da Prata,"13435",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"666",2020-11-10 04:40:00-03,MO,MOBOT,"100874444",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,NA,Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Henrique Ribeíro|et al.,"2014","11","21",Brazil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,NA,Moraes 4128,South America,NA,NA,NA,NA,NA,NA,Parque Estadual Carlos Botelho.,"27904",auto,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7099990844727,-21.9300003051758,"928",2020-07-10 09:46:42-03,MBML,MBML-HERBARIO,"40897",NA,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,J.B. Baitello/1995,G.F. Arbocz,"1995","06","17",Brasil,São Paulo,Águas da Prata,-46.7099990844727,-21.9300003051758,NA,NA,NA,NA,MBML040897,MBML040897,"1542",NA,NA,NA,"Árvore 5-6m altura, frutos imaturos verdes",NA,NA,NA,Estrada para a cascata,"13435",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.695833,-23.355833,"935",2021-03-04 11:05:32-03,UFRB,HURB,"3600",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,J.B. Baitello,"Baitello, J.B.","1997","10","10",Brasil,São Paulo,Franco da Rocha,-46.695833,-23.355833,46°41'45 W,23°21'21 S,NA,NA,HURB000003600,NA,"842",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual do Juquery;",NA,NA,"1997","10","30",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.777778,-22.130556,"948",2020-06-15 15:30:57-03,UNESP-RC,HRCB,"60727",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Moraes, P.",Sousa,NA,NA,NA,Brasil,São Paulo,Analândia,-47.777778,-22.130556,47º46'40W,22º07'50S,"760","760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fazenda Pedra Vermelha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.269444,-24.253778,"950",2020-06-15 15:30:57-03,UNESP-RC,HRCB,"36029",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, J.B.","Souza, V.C.","1993","05","22",Brasil,São Paulo,Itararé,-49.269444,-24.253778,49º16'10.0W,"24º15'13,6S",NA,NA,NA,NA,"3916",NA,NA,NA,"Arbusto, ca. 2m de altura; frutos imaturos verdes com aroma de resina.",NA,NA,NA,Fazenda Ibiti (Ripasa),NA,NA,"1998","03","31",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.360694,-20.885444,"954",2020-06-15 15:30:57-03,UNESP-RC,HRCB,"56515",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Moraes, P.","Moraes, P.L.R. de","2011","11","27",Brasil,São Paulo,Batatais,-47.360694,-20.885444,47º21'38.5W,"20º53'07,6S","796","796",NA,NA,"3446",NA,NA,NA,"Árvore 8 m, frutos imaturos verdes.",NA,NA,NA,Chapadão,NA,NA,"2011","11","27",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4285,-20.852111,"964",2020-06-15 15:30:57-03,UNESP-RC,HRCB,"56479",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Moraes, P.","Moraes, P.L.R. de","2011","11","26",Brasil,São Paulo,Batatais,-47.4285,-20.852111,47º25'42.6W,"20º51'07,6S","747","747",NA,NA,"3410",NA,NA,NA,"Arvoreta 5 m, frutos imaturos verdes.",NA,NA,NA,Fazenda Vista Alegre,NA,NA,"2011","11","26",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.45,-22.916667,"966",2020-06-15 15:30:57-03,UNESP-RC,HRCB,"62934",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,P.L.R.Moraes,Marcusso,NA,NA,NA,Brasil,São Paulo,Botucatu,-48.45,-22.916667,48°27'W,22°55'S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Escola do Meio Ambiente,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1041",2020-09-12 05:00:02-03,US,US,"2748252",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,NA,A. Gehrt,"1925","3","18",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,US01349838,US01349838_01,s.n.,South America - Neotropics,NA,NA,NA,NA,Laurales,NA,Pirajussara,"53584",auto,NA,NA,NA,Dicotyledonae,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1072",2019-11-13 11:21:11-03,USP,SPF,"48754",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lanceolata,Ocotea lanceolata,(Nees) Nees,"Schmidt, OC","Gehrt, A","1925","03","18",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00048754,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,Pirajussara.,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.269444,-24.253778,"1080",2019-11-13 11:21:11-03,USP,SPF,"130770",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Souza, VC","1993","05","22",Brasil,São Paulo,Itararé,-49.269444,-24.253778,"-49.269444","-24.253778",NA,NA,SPF00130770,NA,"3923",NA,NA,NA,NA,NA,NA,NA,Fazenda Ibiti (Ripasa).,NA,NA,"1998","03",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.081389,-24.073056,"1097",2019-11-13 11:21:11-03,USP,SPF,"191532",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Lima, CR","2008","05","28",Brasil,São Paulo,Itapeva,-49.081389,-24.073056,"-49.081389","-24.073056","750","750",SPF00191532,NA,"88",NA,NA,NA,NA,NA,NA,NA,Estação Ecológica de Itapeva,NA,NA,"2008","06",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.080556,-24.072778,"1098",2019-11-13 11:21:11-03,USP,SPF,"194595",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Baitello, JB","2008","08","27",Brasil,São Paulo,Itapeva,-49.080556,-24.072778,"-49.080556","-24.072778","700","700",SPF00194595,NA,"2178",NA,NA,NA,NA,NA,NA,NA,Estação Experimental de Itapeva,NA,NA,"2008","09",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.598611,-22.61,"1099",2019-11-13 11:21:11-03,USP,SPF,"198279",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Barreto, KD","1993","07","30",Brasil,São Paulo,Piracicaba,-47.598611,-22.61,"-47.598611","-22.61",NA,NA,SPF00198279,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,Mata dos Dois Córregos.,NA,NA,"2010","03",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
