X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,identifiedBy,yearIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,barcode,imagecode,geoFlag,scientificNameAuthorship,locality,verbatimLongitude,verbatimLatitude,occurrenceRemarks,class,order,typeStatus,continentOcean,individualCount,monthIdentified,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.9599990844727,-23.0699996948242,"1",2020-11-04 12:18:12-03,ESALQ,ESA,"35713",PreservedSpecimen,Plantae,Magnoliophyta,Piperaceae,Piper,crassistilum,Piper crassistilum,"Colletta, G.D.","2008","Souza, J.P. et al.","903.0","1996","12","14",Brasil,São Paulo,Cunha,-44.9599990844727,-23.0699996948242,"38855",ESA035713,ESA035713,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.041667,-23.255556,"4",2019-11-13 11:28:24-03,USP,SPF,"231315",PreservedSpecimen,Plantae,NA,Piperaceae,Piper,crassistilum,Piper crassistilum,"Colletta, GD","2008","Paula-Souza, J","903","1996","12","14",Brasil,São Paulo,Cunha,-45.041667,-23.255556,NA,SPF00231315,SPF00231315,NA,Yunck.,NA,"-45.041667","-23.255556",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.041667,-23.255556,"5",2021-03-04 11:16:22-03,UEFS,HUEFS,"193444",PreservedSpecimen,Plantae,Angiospermae,Piperaceae,Piper,crassistilum,Piper crassistilum,NA,"2008","Souza, J.P.","903","1996","12","14",Brasil,São Paulo,Cunha,-45.041667,-23.255556,NA,HUEFS0193444,HUEFS0193444,NA,Yunck.,Estada em direção á trilha do Rio Bonito.,45W2'30'',23S15'20'',Floresta Ombrófila Densa.,Magnolianae,Piperales,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
