X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,recordNumber,year,month,day,locality,minimumElevationInMeters,maximumElevationInMeters,phylum,class,order,continentOcean,preparationType,coordinatePrecision,geoFlag,relatedCatalogItem,relationshipType,individualCount,fieldNumber,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.03,-24.27,"15",2021-03-15 16:37:00-03,NY,NYBG,"00567871",PreservedSpecimen,Plantae,Arecaceae,Euterpe,edulis,Euterpe edulis,Mart.,NA,NA,NA,NA,H. Q. B. Fernandes,Brazil,São Paulo,Sete Barras,-48.03,-24.27,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=607214' target='other'> <mi>dwc_moreinfo</mi></a>,NY00567871,NY00567871_01,"3227","1997","07","25",Parque Estadual Intervales. Trilla do Quilombo (ao do Aracá),"100","270",Magnoliophyta,NA,Arecales,South America,sheet,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.492222,-22.881111,"49",2021-02-08 11:07:10-03,UNESP-IBB,BOTU,"27675",PreservedSpecimen,Plantae,Arecaceae,Euterpe,edulis,Euterpe edulis,Mart.,"Magalhães, J.H.R.","2010","01","29","Magalhães, J.H.R.",Brasil,São Paulo,Botucatu,-48.492222,-22.881111,48°29'32w,22°52'52s,"Palmeira 13 m., flores sésseis que saem do eixo em duplas, pétalas avermelhadas",BOTU027675,BOTU027675,"29","2010","01","29",Mata do Brejo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.380012,-24.038166,"79",2020-11-04 11:00:30-03,ESALQ,ESA,"128292",PreservedSpecimen,Plantae,Arecaceae,Euterpe,edulis,Euterpe edulis,NA,"Souza, V.C.","2013","04","04","Kuntz, J.",Brasil,São Paulo,Tapiraí,-47.380012,-24.038166,"-47.380012","-24.038166",Palmeira ca. 5 m alt. Frutos verdes.,ESA128292,ESA128292_1 ESA128292_2,"990.0","2013","03","29",Reserva Particular da Votorantim (CBA). Trilha da Boatudo. Floresta Ombrófila Densa com áreas antigas de roça em alguns trechos.,"360","360",Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"81",2020-11-04 11:00:30-03,ESALQ,ESA,"50878",PreservedSpecimen,Plantae,Arecaceae,Euterpe,edulis,Euterpe edulis,NA,NA,NA,NA,NA,Bombo et al.,Brasil,São Paulo,Itirapina,-47.8199996948242,-22.25,NA,NA,NA,ESA050878,ESA050878_1 ESA050878_2 ESA050878_3,NA,"2005","09","17",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"22843",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"82",2020-11-04 11:00:30-03,ESALQ,ESA,"29172",PreservedSpecimen,Plantae,Arecaceae,Euterpe,edulis,Euterpe edulis,NA,NA,NA,NA,NA,"Ivanauskas, N.M.",Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,ESA029172,NA,"767.0","1996","04","25",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"83",2020-11-04 11:00:30-03,ESALQ,ESA,"15246",PreservedSpecimen,Plantae,Arecaceae,Euterpe,edulis,Euterpe edulis,NA,NA,NA,NA,NA,"Barreto, K.D. et al.",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,NA,ESA015246,NA,"865.0","1993","07","12",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5499992370605,-22.2900009155273,"84",2020-11-04 10:54:42-03,ESALQ,ESA,"137120",PreservedSpecimen,Plantae,Arecaceae,Euterpe,edulis,Euterpe edulis,Mart.,NA,NA,NA,NA,"Colletta, G. D",Brasil,São Paulo,Gália,-49.5499992370605,-22.2900009155273,NA,NA,"5m, (estéril)",ESA137120,NA,"2299.0","2015","11","10","Estação Ecológica de Caetetus, trilha do Lago",NA,NA,NA,NA,NA,NA,NA,"23314",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"85",2020-11-04 10:54:42-03,ESALQ,ESA,"139084",PreservedSpecimen,Plantae,Arecaceae,Euterpe,edulis,Euterpe edulis,Mart.,NA,NA,NA,NA,"Colletta, G.D",Brasil,SP,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,3m,ESA139084,NA,"2602.0","2016","03","29",Ilha do Cardoso,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"86",2020-11-04 11:00:30-03,ESALQ,ESA,"109385",PreservedSpecimen,Plantae,Arecaceae,Euterpe,edulis,Euterpe edulis,NA,NA,NA,NA,NA,"Souza, V.C.",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,ESA109385,ESA109385_1 ESA109385_2 ESA109385_3 ESA109385_4,"29027.0",NA,NA,NA,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,NA,Magnoliophyta,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"87",2020-11-04 11:00:30-03,ESALQ,ESA,"83749",PreservedSpecimen,Plantae,Arecaceae,Euterpe,edulis,Euterpe edulis,NA,"Souza, V.C.","2003","01","01","Souza, V.C. ; Paula-Souza, J.",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,"Palmeira de ca. 7m alt., frutos imaturos verdes",ESA083749,NA,"29027.0","2003","02","25",Parque Estadual Ilha do Cardoso. Floresta de Restinga. Área do Projeto Parcelas Permanentes,NA,NA,Magnoliophyta,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.82393,-22.7782,"90",2020-11-04 10:54:42-03,ESALQ,ESA,"133135",PreservedSpecimen,Plantae,Arecaceae,Euterpe,edulis,Euterpe edulis,Mart.,"Rodrigues, R. R.","2015","07","08","Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.",Brasil,São Paulo,Piracicaba,-47.82393,-22.7782,"-47.82393","-22.7782",Indivíduo jovem.,ESA133135,NA,"251.0","2015","07","08","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual, próxima à área de agropecuária.","553","553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"91",2020-11-04 11:00:30-03,ESALQ,ESA,"49730",PreservedSpecimen,Plantae,Arecaceae,Euterpe,edulis,Euterpe edulis,Mart.,"Gondim Jr., M.G.C.",NA,NA,NA,"Gondim Jr., M.G.C.",Brasil,São Paulo,Cananeia,-47.9199981689453,-25.0100002288818,NA,NA,NA,ESA049730,ESA049730_1 ESA049730_2,"35.0","1998","04","21",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"92",2020-11-04 11:00:30-03,ESALQ,ESA,"49706",PreservedSpecimen,Plantae,Arecaceae,Euterpe,edulis,Euterpe edulis,Mart.,"Gondim Jr., M.G.C.",NA,NA,NA,"Gondim Jr., M.G.C.",Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,ESA049706,ESA049706_1 ESA049706_2 ESA049706_3,"23.0","1998","04","18",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"93",2020-11-04 11:00:30-03,ESALQ,ESA,"51543",PreservedSpecimen,Plantae,Arecaceae,Euterpe,edulis,Euterpe edulis,NA,"Borges, A.",NA,NA,NA,"Borges, A. et al.",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,ESA051543,ESA051543,NA,"2005","04","03",Ilha do Cardoso,NA,NA,Magnoliophyta,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"94",2020-11-04 11:00:30-03,ESALQ,ESA,"119696",PreservedSpecimen,Plantae,Arecaceae,Euterpe,edulis,Euterpe edulis,NA,"Baungartner, L.C.S.","2007","11","10","Hertwig, A.M.V.",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,ESA119696,ESA119696,"118.0","2007","08","26",Ilha do Cardoso.,NA,NA,Magnoliophyta,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
