X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,stateProvince,locality,imagecode,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,yearIdentified,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,maximumElevationInMeters,monthIdentified,class,dayIdentified,typeStatus,fieldNumber,individualCount,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"446",2019-12-05 14:48:39-03,UFSCar,SORO,"7738",PreservedSpecimen,Plantae,Myrtaceae,Psidium,myrtoides,Psidium myrtoides,"Ferreira, G.M.P.; Nakama, G.R.M.","361","2012","04","27",NA,Brasil,NA,NA,"Arvoreta, 2m alt., 5 cm DAP; casca descamante em placas arredondadas beges a marrons; frutos verdes e vináceos.",NA,NA,NA,O.Berg,E.H.P.Barreto,São Paulo,"Parque do Povo. Canteiro próximo à rua Olivia Feder, lado norte do campo de futebol.",NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,"2014","53584",auto,NA,NA,NA,"06",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"447",2019-12-05 14:48:39-03,UFSCar,SORO,"7737",PreservedSpecimen,Plantae,Myrtaceae,Psidium,myrtoides,Psidium myrtoides,"Barreto, E.H.P.; Granato, L.; Carvalho, G.S.","613","2015","12","08",NA,Brasil,NA,NA,"Árvore, 6m alt.; botões e flores brancas, apenas um fruto verde e levemente vináceo.",NA,NA,NA,O.Berg,E.H.P.Barreto,São Paulo,Sítio Nova Esperança. Estrado do Gramado. Campo antrópico.,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,"2015","53584",auto,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"452",2020-08-20 20:40:37-03,UFSC,FLOR,"29845",PreservedSpecimen,Plantae,Myrtaceae,Psidium,giganteum,Psidium giganteum,"Mattos, J.","15451","1969","05","29",NA,Brasil,NA,NA,"arbusto, Fruto Maduro, vermelho, 1,8m altura. Folhas compridas e nervuras escuras",FLOR0029845,NA,Myrtales,Mattos,"Mattos, J.",São Paulo,"Via férrea São Paulo-Santos, Estação Biológica, Paranapiacaba, SP.",NA,Santo André,-46.5299987792969,-23.6599998474121,NA,"1969","27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"456",2020-08-20 20:40:37-03,UFSC,FLOR,"39992",PreservedSpecimen,Plantae,Myrtaceae,Psidium,myrtoides,Psidium myrtoides,"Mattos, J.","32750","2008","01","20",NA,Brasil,NA,NA,"arvoreta, Fruto Maduro, roxa, 2m altura",FLOR0039992,NA,Myrtales,O.Berg,"Mattos, J.",São Paulo,ESALQ.,NA,Piracicaba,-47.6399993896484,-22.7199993133545,NA,"2008","44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.4599990844727,"459",2021-03-04 15:45:39-03,IF,SPSF,"02467",PreservedSpecimen,Plantae,Myrtaceae,Psidium,myrtoides,Psidium myrtoides,B.Hettfleisch,NA,"1946","01","12",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Myrtales,NA,NA,SP,Gopouva,NA,Guarulhos,-46.5299987792969,-23.4599990844727,NA,NA,"26398",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"460",2021-03-04 15:45:39-03,IF,SPSF,"34412",PreservedSpecimen,Plantae,Myrtaceae,Psidium,myrtoides,Psidium myrtoides,N.M.Ivanauskas & F.M.Souza & R.Cielo-Filho & C.O.Araújo & D.Souza,"5179","2005","02","11",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: UTM: X=497404 Y=7428842 ZONA=23;",NA,Magnoliophyta,Myrtales,NA,NA,SP,"Parque Estadual da Serra do Mar, Núcleo Cunha/Inadaiá, Trilha do Rio Bonito",NA,Cunha,-44.9599990844727,-23.0699996948242,NA,NA,"38855",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"472",2020-08-26 10:50:14-03,MCN-FZBRS,HAS,"77649",PreservedSpecimen,Plantae,Myrtaceae,Psidium,giganteum,Psidium giganteum,"Matthes, L. A. F.",457 B,NA,NA,NA,NA,Brasil,NA,NA,NA,HAS0077649,Magnoliophyta,NA,Mattos,NA,São Paulo,Bosque de Jequitibás,NA,Campinas,-47.060001373291,-22.8999996185303,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"473",2020-08-26 10:50:14-03,MCN-FZBRS,HAS,"87519",PreservedSpecimen,Plantae,Myrtaceae,Psidium,giganteum,Psidium giganteum,"Rabello, E.",s.n.,"1966","07",NA,NA,Brasil,NA,NA,"Na mata virgem. Árvore alta com ca. de 15m de altura. Frutos maduros, vermelhos.",HAS0087519,Magnoliophyta,NA,Mattos,NA,São Paulo,Estação Biológica de Boracéia,NA,Salesópolis,-45.8400001525879,-23.5300006866455,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,Paratypus,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"475",2020-08-26 10:50:15-03,MCN-FZBRS,HAS,"87521",PreservedSpecimen,Plantae,Myrtaceae,Psidium,myrtoides,Psidium myrtoides,"Mattos, J.","13861","1966","08",NA,NA,Brasil,NA,NA,"Numa capoeira. Arbusto de 2m de alt.Casca cinzenta. Ramos e folhas novos avermelhados. Globo petalóide, no botão floral.",HAS0087521,Magnoliophyta,NA,O.Berg,NA,São Paulo,"Estação Ecológica da Boracéia, perto de Rio Claro",NA,Salesópolis,-45.8400001525879,-23.5300006866455,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"476",2019-11-21 10:12:37-03,IBt,SP,"115864",S,Plantae,Myrtaceae,Psidium,giganteum,Psidium giganteum,"Mattos, J","15305","1967","05","03",NA,Brasil,NA,NA,Árvore ca. 25 m alt.,SP001392,NA,NA,Mattos,"Mattos, JR",São Paulo,"Estação Biológica de Boracéia, Na mata virgem.",SP001392,Salesópolis,-45.8400001525879,-23.5300006866455,NA,"1969","18032",auto,NA,NA,NA,NA,NA,NA,Holotype,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.0299987792969,-23.5699996948242,"481",2019-11-21 10:12:38-03,IBt,SP,"357269",S,Plantae,Myrtaceae,Psidium,myrtoides,Psidium myrtoides,"Nicolau, SA; Braz, SA; Faria, VB","2953","2001","05","03",NA,Brasil,NA,NA,NA,NA,NA,NA,O.Berg,"Sobral, M",São Paulo,"Bairro de Manoel Ferreira sentido Pedra do Sapo, afluente do rio Biritiba Mirim, planície de inundação.",NA,Biritiba-Mirim,-46.0299987792969,-23.5699996948242,NA,"2004","19656",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
