X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,minimumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,geoFlag,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,maximumElevationInMeters,typeStatus,individualCount,class,dayIdentified,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.0699996948242,-23.4300003051758,"15",2020-12-11 11:39:13-03,UFMG,BHCB,"109593",PreservedSpecimen,Plantae,Dicotyledon,NA,Myrtaceae,Eugenia,plicata,Eugenia plicata,Nied.,NA,"Takahasi, A; Bencke, CSC","79","1995","01","31",Southern America,Brasil,São Paulo,Ubatuba,"Picinguaba, Mata de encosta, Trilha do Corisco.",-45.0699996948242,-23.4300003051758,"34265",NA,NA,"Árvore nº 117, 3m de altura, pap=35cm, flores brancas, frutos imaturos.",BHCB010510,BHCB010510,auto,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"17",2020-06-17 15:25:19-03,UNESP-RC,HRCB,"31430",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Eugenia,plicata,Eugenia plicata,Nied.,NA,"Takahasi, A.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,"34265",NA,NA,NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"18",2020-06-17 15:25:19-03,UNESP-RC,HRCB,"31447",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Eugenia,plicata,Eugenia plicata,Nied.,Marcos Sobral,"Takahasi, A.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,"34265",NA,NA,NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"19",2020-06-17 15:25:19-03,UNESP-RC,HRCB,"31455",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Eugenia,plicata,Eugenia plicata,Nied.,Marcos Sobral,"Takahasi, A.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,"34265",NA,NA,NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"20",2019-11-13 11:26:47-03,USP,SPF,"150415",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Eugenia,plicata,Eugenia plicata,Nied.,"Kawasaki, ML","Cordeiro, I","2331","2000","09","27",NA,Brasil,São Paulo,Caraguatatuba,Parque Estadual da Serra do Mar,-45.4099998474121,-23.6200008392334,"30093",NA,NA,NA,SPF00150415,NA,auto,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"21",2019-11-13 11:26:47-03,USP,SPF,"150416",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Eugenia,plicata,Eugenia plicata,Nied.,"Kawasaki, ML","Simão-Bianchini, R","1485","2000","10","19",NA,Brasil,São Paulo,Caraguatatuba,Parque Estadual da Serra do Mar,-45.4099998474121,-23.6200008392334,"30093",NA,NA,NA,SPF00150416,NA,auto,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"23",2020-11-23 11:39:08-03,IAC,IAC,"53728",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Eugenia,plicata,Eugenia plicata,Nied.,M.C.R. Campos & R. Belinelo,M.C.R. Campos & R. Belinelo,"846","2006","07","17",NA,Brasil,São Paulo,Ubatuba,"Núcleo Picinguaba/PESM, trilha da Casa da Farinha",-45.0711,-23.4339,NA,NA,NA,"Composição florística, estrutura e funcionamento da Floresta Ombrófila Densa dos Núcleos Picinguaba e Santa Virgínia do Parque Estadual da Serra do Mar.&nf;Parcela E, subparcela 88",NA,NA,NA,"-45.0711","-23.4339","2006","07",NA,NA,NA,NA,"17",NA,"35",São Paulo,SP,Sudeste
-45.109914,-23.360372,"24",2020-11-23 11:39:08-03,IAC,IAC,"54004",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Eugenia,plicata,Eugenia plicata,Nied.,A.C.O. Souza et al.,"A.C.O. Souza; L.C. Bernacci & R. Belinelo","61","2011","03","15",NA,Brasil,São Paulo,Ubatuba,"Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca",-45.109914,-23.360372,NA,NA,NA,NA,NA,NA,NA,"-45.109914","-23.360372","2011","03",NA,NA,NA,NA,"15",NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"29",2021-03-04 15:45:24-03,IF,SPSF,"28962",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Eugenia,plicata,Eugenia plicata,NA,NA,R.S.Bianchini,"1485","2000","10","19",América do Sul,Brasil,SP,Caraguatatuba,"P.E.Serra do Mar, Núcleo Caraguatatuba",-45.4099998474121,-23.6200008392334,"30093",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha dos tropeiros&nf;;",NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"30",2021-03-04 15:45:24-03,IF,SPSF,"28871",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Eugenia,plicata,Eugenia plicata,NA,NA,I.Cordeiro,"2331","2000","09","27",América do Sul,Brasil,SP,Caraguatatuba,"P.E.Serra do Mar, Núcleo Caraguatatuba",-45.4099998474121,-23.6200008392334,"30093",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa&nf;;",NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"32",2019-11-21 10:11:36-03,IBt,SP,"321796",S,Plantae,NA,NA,Myrtaceae,Eugenia,plicata,Eugenia plicata,Nied.,NA,"Sanchez, M; Pedroni, F","708","1997","01","13",NA,Brasil,São Paulo,Ubatuba,"Picinguaba, mata atlântica de encosta, margens do Rio da Fazenda",-44.8,-23.366667,NA,"100",NA,"Árvore s.n., 3m alt., com frutos maduros de cor vinho",SP057048,SP057048,NA,"-44.8","-23.366667",NA,NA,"100",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"33",2019-11-21 10:11:36-03,IBt,SP,"321798",S,Plantae,NA,NA,Myrtaceae,Eugenia,plicata,Eugenia plicata,Nied.,"Mazine, FF","Sanchez, M; Pedroni, F","731","1997","01","12",NA,Brasil,São Paulo,Ubatuba,"Picinguaba, mata atlântica de encosta, próximo a trilha do Corisco",-44.8,-23.366667,NA,"120",NA,"Árvore 304 com 7m alt., poucos botões e flores amarelados",SP057047,SP057047,NA,"-44.8","-23.366667","2017","07","120",NA,NA,NA,"25",NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"35",2019-11-21 10:11:36-03,IBt,SP,"350680",S,Plantae,NA,NA,Myrtaceae,Eugenia,plicata,Eugenia plicata,Nied.,"Kawasaki, ML","Cordeiro, I; Melo, MMRF; Mamede, MCH","2331","2000","09","27",NA,Brasil,São Paulo,Caraguatatuba,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha do Jequitibá",-45.4099998474121,-23.6200008392334,"30093",NA,NA,NA,SP028642,SP028642,auto,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"36",2019-11-21 10:11:36-03,IBt,SP,"350681",S,Plantae,NA,NA,Myrtaceae,Eugenia,plicata,Eugenia plicata,Nied.,"Kawasaki, ML","Simão Bianchini, R; Bonfim, F; Souza, FO; Esteves, GL","1485","2000","10","19",NA,Brasil,São Paulo,Caraguatatuba,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha dos Tropeiros",-45.4099998474121,-23.6200008392334,"30093",NA,NA,NA,SP028643,SP028643,auto,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"37",2019-11-21 10:11:36-03,IBt,SP,"76715",S,Plantae,NA,NA,Myrtaceae,Eugenia,plicata,Eugenia plicata,Nied.,"Sobral, M","Mee, M",s.n.,"1963","02","17",NA,Brasil,São Paulo,Caraguatatuba,"Reserva Florestal, na beira do rio.",-45.4099998474121,-23.6200008392334,"30093",NA,NA,NA,NA,NA,auto,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"38",2019-11-21 10:11:36-03,IBt,SP,"384779",S,Plantae,NA,NA,Myrtaceae,Eugenia,plicata,Eugenia plicata,Nied.,"Mazine, FF","Pastore, JA","230","1988","11","23",NA,Brasil,São Paulo,São Paulo,"Serra da Cantareira, Região do Pinheirinho",-46.6300010681152,-23.5400009155273,"53584",NA,NA,"Arvoreta 3-5m alt., início de floração",SP057046,SP057046,auto,NA,NA,"2017","07",NA,NA,NA,NA,"25",NA,"35",São Paulo,SP,Sudeste
