X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,typeStatus,phylum,order,scientificNameAuthorship,recordNumber,locality,imagecode,identifiedBy,stateProvince,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,class,coordinatePrecision,geoFlag,infraspecificEpithet,fieldNumber,individualCount,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.12,-22.28,"67",2015-07-02 14:02:31-03,JBP,HPL,"9194",S,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,H. Lorenzi,"1993","04","29",NA,Brasil,NA,NA,NA,NA,NA,NA,NA,(Nees & C. Mart.) Mez,"189","Coletado na estrada entre Brotas e Jaú, alto da serra estrada de terra 1km da pista, depois da matinha.",NA,H. Lorenzi,SP,Brotas,-48.12,-22.28,NA,NA,NA,NA,"1993","04","29",NA,"26585",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"75",2019-02-15 11:40:56-02,IPA,IPA,"13112",S,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Handro, O.","1957","05","24",Southern America,Brasil,NA,NA,Folhas verde-amareladas.,IPA0013112,NA,Plantae,NA,(Nees & Mart.) Mez,"693","Reserva Florestal, Fazenda Campininha, perto de Pádua Sales.",NA,"Teixeira, B.C.",São Paulo,Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,NA,NA,NA,NA,"39309",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.833333,-20.433333,"191",2021-03-01 16:32:40-03,UNICAMP,UEC,"92757",S,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Pastore, JA; Castellani, ED; Custódio-Filho, A","1997","03","18",NA,Brazil,NA,NA,"Arvoreta 3-4 m altura, flores amareladas.; Cerradão.",UEC014571,NA,Magnoliopsida,NA,(Nees & C.Mart.) Mez,"742",Ribeirão Anhumas.,UEC014571,"Baitello, JB",São Paulo,Barretos,-48.833333,-20.433333,NA,NA,"-48.833333","-20.433333","1997","03",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.530972,-23.295306,"192",2021-03-01 16:32:40-03,UNICAMP,UEC,"142821",S,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Souza, JP; Souza, VC; Duarte, AR; Elias, SI","1996","04","27",NA,Brazil,NA,NA,"Arbusto; flores creme.; Pasto, em área originalmente ocupada por cerrado.",UEC014583,NA,Magnoliopsida,NA,(Nees & C.Mart.) Mez,"619","26 km de Itatinga, em direção a Angatuba.",UEC014583,"Quinet, A",São Paulo,Itatinga,-48.530972,-23.295306,"610","610","-48.530972","-23.295306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-23.566667,"196",2021-03-01 16:32:40-03,UNICAMP,UEC,"156683",S,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Souza, LC","1998","04","20",NA,Brazil,NA,NA,"Arvoreta 2,5m altura, flores cor bege.; Campo.",UEC008912,NA,Magnoliopsida,NA,(Nees & C.Mart.) Mez,"326",Estação Experimental,UEC008912,"Baitello, JB",São Paulo,Itapetininga,-48,-23.566667,NA,NA,"-48","-23.566667","1998","01","28",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8925,-21.213889,"199",2021-03-01 16:32:40-03,UNICAMP,UEC,"84904",S,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Souza, VC; Moraes, PLR; Vitti, FX","1994","04","15",NA,Brazil,NA,NA,"Árvore, ca. 10 m alt. tépalas creme-esverdeadas, anteras creme-amareladas; nectários verde-claros. Sem odor.; Mata mesófila semidecídua secundária.",UEC014557,NA,Magnoliopsida,NA,(Nees & C.Mart.) Mez,"5713",Fazenda Rocha. Ao lado da estação do IAC.,UEC014557,"Baitello, JB",São Paulo,Pindorama,-48.8925,-21.213889,NA,NA,"-48.8925","-21.213889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"208",2021-03-01 16:32:40-03,UNICAMP,UEC,"6053",S,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Leitão Filho, HF; et al.","1976","06","11",NA,Brazil,NA,NA,Arvoreta até 3m. Flores creme esverdeadas.,UEC138531,NA,Magnoliopsida,NA,(Nees & C.Mart.) Mez,"2152",Cerca de 4km da cidade nas proximidades do Posto Chapadão.,UEC138531,"Baitello, JB",São Paulo,Agudos,-48.9799995422363,-22.4599990844727,NA,NA,NA,NA,"1990","09","16",NA,"52219",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"209",2021-03-01 16:32:40-03,UNICAMP,UEC,"52604",S,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Coral, DJ","1990","05","25",NA,Brazil,NA,NA,"Caule semi-liso, látex altura 2,6 m; perímetro na base 14 cm.; Capoeirão.",UEC014562,NA,Magnoliopsida,NA,(Nees & C.Mart.) Mez,"801",Empresa Florestal Duraflora - Faz. Monte Alegre.,UEC014562,"Baitello, JB",São Paulo,Agudos,-48.9799995422363,-22.4599990844727,NA,NA,NA,NA,"1995","02","06",NA,"52219",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"210",2021-03-01 16:32:40-03,UNICAMP,UEC,"71037",S,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Durigan, G","1990","11","12",NA,Brazil,NA,NA,"Árvore pequena, frutos c/ cúpula vermelha.; Mata ciliar.",UEC014559,NA,Magnoliopsida,NA,(Nees & C.Mart.) Mez,"30736",Estação Ecológica de Assis.,UEC014559,"Baitello, JB",São Paulo,Assis,-50.4099998474121,-22.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,"23972",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"211",2021-03-01 16:32:40-03,UNICAMP,UEC,"155907",S,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Pinheiro, MHO; Pinheiro, GHO","1997","05","31",NA,Brazil,NA,NA,"Árvore de 7,0 m alt.; flores e frutos imaturos.; Cerradão.",UEC076704,NA,Magnoliopsida,NA,(Nees & C.Mart.) Mez,"297",Jardim Botânico Municipal de Bauru,UEC076704,"Pinheiro, MHO",São Paulo,Bauru,-49.060001373291,-22.3099994659424,NA,NA,NA,NA,"2004","05","26",NA,"29186",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"212",2021-03-01 16:32:40-03,UNICAMP,UEC,"83001",S,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Bernacci, LC; Metezger, JP; Goldenberg, R","1993",NA,NA,NA,Brazil,NA,NA,"Árvore, material estéril.; Floresta ripária.",UEC014569,NA,Magnoliopsida,NA,(Nees & C.Mart.) Mez,"34942","Fazenda Periceli.&nf;Margens do Rio Jacaré.",UEC014569,"Baitello, JB",São Paulo,Brotas,-48.1199989318848,-22.2800006866455,NA,NA,NA,NA,"1997","05","22",NA,"26585",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2999992370605,-21.2700004577637,"213",2021-03-01 16:32:40-03,UNICAMP,UEC,"38946",S,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Bernacci, LC","1985","10","12",NA,Brazil,NA,NA,"Árvore ca. 6 m alt.; caule cinza liso; botões florais esverdeados; frutos imaturos de cor verde, pedúnculo levemente avermelhado.",UEC014564,NA,Magnoliopsida,NA,(Nees & C.Mart.) Mez,"103",Fazenda Santa Carlota.,UEC014564,"Bernacci, LC",São Paulo,Cajuru,-47.2999992370605,-21.2700004577637,NA,NA,NA,NA,"1988","09","21",NA,"21243",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.310001373291,-22.1000003814697,"214",2021-03-01 16:32:40-03,UNICAMP,UEC,"83161",S,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Durigan, G; Metzger, JP","1993","07",NA,NA,Brazil,NA,NA,"Árvore, material vegetativo, caule amarronzado, nervuras marrom-avermelhadas.; Floresta ripária.",UEC014555,NA,Magnoliopsida,NA,(Nees & C.Mart.) Mez,"35078","Próximo da Ponte SP 255, à beira do Rio Jacaré-Pepira.",UEC014555,"Baitello, JB",São Paulo,Dourado,-48.310001373291,-22.1000003814697,NA,NA,NA,NA,"1997","05","22",NA,"13775",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"215",2021-03-01 16:32:40-03,UNICAMP,UEC,"68579",S,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Souza, HM","1967","11","12",NA,Brazil,NA,NA,Árvore 4-5 m. Na época em frutificação.,UEC014561,NA,Magnoliopsida,NA,(Nees & C.Mart.) Mez,s.n.,Nativa na beira da estrada para Itú.,UEC014561,"Baitello, JB",São Paulo,Sorocaba,-47.4500007629395,-23.5,NA,NA,NA,NA,"1997","05","22",NA,"17154",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.9700012207031,-20.4200000762939,"216",2021-03-01 16:32:40-03,UNICAMP,UEC,"78941",S,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Bernacci, LC; Sciamarelli, A; Moreira, JLA; Andrade, PRP; Belinello, R; Silva, JM","1995","05","16",NA,Brazil,NA,NA,"Arvoreta ca. 4,5 m alt., botões esverdeados e frutos em desenvolvimento.; Cerrado.",UEC014565,NA,Magnoliopsida,NA,(Nees & C.Mart.) Mez,"1690",Estação Experimental do IAC.,UEC014565,"Baitello, JB",São Paulo,Votuporanga,-49.9700012207031,-20.4200000762939,NA,NA,NA,NA,NA,NA,NA,NA,"20562",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"256",2020-12-21 16:31:10-03,MBM,MBM,"91217",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Gottsberger, I.S.; et al.; et al.",NA,NA,NA,Southern America,Brazil,NA,NA,NA,MBM091217,NA,NA,NA,(Nees & Mart.) Mez,"612",Botucatu,MBM091217,"Baitello, J.B.",São Paulo,Botucatu,-48.439998626709,-22.8799991607666,NA,NA,NA,NA,NA,NA,NA,NA,"40412",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.560001373291,-20.5499992370605,"258",2020-12-21 16:31:10-03,MBM,MBM,"207689",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Castellani, E.D.; et al.; et al.",NA,NA,NA,Southern America,Brazil,NA,NA,NA,MBM207689,NA,NA,NA,(Nees & Mart.) Mez,"162",Ribeirão Anhumas,MBM207689,"Baitello, J.B.",São Paulo,Barretos,-48.560001373291,-20.5499992370605,NA,NA,NA,NA,NA,NA,NA,NA,"34752",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-23.2600002288818,"259",2020-12-21 16:31:10-03,MBM,MBM,"25700",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Pinho, R.A.",NA,NA,NA,Southern America,Brazil,NA,NA,NA,MBM025700,NA,NA,NA,(Nees & Mart.) Mez,"11","Margem esquerda da estrada para Salto, km 4",MBM025700,"Coe-Teixeira, B.",São Paulo,Itu,-47.2900009155273,-23.2600002288818,NA,NA,NA,NA,NA,NA,NA,NA,"22309",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"291",2020-12-11 11:37:05-03,UFMG,BHCB,"46705",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Tozzi, AMGA; et al.","1998","11","30",Southern America,Brasil,NA,NA,"árvore 5m alt., cálice alaranjado, frutos imaturos verdes e com odor ns folhas.",NA,NA,Dicotyledon,NA,(Nees & Mart.) Mez,s.n.,estrada para Iperó,NA,NA,São Paulo,Sorocaba,-47.4500007629395,-23.5,"550","550",NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"292",2020-12-11 11:37:05-03,UFMG,BHCB,"150447",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Pinheiro, MHO; Pinheiro, GHO","1997","05","31",Southern America,Brasil,NA,NA,"Árvore de 7,0m alt; flores e frutos imaturos. Cerradão.; Árvore de 7,0m alt; flores e frutos imaturos.; Cerradão.",BHCB004975,NA,Dicotyledon,NA,(Nees & Mart.) Mez,"297",Jardim Botânico Municipal de Bauru,NA,NA,São Paulo,Bauru,-49.060001373291,-22.3099994659424,NA,NA,NA,NA,"2004","05","26",NA,"29186",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.41666,-22.75,"350",2015-03-04 21:35:00-03,MO,MOBOT,"1509699",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,Ilse S. Gottsberger|C.J. Campos,"1974","12","6",South America,Brazil,NA,NA,NA,NA,NA,NA,NA,(Nees & Mart.) Mez,Gottsberger 21-61274,"Município de Botucatu, 18 km ao norte de Boatucatu, 14 km a leste de São Manuel. Ao longo da estada São Manuel-Piracicaba. Perto da Estacão 13 de Maio, da antiga linha de trem.",NA,H. van der Werff (MO),São Paulo,NA,-48.41666,-22.75,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.83333,-20.43333,"364",2015-05-11 20:05:00-03,MO,MOBOT,"1509792",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,J.A. Pastore|E.D. Castellani|A. Custodio Filho,"1997","3","18",South America,Brazil,NA,NA,NA,NA,NA,NA,NA,(Nees & Mart.) Mez,Pastore 742,Município de Barretos.,NA,J.B. Baitello,São Paulo,NA,-48.83333,-20.43333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.50416,-23.01361,"396",2008-05-27 22:02:00-03,MO,MOBOT,"3139999",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,MELO,"1998","11","28",South America,Brazil,NA,NA,NA,NA,NA,NA,NA,(Nees & Mart.) Mez,MELO 2586,"Botucatu: Estrada para Pardinho. Mata cilliar, ao lado de uma plantação de eucallipto.",NA,H.v.d. Werff 03,São Paulo,NA,-48.50416,-23.01361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.34861111,-20.92611111,"426",2020-06-22 14:18:29-03,UNESP-IBILCE,SJRP,"32692",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2007","04","28",América do Sul,Brasil,NA,NA,"Árvore, 6m, flor creme. Biota",NA,NA,Tracheophyta,Laurales,(Nees & Mart.) Mez,"2384.0","Distrito de Vicentinópolis (P1), Fazenda Rancho Alegre",NA,NA,São Paulo,Santo Antônio do Aracanguá (P1),-50.34861111,-20.92611111,NA,NA,"-50.34861111","-20.92611111",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.92916667,-20.74277778,"427",2020-06-22 14:18:29-03,UNESP-IBILCE,SJRP,"32691",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2008","04","05",América do Sul,Brasil,NA,NA,"Árvore, 3m, botão verde; fruto imaturo verde. Biota",NA,NA,Tracheophyta,Laurales,(Nees & Mart.) Mez,"2383.0","Distrito de Ida Iolanda, Fazenda Pauã",NA,NA,São Paulo,Macaubal (P2),-49.92916667,-20.74277778,NA,NA,"-49.92916667","-20.74277778",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"443",2020-06-15 15:30:57-03,UNESP-RC,HRCB,"60846",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Bertoni, J.E.A.","1999","10","25",NA,Brasil,NA,NA,"Arvoreta jovem ca. 3m alt, com cúpula avermelhada, frutos verdes.",NA,NA,NA,NA,(Nees & Mart.) Mez,"22","Nec, Qdra. Dr. Cione, Linha 1 Planta 64A, nascida junto à Planta 64 que está rebrotando.",NA,"Moraes, P.",São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"2013","08",NA,NA,"23900",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"444",2020-06-15 15:30:57-03,UNESP-RC,HRCB,"34412",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Pinheiro, M.H.O.","1997","05","31",NA,Brasil,NA,NA,"Árvore de 7m de altura; flores e frutos imaturos.",NA,NA,NA,NA,(Nees & Mart.) Mez,"297",Jardim Botânico Municipal de Bauru,NA,"Pinheiro, M.H.O. & Udulutsch, R.G.",São Paulo,Bauru,-49.060001373291,-22.3099994659424,NA,NA,NA,NA,"2004","05","26",NA,"29186",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.810001373291,-21.1700000762939,"445",2020-06-15 15:30:57-03,UNESP-RC,HRCB,"24277",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Assis, M.A.","1996","05","13",NA,Brasil,NA,NA,Árvore - flores esverdeadas.,NA,NA,NA,NA,(Nees & Mart.) Mez,"803",Bairro das Palmeiras,NA,"Alves, F.M.",São Paulo,Ribeirão Preto,-47.810001373291,-21.1700000762939,NA,NA,NA,NA,"2009","09","18",NA,"24390",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.530972,-23.295306,"446",2020-06-15 15:30:57-03,UNESP-RC,HRCB,"26269",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Souza, J.P.","1996","04","27",NA,Brasil,NA,NA,"Arbusto; flores creme.",NA,NA,NA,NA,(Nees & Mart.) Mez,"619",26km de Itatinga em direção a Angatuba,NA,"Alves, F.M.",São Paulo,Itatinga,-48.530972,-23.295306,"610","610",48º31'51.5W,"23º17'43,1S","2009","09","18",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8925,-21.213889,"447",2020-06-15 15:30:57-03,UNESP-RC,HRCB,"18502",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,Souza,NA,NA,NA,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,(Nees) Mez,NA,Fazenda Rocha,NA,"Baitello, J.B.",São Paulo,Pindorama,-48.8925,-21.213889,NA,NA,48º53'33W,21º12'50S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8675,-22.651111,"448",2020-06-15 15:30:57-03,UNESP-RC,HRCB,"20263",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,Tamashiro,NA,NA,NA,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,(Nees) Mez,NA,"Estrada de terra, Lençóis Paulista - Águas de Santa Bárbara",NA,"Baitello, J.B.",São Paulo,Lençóis Paulista,-48.8675,-22.651111,NA,NA,48º52'03W,22º39'04S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
