X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,scientificNameAuthorship,county,class,imagecode,yearIdentified,monthIdentified,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,fieldNumber,infraspecificEpithet,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-52.1599998474121,-22.5300006866455,"12",2019-08-20 10:02:17-03,UNICAMP,UEC,"79715",S,Plantae,Magnoliopsida,NA,Amaranthaceae,Alternanthera,lanceolata,Alternanthera lanceolata,"Senna, LR","Fortes, AMT","27","1994","06","04",NA,Brazil,São Paulo,Parque Estadual Morro do Diabo.,-52.1599998474121,-22.5300006866455,NA,NA,NA,"flor, Trepadeira. Flor bege. Trilha do Morro do Diabo.",UEC119297,(Benth.) Schinz,Teodoro Sampaio,NA,NA,"2015","07","54606",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7299995422363,-21.6599998474121,"151",2019-11-13 11:14:08-03,USP,SPF,"114516",PreservedSpecimen,Plantae,NA,NA,Amaranthaceae,Alternanthera,lanceolata,Alternanthera lanceolata,"Senna, L","Kinoshita-Gouveia, LS","943","1994","11","08",NA,Brasil,São Paulo,NA,-46.7299995422363,-21.6599998474121,NA,NA,NA,NA,SPF00114516,(Benth.) Schinz,Divinolândia,NA,NA,"2015","07","15684",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
