X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,phylum,order,continentOcean,preparationType,occurrenceRemarks,coordinatePrecision,geoFlag,relationshipType,relatedCatalogItem,class,typeStatus,fieldNumber,individualCount,previousCatalogNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.31667,-23.78333,"58",2015-10-02 06:23:17-03,MNHN,RECOLNAT_MNHN_P,P00704504,PreservedSpecimen,NA,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L.Rob.,NA,NA,NA,NA,"Smith, L.B.",NA,"1929","2","15",Brésil,NA,NA,"Sao Paulo State. Estaçao Biologica, Alto da Serra",-46.31667,-23.78333,NA,NA,"800","900",P00704504,P00704504_01,NA,NA,NA,hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00704504' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,NA,NA,isotype,"1914",NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.689019,-20.042944,"60",2020-12-11 11:33:35-03,UFMG,BHCB,"149056",PreservedSpecimen,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L.Rob.,NA,"2011","03",NA,"Tameirão Neto, E; Mansur, T","4993","2011","01","14",Brasil,Minas Gerais,Santa Bárbara,"Serra Gandarela, Projeto Mina Apolo",-49.689019,-20.042944,"-49.689019","-20.042944","1596","1596",NA,NA,Dicotyledon,NA,Southern America,NA,"Floresta estacional semidecidual, arbustivo (1,30m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.688889,-20.397222,"80",2021-03-01 11:53:23-03,UFPE,UFP,"76419",PreservedSpecimen,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L. Rob.,"Mota, RC","2011","03",NA,"Tameirão Neto, E; Mansur, T","4993","2011","01","14",Brasil,Minas Gerais,Santa Bárbara,NA,-49.688889,-20.397222,"-49.688889","-20.397222","1596","1596",UFP076419,NA,NA,Asterales,NA,NA,"Floresta estacional semidecidual, arbustivo (1,30m).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.688889,-20.397222,"81",2021-03-01 11:53:22-03,UFPE,UFP,NA,PreservedSpecimen,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L. Rob.,"Mota, RC","2011","03",NA,"Tameirão Neto, E; Mansur, T","4993","2011","01","14",Brasil,Minas Gerais,Santa Bárbara,NA,-49.688889,-20.397222,"-49.688889","-20.397222","1596","1596",NA,NA,NA,Asterales,NA,NA,"Floresta estacional semidecidual, arbustivo (1,30m).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3167,-23.7833,"82",2020-09-12 05:00:02-03,US,US,"1540447",PreservedSpecimen,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L. Rob.,NA,NA,NA,NA,L. B. Smith,"1914","1929","2","15",Brazil,São Paulo,NA,"Alto da serra, Estacao Biologia.",-46.3167,-23.7833,NA,NA,"800","900",US00145793,US00145793_01,NA,Asterales,South America - Neotropics,NA,NA,NA,NA,NA,NA,Dicotyledonae,Isotype,NA,"1",NA,NA,"35",São Paulo,SP,Sudeste
-48.476133,-22.204289,"99",2016-08-23 10:58:54-03,NHMLondon,NHM-LONDON-BOT,BM000795974,S,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L.Rob.,NA,NA,NA,NA,"Lyman Bradford Smith; b.1904; d.1997; L.B.Sm.","1914",NA,NA,NA,Brasil,São Paulo,NA,NA,-48.476133,-22.204289,"-48.476133","-22.204289",NA,NA,NA,NA,NA,NA,NA,NA,Habitat: On campo.<a href=http://www.nhm.ac.uk/services/media-store/asset/0fdc3f67703edca697453082b30450b97f67296e/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,NA,NA,Isotype,NA,NA,NHMUK:ecatalogue:4988442,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"101",2019-11-01 14:54:36-03,UnB,UB,"123253",PreservedSpecimen,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L. Rob.,"Hattori, EKO","2018","09",NA,"Hoehne, W",SP46308,"1942","01","14",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,NA,Dicotyledoneae,NA,Southern America,NA,"Subarbóreo.; Cerrado","27904",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.893333,-22.441944,"105",2019-05-06 11:54:10-03,UFU,HUFU,"53448",S,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L.Rob.,"Hattori, E.K.O.","2012","08",NA,"Meireles, L.D.; Nunes, J.A. & Neto, J.O.C.","3005","2007","03","14",Brasil,Minas Gerais,Passa Quatro,Serra Fina,-44.893333,-22.441944,"-44.893333","-22.441944","1974","2037",HUFU00055725,HUFU00055725,NA,NA,NA,NA,"Arbusto, ca. 1 m. Flores róseas.; Capim amarelo. Campo de Nifelina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.893333,-22.441944,"107",2019-05-06 11:54:10-03,UFU,HUFU,"53450",S,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L.Rob.,"Hattori, E.K.O.","2012","08",NA,"Meireles, L.D.; Nunes, J.A. & Neto, J.O.C.","2949","2007","03","14",Brasil,Minas Gerais,Passa Quatro,Serra Fina,-44.893333,-22.441944,"-44.893333","-22.441944","1974","2037",HUFU00055719,HUFU00055719,NA,NA,NA,NA,"Arvoreta, ca. 1,8 m. Capítulos róseos.; Capim amarelo. Campo de Nifelina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.376944,-23.745278,"108",2019-05-06 11:54:10-03,UFU,HUFU,"64698",S,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L.Rob.,"Almeida-Scabbia, R.J.","2008","10","08","Santos-Neta, A.C.; Pelissari, G. & Almeida-Scabbia, R.J.","50","2008","02","14",Brasil,São Paulo,Santo André,"Parabapiacaba, Jd. Joaquim Eugênio de Lima.",-46.376944,-23.745278,"-46.376944","-23.745278",NA,NA,HUFU00055721,HUFU00055721,NA,NA,NA,NA,"Arbusto 3m alt. Início de botões florais, creme com riscos vermelhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"110",2019-05-06 11:54:10-03,UFU,HUFU,"71142",S,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L.Rob.,"Nakajima, J.N.","2000","08",NA,"Godoy, J.R.L.; Sugiyama, M. & Mariano Neto, E.","17","1996","01","29",Brasil,São Paulo,Santo André,"Campo Grande, Morro da Antena, divisa com a Reserva de Paranapiacaba, próximo da caixa d'água.",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,HUFU00072370,HUFU00072370,NA,NA,NA,NA,"Arbusto, flores creme, estigma lilás.; Topo de morro.","27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.316667,-23.783333,"123",2019-11-21 10:01:26-03,IBt,SP,"32791",S,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L.Rob.,"Robinson, BL","1931",NA,NA,"Smith, LB","1914","1929","02","15",Brasil,São Paulo,Santo André,"Estação Biológica do Alto da Serra, On campo",-46.316667,-23.783333,"-46.316667","-23.783333","800","900",SP000544,SP000544,NA,NA,NA,NA,Bush 2-3 m high,NA,NA,NA,NA,NA,Isotype,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3525,-23.745,"124",2019-11-21 10:01:26-03,IBt,SP,"426220",S,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L.Rob.,"Almeida Scabbia, RJ","2008","10","08","Santos Neta, AC; Pelissari, G; Almeida Scabbia, RJ",50A,"2008","02","14",Brasil,São Paulo,Santo André,"Paranapiacaba, Jd. Joaquim Eugênio de Lima",-46.3525,-23.745,"-46.3525","-23.745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"127",2020-12-17 09:29:05-03,IBt,SP,"151544",S,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L.Rob.,"Nakajima, JN","1999","01",NA,"De-Grande, DA; Lopes, EA","91","1978","05","04",Brasil,São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"128",2020-12-17 09:29:05-03,IBt,SP,"138792",S,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L.Rob.,"Nakajima, JN","1999","01",NA,"Sakane, M","454","1976","03","16",Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Praia do Marujá",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"129",2019-11-21 10:01:26-03,IBt,SP,"378314",S,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L.Rob.,"Souza, FO",NA,NA,NA,"Souza, FO; Simão Bianchini, R; Louzada, RB","233","2005","04","17",Brasil,São Paulo,Cananéia,"Parque Estadual da Ilha do Cardoso, Praia de Itacuruça",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"130",2019-11-21 10:01:26-03,IBt,SP,"293004",S,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L.Rob.,"Nakajima, JN","1999","01",NA,"Godoy, JRL; Sugiyama, M; Mariano Neto, E","17","1996","01","29",Brasil,São Paulo,Santo André,"Campo Grande, Morro da Antena, divisa com a Reserva de Paranapiacaba. Escrube próximo da Caixa d'água. Topo de morro",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"131",2019-11-21 10:01:26-03,IBt,SP,"137787",S,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L.Rob.,NA,NA,NA,NA,"Kuhlmann, M",s.n.,"1947","06","28",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"132",2019-11-21 10:01:26-03,IBt,SP,"269568",S,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L.Rob.,"Sugiyama, M","1994","07",NA,"Sugiyama, M; Lopes, EA","1197","1994","06","17",Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, Campo Grande",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estéril, frequente no campo, podendo formar moitas","27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"133",2019-11-21 10:01:26-03,IBt,SP,"46308",S,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L.Rob.,"Nakajima, JN","1999",NA,NA,"Hoehne, W",s.n.,"1942","01","14",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"134",2019-11-21 10:01:26-03,IBt,SP,"76232",S,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B.L.Rob.,"Nakajima, JN","1999","01",NA,"Feliciano, JB","13","1962","01","30",Brasil,São Paulo,São Paulo,"Santo Amaro, Interlagos",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.31666667,-23.78333333,"135",2010-08-16 16:38:01-03,GH,HU-HERB,GH 00012939,PreservedSpecimen,Plantae,Asteraceae,Symphyopappus,lymansmithii,Symphyopappus lymansmithii,B. L. Robinson,NA,NA,NA,NA,Lyman B. Smith,"1914","1929","2","15",Brazil,São Paulo,NA,"Estacao Biologica, Alto da Serra",-46.31666667,-23.78333333,NA,NA,"800","900",NA,NA,NA,NA,South America,Sheet,NA,NA,NA,NA,NA,NA,Holotype,"1914",NA,NA,undetermined,"35",São Paulo,SP,Sudeste
