X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,individualCount,typeStatus,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.9025,-22.443889,"5",2021-02-08 11:07:28-03,UNESP-IBB,BOTU,"23163",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Mikania,capricorni,Mikania capricorni,B.L. Rob.,NA,"Coral, D.J.",NA,"2001","05","23",NA,Brasil,São Paulo,Agudos,"Quadra 38 distrito Bom Sucesso, Fazenda Monte Alegre",-48.9025,-22.443889,NA,NA,NA,"Área de sucessão após corte de pinus, herbácea",BOTU023163,BOTU023163,48°54'09w,22°26'38s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.888611,-22.435056,"26",2021-03-01 16:24:42-03,UNICAMP,UEC,"164076",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,capricorni,Mikania capricorni,B.L.Rob.,"Oliveira, CT","Meireles, LD; Nunes, JA; Neto, JOC","3045","2007","03","15",NA,Brazil,Minas Gerais,Passa Quatro,Capim Amarelo,-44.888611,-22.435056,"2254","2254",NA,"Liana no chão com flores alvas; Mata Nebular",UEC068187,NA,"-44.888611","-22.435056","2015","05",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.84175,-24.900806,"27",2021-03-01 16:24:42-03,UNICAMP,UEC,"76213",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,capricorni,Mikania capricorni,B.L.Rob.,NA,"Wongtschowski, M; Souza, JP; Ferraro, L; Monteiro, CA","24","1994","09","06",NA,Brazil,São Paulo,Cananéia,Estrada Pariquera-açú - Cananéia.,-47.84175,-24.900806,NA,NA,NA,"Flores creme.; Mata de restinga. Beira de estrada.",UEC125828,UEC125828,"-47.84175","-24.900806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-23.7900009155273,"67",2021-03-04 15:42:35-03,IF,SPSF,"12123",PreservedSpecimen,Plantae,Magnoliophyta,Asterales,Asteraceae,Mikania,capricorni,Mikania capricorni,B.L.Rob.,J.A.Pastore,R.B.Torres & N.Figueiredo,"354","1987","08","20",América do Sul,Brasil,SP,Buri,Estação Experimental do Instituto Florestal,-48.5900001525879,-23.7900009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Estacional Semidecídua degradada.&nf;Cipó, flores brancas, perfumadas.;",NA,NA,NA,NA,"2012","04","20","28249",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"68",2021-03-04 15:42:35-03,IF,SPSF,"45342",PreservedSpecimen,Plantae,Magnoliophyta,Asterales,Asteraceae,Mikania,capricorni,Mikania capricorni,B.L.Rob.,R.T.Polisel,R.T.Polisel & N.M.Ivanauskas & M.C.Assis & R.P.M.Souza & R.Esteves,"1019","2006","08","04",América do Sul,Brasil,SP,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,"1467","1467",NA,"COLETA: Trepadeira. Material-testemunho das coletas de mestrado de Rodrigo Trassi Polisel.; GEOGRAFIA: Trilha da Cachoeira, área de fitossociologia.&nf;SAD 69, Zona 23K, 7490521S e 452294W.;",NA,NA,NA,NA,"2006","10","30","21048",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.742333,-24.815083,"75",2019-11-21 10:00:58-03,IBt,SP,"287330",S,Plantae,NA,NA,Asteraceae,Mikania,capricorni,Mikania capricorni,B.L.Rob.,NA,"Souza, JP; Ferraro, L; Wongtschowski, M; Monteiro, CA","145","1994","09","07",NA,Brasil,São Paulo,Pariquera-Açu,Acesso de terra Pariquera-Mirim - Subaúna,-47.742333,-24.815083,NA,NA,NA,NA,NA,NA,"-47.742333","-24.815083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.84175,-24.900806,"76",2019-11-21 10:00:58-03,IBt,SP,"287767",S,Plantae,NA,NA,Asteraceae,Mikania,capricorni,Mikania capricorni,B.L.Rob.,NA,"Wongtschowski, M; Souza, JP; Ferraro, L; Monteiro, CA","24","1994","09","06",NA,Brasil,São Paulo,Cananéia,Estrada Pariquera-açú - Cananéia,-47.84175,-24.900806,NA,NA,NA,NA,NA,NA,"-47.84175","-24.900806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.911944,-25.017778,"77",2019-11-21 10:00:58-03,IBt,SP,"288213",S,Plantae,NA,NA,Asteraceae,Mikania,capricorni,Mikania capricorni,B.L.Rob.,"Souza, JP","Monteiro, CA; Souza, JP; Wongtschowski, M; Ferraro, L","5","1994","09","08",NA,Brasil,São Paulo,Cananéia,"Ilha Comprida, estrada entre a balsa e a Praia da Ilha Comprida",-47.911944,-25.017778,NA,NA,NA,NA,NA,NA,"-47.911944","-25.017778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.716667,-23.55,"78",2019-11-21 10:00:58-03,IBt,SP,"342846",S,Plantae,NA,NA,Asteraceae,Mikania,capricorni,Mikania capricorni,B.L.Rob.,"Simão Bianchini, R","Groppo Jr, M","228","1996","09","12",NA,Brasil,São Paulo,São Paulo,Reserva da Cidade Universitária,-46.716667,-23.55,NA,NA,NA,NA,NA,NA,"-46.716667","-23.55","2012","04","20",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
