X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,individualCount,typeStatus,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.3726,-24.0717,"9",2020-11-24 17:10:42-03,UTFPR,DVPR,"5646",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Mimosa,lanata,Mimosa lanata,Benth.,"Cordeiro, J","Silva, JM","9275","2016","03","26",NA,Brasil,Paraná,Sengés,PCH. Fazenda Entre Rios.,-49.3726,-24.0717,"625","625",NA,"Arbusto apoiante, fruto seco.; Cerrado , margem de rio.",DVPR005646,NA,"2016","11","22","-49.3726","-24.0717",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.857222,-23.155,"21",2020-02-27 16:43:55-03,UFSC,CTBS,"4727",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Mimosa,lanata,Mimosa lanata,Benth.,"Menezes, H.F. & Pastore, J.F.B","Menezes, H.F. & Pastore, J.F.B.","471","2019","11","08",NA,Brasil,São Paulo,Cunha,Estrada vicinal entre a estrada Real e a rodovia BR-459,-44.857222,-23.155,NA,NA,NA,"Flores rosa, grandes.",NA,NA,"2019",NA,NA,44°51'26W,23°09'18S,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"119",2019-11-13 11:22:46-03,USP,SPF,"78880",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Mimosa,lanata,Mimosa lanata,Benth.,"Harms, HAT","Brade, AC","7279","1913","10","26",NA,Brasil,São Paulo,São Bernardo do Campo,NA,-46.560001373291,-23.6900005340576,NA,NA,NA,NA,SPF00078880,NA,NA,NA,NA,NA,NA,"31119",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"148",2019-11-21 10:06:11-03,IBt,SP,"7019",S,Plantae,NA,NA,Fabaceae,Mimosa,lanata,Mimosa lanata,Benth.,"Harms, HAT","Brade, AC; Tamandaré, F","7279","1913","10","26",NA,Brasil,São Paulo,São Bernardo do Campo,NA,-46.560001373291,-23.6900005340576,NA,NA,NA,NA,SP025638,SP025638,NA,NA,NA,NA,NA,"31119",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
