X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,maximumElevationInMeters,county,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,typeStatus,fieldNumber,individualCount,infraspecificEpithet,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.9599990844727,-23.0699996948242,"10",2020-11-04 11:14:21-03,ESALQ,ESA,"108663",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Calyptranthes,grammica,Calyptranthes grammica,NA,"Ivanauskas, N.M.","5182.0","2005","02","11",NA,Brasil,São Paulo,NA,-44.9599990844727,-23.0699996948242,NA,NA,NA,ESA108663,ESA108663,"Mazine, F.F.",NA,Cunha,"2011",NA,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.685369,-20.0473,"55",2020-12-11 11:39:00-03,UFMG,BHCB,"149144",PreservedSpecimen,Plantae,Dicotyledon,NA,Myrtaceae,Calyptranthes,grammica,Calyptranthes grammica,(Spreng.) D.Legrand,"Tameirão Neto, E; Mansur, T","4951","2011","01","13",Southern America,Brasil,Minas Gerais,"Serra Gandarela, Projeto Mina Apolo",-49.685369,-20.0473,"1500",NA,"Floresta estacional semidecidual, arbóreo (3,00m)",NA,NA,NA,"1500",Santa Bárbara,"2011","03",NA,"-49.685369","-20.0473",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"97",2019-11-13 11:26:35-03,USP,SPF,"65215",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Calyptranthes,grammica,Calyptranthes grammica triflora,(O.Berg) Mattos,"Mattos, J","14262","1967","11","29",NA,Brasil,São Paulo,Estação Biológica de Boracéia,-45.8400001525879,-23.5300006866455,NA,NA,NA,SPF00065215,NA,"Mattos, J",NA,Salesópolis,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,triflora,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"98",2019-11-13 11:26:35-03,USP,SPF,"65215",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Calyptranthes,grammica,Calyptranthes grammica triflora,(O.Berg) Mattos,"Mattos, J","14262","1967","11","29",NA,Brasil,São Paulo,Estação Biológica de Boracéia,-45.8400001525879,-23.5300006866455,NA,NA,NA,SPF00065215,NA,"Mattos, J",NA,Salesópolis,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,triflora,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"147",2019-11-21 10:11:05-03,IBt,SP,"157890",S,Plantae,NA,NA,Myrtaceae,Calyptranthes,grammica,Calyptranthes grammica,(Spreng.) D.Legrand,"Mattos, J; Mattos, N","14262","1967","11","29",NA,Brasil,São Paulo,"Estação Biológica de Boracéia, Perto do rio Coruja",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,NA,"Lourenço, AR",NA,Salesópolis,"2015","11","06",NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
