X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,infraspecificEpithet,scientificNameAuthorship,identifiedBy,recordNumber,stateProvince,county,locality,decimalLongitude,decimalLatitude,imagecode,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,individualCount,class,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.3600006103516,-21.6000003814697,"12",2020-11-04 12:18:12-03,ESALQ,ESA,"30651",PreservedSpecimen,Plantae,Piperaceae,Piper,flavicans,Piper flavicans,"Rozza, A.F.","1996","01","08",NA,Brasil,NA,NA,NA,ESA030651,Magnoliophyta,NA,NA,NA,"Colletta, G.D.","182.0",São Paulo,Matão,NA,-48.3600006103516,-21.6000003814697,ESA030651,NA,NA,"26922",auto,"2008",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1386,-23.8544,"14",2015-07-02 14:03:44-03,JBP,HPL,"3295",S,Plantae,Piperaceae,Piper,flavicans,Piper flavicans,H. Lorenzi,"1999","12","30",NA,Brasil,NA,NA,NA,NA,NA,NA,NA,C.DC.,E.G. Gonçalves,"2139",SP,Bertioga,"Coletada na beira da mata, em restinga.",-46.1386,-23.8544,NA,NA,NA,"37616",auto,"2002","10",NA,NA,"08",NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.728889,-21.273611,"35",2019-11-01 15:07:58-03,UnB,UB,"174726",PreservedSpecimen,Plantae,Piperaceae,Piper,flavicans,Piper flavicans,"Souza, VC; Souza, JP","1996","06","08",Southern America,Brasil,NA,NA,"Arbusto, ca. 1,5m alt.; espigas creme-esverdeadas.; Mata mesófila semidecídua bastante perturbada.",NA,Dicotyledoneae,NA,NA,C.DC.,"Colletta, GD","11402",São Paulo,Rubiácea,Cerca de 2km da cidade em direção à Rodovia Marchal Rondon. Estrada para Bento de Abreu.,-50.728889,-21.273611,NA,"410","410",NA,NA,"2008","02","-50.728889","-21.273611","29",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-21.6000003814697,"36",2019-11-01 15:07:58-03,UnB,UB,"174728",PreservedSpecimen,Plantae,Piperaceae,Piper,flavicans,Piper flavicans,"Rozza, A","1995","01","08",Southern America,Brasil,NA,NA,"Arbusto, 1,5m.; Coleta feita próximo a nascente (local úmido).",NA,Dicotyledoneae,NA,NA,C.DC.,"Colletta, GD","182",São Paulo,Matão,Fazenda Cambuhy - Mata da Virgínia.,-48.3600006103516,-21.6000003814697,NA,NA,NA,"26922",auto,"2008","02",NA,NA,"29",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.65972222,-22.40444444,"43",2014-09-23 11:02:12-03,G,G-DC,G00314523,S,Plantae,Piperaceae,Piper,flavicans,Piper flavicans,"Usteri, A.","1906","11","25",AMERIQUE DU SUD,Brazil,NA,NA,Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site,G00314523,NA,NA,NA,C. DC.,CAT.HERB.PRODR.,"7",São Paulo,NA,NA,-48.65972222,-22.40444444,NA,NA,NA,NA,NA,"2012","01","-48.65972222","-22.40444444","01",NA,NA,NA,"35",São Paulo,SP,Sudeste
