X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,county,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,infraspecificEpithet,fieldNumber,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.5046997070312,-24.7563991546631,"43",2020-11-04 11:10:20-03,ESALQ,ESA,"31956",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Senegalia,parviceps,Senegalia parviceps,(Spreng.) Seigler & Elinger,"Terra, V.","Leitão Filho, H.F. et al.","32766.0","1995","02","08",NA,Brasil,São Paulo,NA,-48.5046997070312,-24.7563991546631,NA,NA,ESA031956,NA,Barra do Turvo,NA,NA,"38172",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49,-24,"49",2020-12-20 21:17:44-03,UFV,VIC,"46345",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Senegalia,parviceps,Senegalia parviceps,(Speg.) Seigler & Ebinger,"Terra, V.","Torezan, J.M.; et al.","675","1997","12","15",NA,Brasil,São Paulo,"Estrada Bom Sucesso de Itararé, 2 Km antes da Mineração São Judas",-49,-24,NA,"Floresta Ombrifólia Mista; Beira da Estrada. Liana lenhosa. Inflorescências amareladas.; Liana lenhosa. Inflorencências amareladas.; Floresta Ombrófila Mista, beira da estrada.",VIC046345,VIC046345,Bom Sucesso de Itararé,NA,NA,NA,NA,"2014","03",NA,"-49","-24",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"53",2021-03-01 16:31:15-03,UNICAMP,UEC,"63120",S,Plantae,Magnoliopsida,NA,Fabaceae,Senegalia,parviceps,Senegalia parviceps,(Speg.) Seigler & Ebinger,"Tamashiro, JY","Bernacci, LC","25921","1990","07","31",NA,Brazil,São Paulo,"Brasil, Estado de São Paulo, município de Campinas, Fazenda São Vicenete, mata mesófila semidecídua.",-47.060001373291,-22.8999996185303,NA,"Liana lenhosa, caula ca. 30cm de perímetro. Interior da mata.",UEC080872,UEC080872,Campinas,NA,NA,"23900",auto,"2013","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.6800003051758,-21.2600002288818,"80",2016-06-14 14:16:00-03,MO,MOBOT,"100912726",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Senegalia,parviceps,Senegalia parviceps,(Speg.) Seigler & Ebinger,D.S. Seigler & J.E. Ebinger,George Eiten|Liene T. Eiten|Gil M. Felippe|J.M. de Freitas Campos,Eiten 3000,"1961","6","18",South America,Brazil,São Paulo,9 km south of Fernando Prestes. (3.1 km SE along the S. José do Rio Preto-Araraquara highway from turnoff to Agulhas and Fernando Prestes).,-48.6800003051758,-21.2600002288818,NA,NA,NA,NA,Fernando Prestes,NA,NA,"19246",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-50.5699996948242,-22.7399997711182,"149",2019-11-13 11:23:07-03,USP,SPF,"114700",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Senegalia,parviceps,Senegalia parviceps,(Speg.) Seigler & Ebinger,"Barros, M","Souza, VC","9708","1995","12","20",NA,Brasil,São Paulo,NA,-50.5699996948242,-22.7399997711182,NA,NA,SPF00114700,NA,Tarumã,NA,NA,"15125",auto,"2011","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.513056,-22.841667,"154",2020-05-08 11:11:10-03,UEFS,HUEFS,"178602",PreservedSpecimen,Plantae,Angiospermae,Fabales,Leguminosae Subfam. Caesalpinioideae (Mimosoide),Senegalia,parviceps,Senegalia parviceps,(Speg.) Seigler & Ebinger,D.S.Seigler & P.G.Ribeiro,"Santos, L.B.","117","2009","04","22",NA,Brasil,São Paulo,"Parque Ecológico da Pavuna, da sede até o lago pela trilha principal.",-48.513056,-22.841667,NA,"Mata Atlantica, Floresta Estacional Semidecídua.",HUEFS0178602,NA,Botucatu,"761","761",NA,NA,"2018","02",NA,48W30'47'',22S50'30'',Rosanae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"173",2019-01-25 15:41:14-02,IAC,IAC,"851",S,Plantae,NA,NA,Fabaceae,Senegalia,parviceps,Senegalia parviceps,(Speg.) Seigler & Ebinger,V. Terra,J. Santoro,s/nº,"1936","11","25",NA,Brasil,São Paulo,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,NA,Nome popular: espinheiro-bravo,NA,NA,Campinas,NA,NA,NA,NA,"2014","03","25","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
