X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,phylum,class,order,individualCount,coordinatePrecision,geoFlag,recordNumber,continentOcean,minimumElevationInMeters,maximumElevationInMeters,preparationType,relatedCatalogItem,fieldNumber,typeStatus,previousCatalogNumber,infraspecificEpithet,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"56",2021-03-01 16:20:02-03,UNICAMP,UEC,"203072",S,Plantae,Orchidaceae,Brasiliorchis,marginata,Brasiliorchis marginata,"(Lindl.) R. Singer, S. Koehler & Carnevali",NA,NA,NA,NA,"Polizelli Ricci, NA","2018","07","31",Brazil,São Paulo,São Paulo,"Jardim Botânico (Parque do Estado), árvores da entrada do Orquidário do Estado",-46.6300010681152,-23.5400009155273,NA,NA,"Descrições originais encontram-se para consulta no livro ata do Orquidário do Estado (IBTSP); Mata Atlântica Brasileira",UEC183064,UEC183064,Liliopsida,NA,NA,NA,"53584",auto,NAPR117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"57",2019-08-20 10:00:54-03,UNICAMP,UEC,"140149",S,Plantae,Orchidaceae,Maxillaria,consanguinea,Maxillaria consanguinea,Klotzsch,NA,NA,NA,NA,s/ coletor,NA,NA,NA,Brazil,São Paulo,Assis,NA,-50.4099998474121,-22.6599998474121,NA,NA,Data de floração: 23/01/2004. Cultivado no Orquidário Bela Vista.,UEC034194,UEC034194,Liliopsida,NA,NA,NA,"23972",auto,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"58",2019-08-20 10:00:54-03,UNICAMP,UEC,"140307",S,Plantae,Orchidaceae,Maxillaria,consanguinea,Maxillaria consanguinea,Klotzsch,NA,NA,NA,NA,s/ coletor,NA,NA,NA,Brazil,São Paulo,Assis,Cultivado no orquidário Bela Vista,-50.4099998474121,-22.6599998474121,NA,NA,Data de floração: 05/03/2004. Cultivado no Orquidário Bela Vista.,UEC034191,UEC034191,Liliopsida,NA,NA,NA,"23972",auto,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"60",2019-08-20 10:00:54-03,UNICAMP,UEC,"140145",S,Plantae,Orchidaceae,Maxillaria,marginata,Maxillaria marginata,Fenzl,NA,NA,NA,NA,"Faria, AD",NA,NA,NA,Brazil,São Paulo,Atibaia,Grota Funda,-46.5499992370605,-23.1100006103516,NA,NA,Data de floração: 11/08/2003. Cultivada na Unicamp.,UEC034136,UEC034136,Liliopsida,NA,NA,NA,"21675",auto,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"61",2019-08-20 10:00:54-03,UNICAMP,UEC,"140111",S,Plantae,Orchidaceae,Maxillaria,marginata,Maxillaria marginata,Fenzl,NA,NA,NA,NA,s/ coletor,NA,NA,NA,Brazil,São Paulo,São Paulo,Cultivada no Orquidário do IBOT (SP) - 9307.,-46.6300010681152,-23.5400009155273,NA,NA,Data de floração: 11/08/2003. Cultivada no Orquidário do IBOT (SP) - 9307.,UEC034133,UEC034133,Liliopsida,NA,NA,NA,"53584",auto,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"62",2019-08-20 10:00:54-03,UNICAMP,UEC,"128464",S,Plantae,Orchidaceae,Maxillaria,murilliana,Maxillaria murilliana,Hoehne,"Pansarin, ER",NA,NA,NA,"Pansarin, ER; Mickeliunas, L","2002","12","21",Brazil,São Paulo,Jundiaí,"Serra do Japi, Sentido bairro Eloy Chaves, próximo à represa do DAE.",-46.8800010681152,-23.1800003051758,NA,NA,"Flores predominantemente amareladas. Ápice do labelo, sépalas e pétalas vinho.",UEC034131,UEC034131,Liliopsida,NA,NA,NA,"17840",auto,"930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"63",2019-08-20 10:00:54-03,UNICAMP,UEC,"129088",S,Plantae,Orchidaceae,Maxillaria,murilliana,Maxillaria murilliana,Hoehne,"Pansarin, ER",NA,NA,NA,"Pansarin, ER","2003","01","15",Brazil,São Paulo,Jundiaí,"Serra do Japi, Sentido bairro Eloy Chaves, próximo à represa do DAE.",-46.8800010681152,-23.1800003051758,NA,NA,NA,UEC034132,UEC034132,Liliopsida,NA,NA,NA,"17840",auto,"969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"64",2019-08-20 10:00:54-03,UNICAMP,UEC,"132309",S,Plantae,Orchidaceae,Maxillaria,murilliana,Maxillaria murilliana,Hoehne,"Pansarin, ER","2003","10",NA,"Pansarin, ER","2003","10","09",Brazil,São Paulo,Jundiaí,"Serra do Japi, Sentido bairro Eloy Chaves, próximo à represa do DAE.",-46.8800010681152,-23.1800003051758,NA,NA,NA,UEC034129,UEC034129,Liliopsida,NA,NA,NA,"17840",auto,"1096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"65",2019-08-20 10:00:54-03,UNICAMP,UEC,"133872",S,Plantae,Orchidaceae,Maxillaria,murilliana,Maxillaria murilliana,Hoehne,"Pansarin, ER","2004","02",NA,"Pansarin, ER; Mickeliunas, L","2003","01","15",Brazil,São Paulo,Jundiaí,"Serra do Japi, Sentido bairro Eloy Chaves, próximo à represa do DAE.",-46.8800010681152,-23.1800003051758,NA,NA,NA,UEC034130,UEC034130,Liliopsida,NA,NA,NA,"17840",auto,"1110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3499984741211,-23.0499992370605,"189",2019-11-21 10:12:53-03,IBt,SP,"342453",S,Plantae,Orchidaceae,Brasiliorchis,consanguinea,Brasiliorchis consanguinea,"(Klotzsch) R.B.Singer, S.Koehler & Carnevali","Mamede, MCH","2011","07",NA,"Pires, AS","1953","01",NA,Brasil,São Paulo,Piracaia,NA,-46.3499984741211,-23.0499992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26647",auto,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.8499984741211,-21.5300006866455,"190",2019-11-21 10:12:53-03,IBt,SP,"8257",S,Plantae,Orchidaceae,Brasiliorchis,consanguinea,Brasiliorchis consanguinea,"(Klotzsch) R.B.Singer, S.Koehler & Carnevali","Mamede, MCH","2011","07",NA,"Gehrt, A",NA,NA,NA,Brasil,São Paulo,Promissão,"Heitor Legru. Cultivada na estufa do Horto Oswaldo Cruz, Butantan, São Paulo, fl. 28/XII/1921",-49.8499984741211,-21.5300006866455,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30472",auto,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"191",2019-11-21 10:12:53-03,IBt,SP,"388212",S,Plantae,Orchidaceae,Brasiliorchis,consanguinea,Brasiliorchis consanguinea,"(Klotzsch) R.B.Singer, S.Koehler & Carnevali","Koehler, S","2012","09","27","Pinheiro, F","2006","06","14",Brasil,São Paulo,Santo André,"Paranapiacaba, porto de areia do Horto Florestal, Canal Schmidt. Cultivada no Orquidário do Instituto de Botânica sob n° 1303",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,"324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"192",2020-12-03 09:40:45-03,IBt,SP,"320161",S,Plantae,Orchidaceae,Brasiliorchis,consanguinea,Brasiliorchis consanguinea,"(Klotzsch) R.B.Singer, S.Koehler & Carnevali","Mamede, MCH","2011","07",NA,"Martuscelli, P","1987","01","04",Brasil,São Paulo,Teodoro Sampaio,Reserva Estadual Morro do Diabo,-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54606",auto,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"198",2019-11-21 10:12:53-03,IBt,SP,"24497",S,Plantae,Orchidaceae,Brasiliorchis,marginata,Brasiliorchis marginata,"(Lindl.) R.B.Singer, S.Koehler & Carnevali","Mamede, MCH","2011","07",NA,"Ostermeyer, R","1929","11","18",Brasil,São Paulo,Atibaia,Pedra Grande,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21675",auto,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"199",2019-11-21 10:12:53-03,IBt,SP,"237281",S,Plantae,Orchidaceae,Brasiliorchis,marginata,Brasiliorchis marginata,"(Lindl.) R.B.Singer, S.Koehler & Carnevali","Mamede, MCH","2011","07",NA,"Barros, F","1980","08","27",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,"325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"200",2019-11-21 10:12:53-03,IBt,SP,"4612",S,Plantae,Orchidaceae,Brasiliorchis,marginata,Brasiliorchis marginata,"(Lindl.) R.B.Singer, S.Koehler & Carnevali","Mamede, MCH","2011","07",NA,"Hoehne, FC","1920","12","10",Brasil,São Paulo,São Paulo,Mata do Governo. Cult. no Horto do Museu Paulista,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"201",2019-11-21 10:12:53-03,IBt,SP,"388198",S,Plantae,Orchidaceae,Brasiliorchis,marginata,Brasiliorchis marginata,"(Lindl.) R.B.Singer, S.Koehler & Carnevali","Mamede, MCH","2011","03",NA,"Pinheiro, F",NA,NA,NA,Brasil,São Paulo,São Paulo,"Parque do Estado, Área do futuro prédio principal",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,"277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5699996948242,-22.7299995422363,"204",2019-11-21 10:13:33-03,IBt,SP,"316247",S,Plantae,Orchidaceae,Maxillaria,consanguinea,Maxillaria consanguinea,Klotzsch,NA,NA,NA,NA,"Amaral Jr, A","1972","12","29",Brasil,São Paulo,São Manuel,"Pavuna, próximo ao limite do mun. de Botucatu com São Manuel pela rod. Marechal Rondon",-48.5699996948242,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24793",auto,"1333",NA,"700","730",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"205",2019-11-21 10:13:33-03,IBt,SP,"29991",S,Plantae,Orchidaceae,Maxillaria,consanguinea,Maxillaria consanguinea pallida,Hoehne,"Hoehne, FC","1950","09","22","Hoehne, FC","1932","12","27",Brasil,São Paulo,Sorocaba,"Ipanema, cultivada no Jardim Botânico de São Paulo",-47.4500007629395,-23.5,NA,NA,NA,SP002214,SP002214,NA,NA,NA,NA,"17154",auto,s.n.,NA,NA,NA,NA,NA,NA,Holotype,NA,pallida,NA,"35",São Paulo,SP,Sudeste
