X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,infraspecificEpithet,typeStatus,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.5499992370605,-22.2900009155273,"103",2020-11-04 10:59:42-03,ESALQ,ESA,"103952",PreservedSpecimen,Plantae,Magnoliophyta,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,NA,"Durigan, G. & Franco, G.A.D.C.","Gorenstein, M.R.","8534.0","2005","06","15",NA,Brasil,São Paulo,Gália,NA,-49.5499992370605,-22.2900009155273,NA,NA,NA,NA,ESA103952,ESA103952,NA,NA,NA,NA,"23314",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5499992370605,-22.2900009155273,"104",2020-11-04 10:59:42-03,ESALQ,ESA,"110062",PreservedSpecimen,Plantae,Magnoliophyta,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,NA,NA,"Toniato, M.T.Z. ; Barreto, T.E.","58.0",NA,NA,NA,NA,Brasil,São Paulo,Gália,NA,-49.5499992370605,-22.2900009155273,NA,NA,NA,NA,ESA110062,ESA110062,NA,NA,NA,NA,"23314",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-22.4300003051758,"105",2020-11-04 10:59:42-03,ESALQ,ESA,"6622",PreservedSpecimen,Plantae,Magnoliophyta,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Rodrigues, R.R.","Rodrigues, R.R. ; Zandoval, J.A.","1814.0",NA,NA,NA,NA,Brasil,São Paulo,Ipeúna,NA,-47.7099990844727,-22.4300003051758,NA,NA,NA,NA,ESA006622,NA,NA,NA,NA,NA,"12906",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"106",2020-11-04 10:59:42-03,ESALQ,ESA,"10314",PreservedSpecimen,Plantae,Magnoliophyta,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Rodrigues, R.R. et al.","Barreto, K.D. et al.","269.0","1993","04","14",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA010314,ESA010314,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"107",2020-11-04 10:59:42-03,ESALQ,ESA,"3637",PreservedSpecimen,Plantae,Magnoliophyta,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Catharino, E.L.M.","Catharino, E.L.M.","1216.0","1988","06","10",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA003637,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"108",2020-11-04 10:59:42-03,ESALQ,ESA,"7893",PreservedSpecimen,Plantae,Magnoliophyta,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Paula, M.C.","Paula, M.C.",NA,"1992","10","20",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA007893,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"109",2020-11-04 10:59:42-03,ESALQ,ESA,"69020",PreservedSpecimen,Plantae,Magnoliophyta,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Paula, M.C.","Paula, M.C.",NA,"1992","10","20",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA069020,ESA069020,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"110",2020-11-04 10:59:42-03,ESALQ,ESA,"7016",PreservedSpecimen,Plantae,Magnoliophyta,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,NA,"Rodrigues, R.R.","Zandoval, J.A.",NA,NA,NA,NA,NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA007016,ESA007016,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"111",2020-11-04 10:59:42-03,ESALQ,ESA,"69021",PreservedSpecimen,Plantae,Magnoliophyta,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Koch, I.","Pedreira, M.",NA,"1990","10","30",NA,Brasil,São Paulo,Rio Claro,NA,-47.560001373291,-22.4099998474121,NA,NA,NA,NA,ESA069021,ESA069021,NA,NA,NA,NA,"21773",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9099998474121,-22.6000003814697,"112",2020-11-04 10:59:42-03,ESALQ,ESA,"67791",PreservedSpecimen,Plantae,Magnoliophyta,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Vidotto, E. & Oliveira, A.A.","Moraes, P.L.R.","2175.0","2000","08","12",NA,Brasil,São Paulo,Santo Antônio de Posse,NA,-46.9099998474121,-22.6000003814697,NA,NA,NA,NA,ESA067791,ESA067791,NA,NA,NA,NA,"14002",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"113",2020-11-04 10:59:42-03,ESALQ,ESA,"5260",PreservedSpecimen,Plantae,Magnoliophyta,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Victor, R.","Victor, R.",NA,"1989","09","04",NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,ESA005260,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1300010681152,-23.5200004577637,"114",2020-11-04 10:59:42-03,ESALQ,ESA,"26792",PreservedSpecimen,Plantae,Magnoliophyta,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Cardoso-Leite, E. & Rodrigues, R.R.","Cardoso-Leite, E. ; Oliveira, A.","286.0","1993","12","02",NA,Brasil,São Paulo,São Roque,NA,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,ESA026792,ESA026792,NA,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5499992370605,-22.2900009155273,"115",2020-11-04 10:54:42-03,ESALQ,ESA,"137109",PreservedSpecimen,Plantae,NA,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,NA,"Colletta, G. D","2288.0","2015","11","10",NA,Brasil,São Paulo,Gália,"Estação Ecológica de Caetetus, trilha do Lago",-49.5499992370605,-22.2900009155273,NA,NA,NA,"Árvore, 5m, (estéril)",ESA137109,NA,NA,NA,NA,NA,"23314",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"116",2020-11-04 10:59:42-03,ESALQ,ESA,"129194",PreservedSpecimen,Plantae,Magnoliophyta,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,NA,"Colletta, G.D. & Flores, T.B.","Colletta, G.D.","1610.0","2014","05","21",NA,Brasil,São Paulo,Teodoro Sampaio,Parque Estadual Morro do Diabo,-52.1599998474121,-22.5300006866455,NA,NA,NA,Regenerante,ESA129194,NA,NA,NA,NA,NA,"54606",auto,"2014",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-22.7700004577637,"117",2020-11-04 10:59:42-03,ESALQ,ESA,"129103",PreservedSpecimen,Plantae,Magnoliophyta,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,NA,"Colletta, G.D. et al.","Colletta, G.D.","1519.0","2014","05","15",NA,Brasil,São Paulo,Nova Odessa,Plantarum,-47.2900009155273,-22.7700004577637,NA,NA,NA,"Árvore, 7m",ESA129103,NA,NA,NA,NA,NA,"8440",auto,"2014",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"126",2019-07-26 11:39:22-03,IPA,IPA,"10046",S,Plantae,Plantae,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll. Arg.,NA,"Hoehne, F.C.","10046","1932","01","05",Southern America,Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,Árvore n.201 Herb.Mus.Flor.281.,IPA0010046,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.550233,-23.3923,"140",2021-03-01 16:21:45-03,UNICAMP,UEC,"172154",S,Plantae,Magnoliopsida,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Marcondes-Ferreira, W","Garcia, LC","177","2009","02","06",NA,Brazil,São Paulo,Campinas,"Distrito de Souzas, Cond. Colinas do Atibaia, mata ribeirão cachoeira.",-47.550233,-23.3923,"711","711",NA,"Árvores, frutos.; Mata atlântica, floresta estacional semidecídual.",UEC016295,UEC016295,NA,NA,"-47.550233","-23.3923",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.659444,-23.375556,"141",2021-03-01 16:21:45-03,UNICAMP,UEC,"192575",S,Plantae,Magnoliopsida,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Koch, I","Kataoka, EY; Koch, I; Castello, ACD; Ferreira, LC","162","2011","08","14",NA,Brazil,São Paulo,Botucatu,Fazenda Edgardia - UNESP Botucatu.,-48.659444,-23.375556,NA,NA,NA,Árvore de aprox. 10m. Material DNA e fotos.,UEC155221,UEC155221,NA,NA,"-48.659444","-23.375556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.659414,-23.375464,"142",2021-03-01 16:21:45-03,UNICAMP,UEC,"192452",S,Plantae,Magnoliopsida,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Koch, I","Kataoka, EY; Koch, I; Castello, ACD; Ferreira, LC","162","2014","08","14",NA,Brazil,São Paulo,Botucatu,Fazenda Edgardia - UNESP Botucatu,-48.659414,-23.375464,NA,NA,NA,Árvore de aprox. 10m. Material DNA e fotos.,UEC155855,NA,NA,NA,"-48.659414","-23.375464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.535186,-23.368519,"143",2020-02-10 17:49:24-03,UNICAMP,UEC,"168771",S,Plantae,Magnoliopsida,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Marcondes-Ferreira, W","Sims; Melis, J van","1423","2008","08",NA,NA,Brazil,São Paulo,Campinas,Mata Ribeirão Cachoeira.,-47.535186,-23.368519,"650","760",NA,NA,UEC007854,UEC007854,NA,NA,"-47.535186","-23.368519",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.883333,-22.916667,"144",2021-03-01 16:21:45-03,UNICAMP,UEC,"167303",S,Plantae,Magnoliopsida,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Marcondes-Ferreira, W","Santos, K; Belinello, R","2713","2000","07","06",NA,Brazil,São Paulo,Itatiba,"Mata da Fazenda Malabar - mata da torre (Fragmento P4); área total: 12,5 ha., Floresta estacional semidecidual.",-46.883333,-22.916667,"808","808",NA,"Árvore semidecídua,, anemocórica; cortéx largo e profundamente sulcado, altura total: 8 m; altura do fuste: 6 m; PAP: 92 cm. 01-25 % da copa infestada por lianas.",UEC035965,UEC035965,NA,NA,"-46.883333","-22.916667",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.85,-22.9,"145",2021-03-01 16:21:45-03,UNICAMP,UEC,"167257",S,Plantae,Magnoliopsida,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Marcondes-Ferreira, W","Santos, K; Belinello, R","3232","2000","08","23",NA,Brazil,São Paulo,Itatiba,"Mata da fazenda Malabar (Fragmento M2); área total: 21 ha., floresta estacional semidecidual.",-46.85,-22.9,"777","777",NA,"Árvore perinifólia, anemocórica; cortéx largo e profundamente sulcado, madeira moderamente pesada; altura total: 5 m; altura do fuste: 4 m; PAP: 16 cm.",UEC035969,UEC035969,NA,NA,"-46.85","-22.9",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.25,-23.25,"146",2021-03-01 16:21:45-03,UNICAMP,UEC,"115157",S,Plantae,Magnoliopsida,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Marcondes-Ferreira, W","Leite, EC","768","1998","06","09",NA,Brazil,São Paulo,Jundiaí,Reserva Biológica Municipal da Serra do Japi .,-46.25,-23.25,NA,NA,NA,"5,5m.",UEC074777,UEC074777,NA,NA,"-46.25","-23.25",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.866667,-22.916667,"147",2021-03-01 16:21:45-03,UNICAMP,UEC,"167256",S,Plantae,Magnoliopsida,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Marcondes-Ferreira, W","Santos, K; Belinello, R","4003","2001","01","31",NA,Brazil,São Paulo,Itatiba,"Mata da Fazenda Malabar (Fragmento M3); área total: 20 ha., Floresta estacional semidecidual.",-46.866667,-22.916667,"717","717",NA,"Árvore perinifólia, anemocórica; córtex largo e profundamente sulcado, madeira moderadamente pesada; altura total: 18 m; altura do fuste: 9 m; PAP: 126 cm.&nf;01-25 % da copa infestada por lianas.",UEC035970,UEC035970,NA,NA,"-46.866667","-22.916667",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.932778,-22.836944,"149",2019-08-20 10:03:04-03,UNICAMP,UEC,"136964",S,Plantae,Magnoliopsida,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Marcondes-Ferreira, W","Santos, K","6","1996","08","16",NA,Brazil,São Paulo,Campinas,"Sousas, Mata Ribeirão Cachoeira. Floresta Estacional semidecidual. Interior de mata.",-46.932778,-22.836944,NA,NA,NA,"Árvore, 25 m. de altura, PAP 190 cm. Córtex grosso e sulcado, superfície beje claro e internamente róseo. Frutos coletados no chão.",UEC109130,UEC109130,NA,NA,"-46.932778","-22.836944",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.383333,-22.816667,"150",2021-03-01 16:21:45-03,UNICAMP,UEC,"156727",S,Plantae,Magnoliopsida,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Marcondes-Ferreira, W","Fonseca, RCB","37","1996","02","08",NA,Brazil,São Paulo,Botucatu,"Fazenda Edgardia, Mata da Bica. Unesp/Campus de Botucatu.",-48.383333,-22.816667,"577","577",NA,"Árvore.; Floresta Estacional Semidecidual.",UEC008714,UEC008714,NA,NA,"-48.383333","-22.816667",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.95,-22.8,"151",2021-03-01 16:21:45-03,UNICAMP,UEC,"167255",S,Plantae,Magnoliopsida,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Marcondes-Ferreira, W","Santos, K; Belinello, R","3563","2000","11","02",NA,Brazil,São Paulo,Campinas,"Mata da Fazenda Espírito Santo (Fragmento P3); área total: 13,4 ha., Floresta estacional semidecidual.",-46.95,-22.8,"675","675",NA,"Árvore perinifólia, anemocórica; córtex largo e profundamente sulcado, madeira moderadamente pesada; altura total: 5 m; altura do fuste: 4 m; PAP: 27 cm.",UEC035961,UEC035961,NA,NA,"-46.95","-22.8",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.933333,-22.783333,"152",2021-03-01 16:21:45-03,UNICAMP,UEC,"167258",S,Plantae,Magnoliopsida,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Marcondes-Ferreira, W","Santos, K; Belinello, R","439","1999","09","28",NA,Brazil,São Paulo,Campinas,"Mata do Macuco, (Fragmento G!); área total: 41,8 ha.",-46.933333,-22.783333,"739","739",NA,"Árvore perenifólia, anemocórica; córtex largo e profundamente sulcado, madeira moderadamente pesada; altura total: 11m; altura do fuste: 9m; PAP: 82cm. 01-25% da copa infestada por lianas.; Floresta estacional semidecidual.",UEC035974,UEC035974,NA,NA,"-46.933333","-22.783333",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.916667,-22.816667,"153",2021-03-01 16:21:45-03,UNICAMP,UEC,"167259",S,Plantae,Magnoliopsida,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Marcondes-Ferreira, W","Santos, K; Belinello, R","369","1999","08","03",NA,Brazil,São Paulo,Campinas,"Mata Ribeirão Cachoeira, (Área C1); área total 244,9 ha.",-46.916667,-22.816667,"653","653",NA,"Árvore perenifólia, anemocórica; córtex largo e profundamente sulcado, madeira moderadamente pesada; altura total: 12m; altura do fuste: 9m; PAP: 51cm. 26-50% da copa infestada por lianas.; Floresta Estacional semidecidual.",UEC035972,UEC035972,NA,NA,"-46.916667","-22.816667",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9,-22.866667,"154",2021-03-01 16:21:45-03,UNICAMP,UEC,"167302",S,Plantae,Magnoliopsida,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Marcondes-Ferreira, W","Santos, K; Belinello, R","2871","2000","07","14",NA,Brazil,São Paulo,Campinas,"Mata da Fazenda Capoira Grande (Fragmento M1); área total: 19,9 ha., floresta estacional semidecidual.",-46.9,-22.866667,"885","885",NA,"Árvore perenifólia, anemocórica; cortéx largo e profundamente sulcado, madeira moderadamente pesada; altura total: 8 m; altura do fuste: 6 m; PAP: 36 cm. 01-25 % da copa infestada por lianas.",UEC035966,UEC035966,NA,NA,"-46.9","-22.866667",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.933333,-22.75,"155",2021-03-01 16:21:45-03,UNICAMP,UEC,"167304",S,Plantae,Magnoliopsida,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Marcondes-Ferreira, W","Santos, K; Belinello, R","4079","2001","09","12",NA,Brazil,São Paulo,Campinas,"Mata da Fazenda Recreio (Fragmento G2); área total: 63,4 ha, Floresta estacional semidecidual.",-46.933333,-22.75,"650","650",NA,"Árvore perenifólia, anemocórica; cortéx largo e profundamente sulcado, madeira moderadamente pesada; altura total: 13 m; altura do fuste: 9 m; PAP: 62 cm. 01-25 % da copa infestada por lianas.",UEC035968,UEC035968,NA,NA,"-46.933333","-22.75",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
