X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,typeStatus,class,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.676361,-22.842145,"1",2021-03-15 16:37:00-03,NY,NYBG,"407203",PreservedSpecimen,Plantae,Magnoliophyta,Malvales,Malvaceae,Pavonia,kleinii,Pavonia kleinii,Krapov. & Cristóbal,A. C. Brade,"21186","1951","10","10",South America,Brazil,São Paulo,Sao José do Barreiro,Serra da Bocaina,-44.676361,-22.842145,"1600","1600",sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=469232' target='other'> <mi>dwc_moreinfo</mi></a>,NY00407203,NY00407203_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"28",2021-03-04 15:44:51-03,IF,SPSF,"10763",PreservedSpecimen,Plantae,Magnoliophyta,Malvales,Malvaceae,Pavonia,kleinii,Pavonia kleinii,NA,M.J.Robim,"435","1987","01","19",América do Sul,Brasil,SP,Campos do Jordão,P.E. de Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: area degradada&nf;;",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"21048",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"34",2021-01-21 15:29:39-03,IBt,SP,"489433",S,Plantae,NA,NA,Malvaceae,Pavonia,kleinii,Pavonia kleinii,Krapov. & Cristóbal,"Freitas, L","107","1998","01","21",NA,Brasil,São Paulo,São José do Barreiro,NA,-44.5699996948242,-22.6399993896484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30784",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
