X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,typeStatus,relatedCatalogItem,relationshipType,infraspecificEpithet,individualCount,fieldNumber,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.454379,-22.673246,"7",2021-03-15 16:37:00-03,NY,NYBG,"615773",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,miersiana,Myrceugenia miersiana,(Gardner) D.Legrand & Kausel,L. R. Landrum,J. Mattos,"15786","1974","04","23",Brazil,São Paulo,Campos do Jordao,"Campos do Jordao, Parque Estadual",-45.454379,-22.673246,NA,NA,NA,NA,NY00615773,NY00615773_01,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=635669' target='other'> <mi>dwc_moreinfo</mi></a>,Magnoliophyta,Myrtales,South America,sheet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"47",2020-01-20 14:40:43-03,UPM,MACK,"1512",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,miersiana,Myrceugenia miersiana,(Gardner) D. Legrand & Kausel,M. Fascina,M. Fascina,A13,"2011","03","26",Brasil,SP,Campos do Jordão,"Floresta Ombrófila Mista, Tilha da Samambaia",-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"48",2020-01-20 14:40:43-03,UPM,MACK,"1506",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,miersiana,Myrceugenia miersiana,(Gardner) D. Legrand & Kausel,M. Fascina,M. Fascina,A18,"2011","03","26",Brasil,SP,Campos do Jordão,"Floresta Ombrófila Mista, Tilha da Samambaia",-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"49",2020-01-20 14:40:43-03,UPM,MACK,"2243",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,miersiana,Myrceugenia miersiana,(Gardner) D.Legrand & Kausel,M. Fascina,M. Fascina,"209","2011","07","06",Brasil,SP,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"50",2020-01-20 14:40:43-03,UPM,MACK,"2030",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,miersiana,Myrceugenia miersiana,(Gardner) D.Legrand & Kausel,A. Buccaran,A. Buccaran,A13,"2011","03","26",Brasil,SP,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"51",2020-01-20 14:40:43-03,UPM,MACK,"2029",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,miersiana,Myrceugenia miersiana,(Gardner) D.Legrand & Kausel,A. Buccaran,A. Buccaran,A13,"2011","03","26",Brasil,SP,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"95",2020-11-04 10:56:24-03,ESALQ,ESA,"136166",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,miersiana,Myrceugenia miersiana,(Gardner) D. Legrand & Kausel,C.P. Caliari,C.P. Caliari,"3055.0","2012","03","09",Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,ESA136166,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"96",2020-11-04 11:14:48-03,ESALQ,ESA,"7506",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,miersiana,Myrceugenia miersiana,(Gard.) Legr. & Kaus.,NA,"Moraes, P.L.R.","694.0","1992","05","19",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA007506,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"97",2020-11-04 11:14:48-03,ESALQ,ESA,"13117",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,miersiana,Myrceugenia miersiana,Gard.,"Moraes, P.L.R.","Moraes, P.L.R.","840.0","1993","10","01",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA013117,NA,"1995","01","13",NA,Magnoliophyta,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"106",2020-11-04 11:14:48-03,ESALQ,ESA,"27847",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,miersiana,Myrceugenia miersiana,(Gardner) Legrand et Kausel,"Mazine, F.F.","Souza, V.C. et al.","10451.0","1996","01","25",Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,ESA027847,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
