X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,class,order,identifiedBy,continentOcean,relatedCatalogItem,imagecode,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,typeStatus,individualCount,fieldNumber,dayIdentified,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.701828,-23.345083,"1",2019-12-12 15:31:50-03,UFABC,HUFABC,"001938",PreservedSpecimen,Plantae,Angiospermas,Rubiaceae,Richardia,schumannii,Richardia schumannii,W.H.Lewis & R.L.Oliv.,Keller V.C.,"132","2017","12","13",Brasil,São Paulo,Franco da Rocha,"Parque Estadual do Juquery, Próximo à torre de observação do setor B",-46.701828,-23.345083,"-46.701828","-23.345083","Erva, flores brancas",HUFABC001938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49,-22,"10",2019-06-11 13:50:19-03,F,FMNH-SEEDPLANTS,V0355751F,PreservedSpecimen,Plantae,Spermatophyta,Rubiaceae,Richardia,schumannii,Richardia schumannii,NA,F. C. Hoehne,"2468","1918","10","14",Brazil,São Paulo,NA,NA,-49,-22,NA,NA,NA,V0355751F,Dicotyledoneae,NA,RRC ID Flag,South America,NA,V0355751F_01 V0355751F_02,NA,NA,NA,NA,NA,NA,"2468",NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"11",2019-11-21 10:18:33-03,IBt,SP,"2468",S,Plantae,NA,Rubiaceae,Richardia,schumannii,Richardia schumannii,W.H.Lewis & R.L.Oliv.,"Hoehne, FC",s.n.,"1918","10","14",Brasil,São Paulo,São Paulo,Bairro Butantã,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"Bacigalupo, NM",NA,NA,NA,"53584",auto,"1996","07",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"12",2019-11-21 10:18:33-03,IBt,SP,"373",S,Plantae,NA,Rubiaceae,Richardia,schumannii,Richardia schumannii,W.H.Lewis & R.L.Oliv.,"Hoehne, FC",s.n.,"1917","08","03",Brasil,São Paulo,São Paulo,Bairro Butantã,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"Bacigalupo, NM",NA,NA,NA,"53584",auto,"1996","07",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"13",2019-11-21 10:18:33-03,IBt,SP,"6817",S,Plantae,NA,Rubiaceae,Richardia,schumannii,Richardia schumannii,W.H.Lewis & R.L.Oliv.,"Brade, AC","5277","1911","12",NA,Brasil,São Paulo,São Paulo,Bairro Saúde,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"Bacigalupo, NM",NA,NA,NA,"53584",auto,"1996","07",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"14",2019-11-21 10:18:33-03,IBt,SP,"31710",S,Plantae,NA,Rubiaceae,Richardia,schumannii,Richardia schumannii,W.H.Lewis & R.L.Oliv.,"Hoehne, FC",s.n.,"1934","04","25",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,SP003263,NA,NA,"Jung Mendaçolli, SL",NA,NA,SP003263,"53584",auto,"1980","10",Paratype,NA,NA,"20","35",São Paulo,SP,Sudeste
