X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,barcode,class,order,continentOcean,country,locality,occurrenceRemarks,imagecode,year,month,day,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,identifiedBy,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,minimumElevationInMeters,maximumElevationInMeters,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.916667,-24.166667,"13",2021-03-01 16:18:54-03,UNICAMP,UEC,"138874",S,Plantae,Liliopsida,Araceae,Anthurium,langsdorffii,Anthurium langsdorffii,Schott,"Breier, TB; Budke, JC","499",UEC090113,NA,NA,NA,Brazil,"Parque Estadual Carlos Botelho, parcelas permanentes",Na parcela permanente sob árvore número 7886,UEC090113,"2002","08","28",São Paulo,Sete Barras,-47.916667,-24.166667,NA,NA,"Breier, TB","2004","07","-47.916667","-24.166667",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916667,-24.166667,"14",2019-08-20 09:59:01-03,UNICAMP,UEC,"138875",S,Plantae,Liliopsida,Araceae,Anthurium,langsdorffii,Anthurium langsdorffii,Schott,"Breier, TB; Budke, JC","468",UEC090116,NA,NA,NA,Brazil,"Parque Estadual Carlos Botelho, Núcleo Sete Barras",NA,UEC090116,"2002","08","18",São Paulo,Sete Barras,-47.916667,-24.166667,NA,NA,"Breier, TB","2004","07","-47.916667","-24.166667",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916667,-24.166667,"15",2019-08-20 09:59:01-03,UNICAMP,UEC,"138876",S,Plantae,Liliopsida,Araceae,Anthurium,langsdorffii,Anthurium langsdorffii,Schott,"Breier, TB; Budke, JC","463",UEC090115,NA,NA,NA,Brazil,"Parque Estadual Carlos Botelho, Núcleo Sete Barras",NA,UEC090115,"2002","08","18",São Paulo,Sete Barras,-47.916667,-24.166667,NA,NA,"Breier, TB","2004","07","-47.916667","-24.166667",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916667,-24.166667,"16",2021-03-01 16:18:54-03,UNICAMP,UEC,"138877",S,Plantae,Liliopsida,Araceae,Anthurium,langsdorffii,Anthurium langsdorffii,Schott,"Breier, TB; Breier, ACB","790",UEC090118,NA,NA,NA,Brazil,"Parque Estadual Carlos Botelho, Núcleo Sete Barras",Fruto amarelo,UEC090118,"2002","12","15",São Paulo,Sete Barras,-47.916667,-24.166667,NA,NA,"Temponi, LG","2003","10","-47.916667","-24.166667",NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.3199996948242,-22.6800003051758,"22",2018-12-10 13:05:00-02,MO,MOBOT,"101087999",PreservedSpecimen,Plantae,NA,Araceae,Anthurium,langsdorffii,Anthurium langsdorffii,Schott,M. A. Nadruz Coelho|V. González,Nadruz Coelho 1688,NA,NA,NA,South America,Brazil,NA,NA,NA,NA,NA,NA,São Paulo,Bananal,-44.3199996948242,-22.6800003051758,"26795",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"23",2018-12-10 13:05:00-02,MO,MOBOT,"101088970",PreservedSpecimen,Plantae,NA,Araceae,Anthurium,langsdorffii,Anthurium langsdorffii,Schott,M. Sugiyama,Sugiyama 1120,NA,NA,NA,South America,Brazil,NA,NA,NA,NA,NA,NA,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"24",2018-12-10 13:05:00-02,MO,MOBOT,"101086772",PreservedSpecimen,Plantae,NA,Araceae,Anthurium,langsdorffii,Anthurium langsdorffii,Schott,George Eiten|W.D. Clayton,Eiten 6097,NA,NA,NA,South America,Brazil,NA,NA,NA,NA,NA,NA,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"25",2018-12-11 04:12:00-02,MO,MOBOT,"101087172",PreservedSpecimen,Plantae,NA,Araceae,Anthurium,langsdorffii,Anthurium langsdorffii,Schott,M.G.L. Wanderley,Wanderley 298,NA,NA,NA,South America,Brazil,NA,NA,NA,NA,NA,NA,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.25,-23.9899997711182,"27",2019-11-13 16:04:24-03,UNISANTA,HUSC,"10921",PreservedSpecimen,Plantae,Magnoliophyta,Araceae,Anthurium,langsdorffii,Anthurium langsdorffii,Schott,"Isidro, B.; et al.","24",NA,NA,NA,NA,Brasil,"Serra do Guararu, condomínio Iporanga,área B.","Epífita presa à uma liana, coletada a cerca de 2m, inflorescência passada.",NA,"2012","05","24",São Paulo,Guarujá,-46.25,-23.9899997711182,"18989",auto,"Nadruz, M.","2015","10",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.931944,-24.169444,"28",2021-03-04 15:41:55-03,IF,SPSF,"38298",PreservedSpecimen,Plantae,Magnoliophyta,Araceae,Anthurium,langsdorffii,Anthurium langsdorffii,Schott,T.B.Breier & A.C.B.Breier,"790",NA,Liliopsida,Arales,América do Sul,Brasil,Parque Estadual Carlos Botelho - Núcleo Sete Barras,"COLETA: Fruto amarelo.; GEOGRAFIA: Trilha da Figueira.;",NA,"2002","12","15",SP,Sete Barras,-47.931944,-24.169444,NA,NA,L.G.Temponi,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.931944,-24.169444,"29",2021-03-04 15:41:55-03,IF,SPSF,"38347",PreservedSpecimen,Plantae,Magnoliophyta,Araceae,Anthurium,langsdorffii,Anthurium langsdorffii,Schott,T.B.Breier & J.C.Budke,"498",NA,Liliopsida,Arales,América do Sul,Brasil,Parque Estadual Carlos Botelho - Núcleo Sete Barras,"COLETA: Árvore nº 7886.; GEOGRAFIA: Parcela permanente.;",NA,"2002","08","20",SP,Sete Barras,-47.931944,-24.169444,NA,NA,T.B.Breier,"2004","07",NA,NA,"01",NA,NA,"35",São Paulo,SP,Sudeste
-47.931944,-24.169444,"30",2021-03-04 15:41:55-03,IF,SPSF,"38348",PreservedSpecimen,Plantae,Magnoliophyta,Araceae,Anthurium,langsdorffii,Anthurium langsdorffii,Schott,T.B.Breier & J.C.Budke,"468",NA,Liliopsida,Arales,América do Sul,Brasil,Parque Estadual Carlos Botelho - Núcleo Sete Barras,NA,NA,"2002","08","18",SP,Sete Barras,-47.931944,-24.169444,NA,NA,T.B.Breier,"2004","07",NA,NA,"01",NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"31",2021-03-04 15:41:55-03,IF,SPSF,"37537",PreservedSpecimen,Plantae,Magnoliophyta,Araceae,Anthurium,langsdorffii,Anthurium langsdorffii,Schott,F. A. R. D. P. Arzolla & G.C.R.de Paula & M.O.Leite & J.R.dos Santos,"1151",NA,Liliopsida,Arales,América do Sul,Brasil,Parque Estadual da Cantareira,"COLETA: Epífita.; GEOGRAFIA: Floresta Ombrófila Densa Montana. Morro do Pavão.;",NA,"2005","08","19",SP,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,L.E.M.Catharino,"2008","02",NA,NA,"01",NA,NA,"35",São Paulo,SP,Sudeste
-47.983333,-24.85,"33",2019-11-21 09:59:10-03,IBt,SP,"140799",S,Plantae,NA,Araceae,Anthurium,langsdorffii,Anthurium langsdorffii,Schott,"Eiten, G; Clayton, WD","6097",SP049214,NA,NA,NA,Brasil,"Along road from Jacupiranga to Cananéia, ca. 21 km due NNW of Cananéia.",NA,SP049214,"1965","02","15",São Paulo,Cananéia,-47.983333,-24.85,NA,NA,"Nadruz, M","1997","02","-47.983333","-24.85","21","200","300","35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"34",2019-11-21 09:59:10-03,IBt,SP,"10732",S,Plantae,NA,Araceae,Anthurium,langsdorffii,Anthurium langsdorffii,Schott,"Luederwaldt, H",s.n.,SP049213,NA,NA,NA,Brasil,"Ipiranga, no Horto Botânico em cult. da Matta do Governo.",NA,SP049213,"1910","01",NA,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,"Barroso, GM",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"35",2019-11-21 09:59:10-03,IBt,SP,"55398",S,Plantae,NA,Araceae,Anthurium,langsdorffii,Anthurium langsdorffii,Schott,"Handro, O","570",SP049215,NA,NA,NA,Brasil,Jardim Botânico,NA,SP049215,"1956","04","26",São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,"Nadruz, M","2000","02",NA,NA,"02",NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"36",2019-11-21 09:59:10-03,IBt,SP,"168849",S,Plantae,NA,Araceae,Anthurium,langsdorffii,Anthurium langsdorffii,Schott,"Wanderley, MGL","298",SP049212,NA,NA,NA,Brasil,"Parque Estadual das Fontes do Ipiranga, Reserva Biológica.",NA,SP049212,"1981","04","07",São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,"Nadruz, M","2000","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
