X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,occurrenceRemarks,barcode,imagecode,geoFlag,dayIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,class,order,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.1883,-23.5228,"4",2015-07-02 14:00:12-03,JBP,HPL,"13183",S,Plantae,NA,Amaryllidaceae,Griffinia,espiritensis,Griffinia espiritensis,NA,NA,NA,NA,A. Campos-Rocha & J. Dutilh,"1400",NA,NA,NA,NA,Brasil,NA,Mogi das Cruzes,Coletado em cultivo na propriedade de M. Peixoto. Kautsky.,-46.1883,-23.5228,"28666",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"19",2019-08-20 09:58:56-03,UNICAMP,UEC,"171099",S,Plantae,Liliopsida,Amaryllidaceae,Griffinia,espiritensis,Griffinia espiritensis,Ravenna,NA,NA,NA,"Dutilh, JHA",s.n.,"1999","01","29",NA,Brazil,São Paulo,Campinas,"Cultivada no IAC, sem procedência",-47.060001373291,-22.8999996185303,"23900",NA,UEC045178,UEC045178,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"20",2019-08-20 09:58:56-03,UNICAMP,UEC,"171097",S,Plantae,Liliopsida,Amaryllidaceae,Griffinia,espiritensis,Griffinia espiritensis,Ravenna,NA,NA,NA,"Dutilh, JHA",s.n.,"1990","03","21",NA,Brazil,São Paulo,Campinas,"Cultivada no IAC, sem procedência.",-47.060001373291,-22.8999996185303,"23900",NA,UEC045176,UEC045176,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-22.7700004577637,"21",2019-08-20 09:58:56-03,UNICAMP,UEC,"171102",S,Plantae,Liliopsida,Amaryllidaceae,Griffinia,espiritensis,Griffinia espiritensis,Ravenna,NA,NA,NA,"Dutilh, JHA",s.n.,"2003","11","11",NA,Brazil,São Paulo,Nova Odessa,"Cultivada no Instituto Plantarum, sem procedência",-47.2900009155273,-22.7700004577637,"8440",NA,UEC045179,UEC045179,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
