X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,county,coordinatePrecision,geoFlag,typeStatus,yearIdentified,monthIdentified,dayIdentified,class,verbatimLongitude,verbatimLatitude,infraspecificEpithet,fieldNumber,individualCount,relatedCatalogItem,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"365",2020-09-12 05:00:02-03,US,US,"1424342",PreservedSpecimen,Plantae,NA,Caryophyllales,Portulacaceae,Portulaca,halimoides,Portulaca halimoides,L.,NA,-. Luederwaldt,"17111","1913","3","1",South America - Neotropics,Brazil,São Paulo,Ypiranga. Museu Paulista,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,US01344995,US01344995_01,São Paulo,"53584",auto,NA,NA,NA,NA,Dicotyledonae,NA,NA,NA,NA,"1",NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"612",2020-02-13 09:37:17-03,IBt,SP,"17111",S,Plantae,NA,NA,Portulacaceae,Portulaca,halimoides,Portulaca halimoides,L.,"Rodrigues, MIA","Luederwaldt, H",s.n.,"1913","03","01",NA,Brasil,São Paulo,Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,São Paulo,"53584",auto,NA,"1998","04","24",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
