X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,recordNumber,continentOcean,preparationType,previousCatalogNumber,occurrenceRemarks,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,typeStatus,yearIdentified,monthIdentified,dayIdentified,sex,class,relatedCatalogItem,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.6399993896484,-22.7199993133545,"306",2020-11-04 11:03:15-03,ESALQ,ESA,"36434",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Sasaki, G. ; Monteiro, J.E.",NA,NA,NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA036434,ESA036434,"2.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,"2014","09","02",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"307",2020-11-04 11:03:15-03,ESALQ,ESA,"36386",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Pereira, R. ; Tavares, L.","1996","09","30",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA036386,ESA036386,"1.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,"2014","09","02",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"308",2020-11-04 11:03:15-03,ESALQ,ESA,"127474",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,LEFB,"Honda, S. et al.","2007","10","04",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,ESA127474,ESA127474,"102.0",NA,NA,NA,NA,Magnoliophyta,NA,"53584",auto,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.310001373291,-22.9400005340576,"309",2020-11-04 11:03:15-03,ESALQ,ESA,"65118",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Souza, J.P.","1998","08","31",Brasil,São Paulo,Monte Mor,Haras Vanguarda. Módulo IV,-47.310001373291,-22.9400005340576,NA,NA,NA,NA,ESA065118,ESA065118,"2721.0",NA,NA,NA,"Árvore, flores róseas",Magnoliophyta,NA,"12206",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.427549,-22.826148,"312",2020-11-04 11:03:15-03,ESALQ,ESA,"120983",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Tamashiro, J.Y.","Garcia, L.C.","2010","03","01",Brasil,São Paulo,Santa Bárbara d#?#Oeste,"Represa São Luís, mata ciliar em processo de restauração desde 1998",-47.427549,-22.826148,"-47.427549","-22.826148","554","554",ESA120983,ESA120983,"548.0",NA,NA,NA,"Árvore plantada, vegetativo borda serreada e ápice acuminado",Magnoliophyta,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3800010681152,-20.0300006866455,"320",2020-11-04 11:03:15-03,ESALQ,ESA,"26877",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Rodrigues, R.R. ; Gandolfi, S.","1994","10","01",Brasil,São Paulo,Paulo de Faria,NA,-49.3800010681152,-20.0300006866455,NA,NA,NA,NA,ESA026877,ESA026877,"303.0",NA,NA,NA,NA,Magnoliophyta,NA,"29574",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"321",2020-11-04 11:03:15-03,ESALQ,ESA,"10469",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Barreto, K.D. et al.","1993","06","09",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA010469,ESA010469,"684.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"322",2020-11-04 11:03:15-03,ESALQ,ESA,"39673",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Nunes, D.C.S. ; Camelo, L.A.","1996","09","30",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA039673,ESA039673,"2.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"323",2020-11-04 11:03:15-03,ESALQ,ESA,"12913",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Kampf, E.","1989","07","27",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA012913,ESA012913,"69.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"324",2020-11-04 11:03:15-03,ESALQ,ESA,"13004",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Manfredini, F.N.","1992","11","18",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA013004,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"325",2020-11-04 11:03:15-03,ESALQ,ESA,"4091",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Bjuragin, B. ; Duarte, K.","1989","06","09",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA004091,ESA004091,NA,NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"326",2020-11-04 11:03:15-03,ESALQ,ESA,"66310",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Manzini, A.R.C. Fukumura, M.M.","1996","09","30",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA066310,ESA066310,"1.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"327",2020-11-04 11:03:15-03,ESALQ,ESA,"10111",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Zandoval, J.A.","1988","07","18",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA010111,ESA010111,NA,NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"328",2020-11-04 11:03:15-03,ESALQ,ESA,"36432",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Ferraz, F. ; Barreira, G.","1996","09","30",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA036432,ESA036432,"1.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"329",2020-11-04 11:03:15-03,ESALQ,ESA,"5483",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Kampf, E.","1989","07","27",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA005483,ESA005483,"73.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"330",2020-11-04 11:03:15-03,ESALQ,ESA,"36452",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Bernassi, G. ; Sakai, E.","1996","09","30",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA036452,ESA036452,"2.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"331",2020-11-04 11:03:15-03,ESALQ,ESA,"50672",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Maia, F.A.","2004","10","10",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA050672,ESA050672,NA,NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,"2014","09","02",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"332",2020-11-04 11:03:15-03,ESALQ,ESA,"16955",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Schierz, A.B.F.","1994","09","15",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA016955,ESA016955,"1.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"333",2020-11-04 11:03:15-03,ESALQ,ESA,"39674",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Sacilotti, J. ; Moraes, M.","1996","09","30",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA039674,ESA039674,"2.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,"2014","09","02",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"334",2020-11-04 11:03:15-03,ESALQ,ESA,"36436",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Varriano, J. ; Traldi, F.","1996","09","30",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA036436,ESA036436,"1.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"335",2020-11-04 11:03:15-03,ESALQ,ESA,"36446",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Azzini, F. ; Santiago, G.","1996","09","30",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA036446,ESA036446,NA,NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"336",2020-11-04 11:03:15-03,ESALQ,ESA,"36383",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Souza, L.I. ; Ferreira, S.E.","1996","09","30",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA036383,NA,"2.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"337",2020-11-04 11:03:15-03,ESALQ,ESA,"105431",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Aguiar, O.T.","2002","03","13",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA105431,ESA105431,NA,NA,NA,NA,NA,Magnoliophyta,NA,"27904",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9099998474121,-22.5400009155273,"338",2020-11-04 11:03:15-03,ESALQ,ESA,"20275",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Barreto, K.D. et al.","1994","08","04",Brasil,São Paulo,São Pedro,NA,-47.9099998474121,-22.5400009155273,NA,NA,NA,NA,ESA020275,ESA020275,"2789.0",NA,NA,NA,NA,Magnoliophyta,NA,"19379",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47,-21.4599990844727,"339",2020-11-04 11:03:15-03,ESALQ,ESA,"119745",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Almeida, B.R.","2007","10","13",Brasil,São Paulo,Mococa,Avenida Brasil. Praça Frei Inácio.,-47,-21.4599990844727,NA,NA,NA,NA,ESA119745,ESA119745,"3.0",NA,NA,NA,NA,Magnoliophyta,NA,"24370",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"341",2020-11-04 11:03:15-03,ESALQ,ESA,"119169",PreservedSpecimen,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,NA,"Rodrigues, M.C.","Battistel, P.G.","2011","09","01",Brasil,São Paulo,Piracicaba,ESALQ.,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA119169,ESA119169,"5.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,"2014","09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"342",2020-11-04 11:03:28-03,ESALQ,ESA,"40027",PreservedSpecimen,Plantae,Bignoniaceae,Tabebuia,avellanedae,Tabebuia avellanedae,NA,NA,"Lorenzi, A. et al.","1996","09","30",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA040027,NA,"1.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"343",2020-11-04 11:03:28-03,ESALQ,ESA,"7315",PreservedSpecimen,Plantae,Bignoniaceae,Tabebuia,impetiginosa,Tabebuia impetiginosa,(Mart. ex A.DC.) Standl.,"Ivanauskas, N.M.","Zandoval, J.A.","1987","02","18",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA007315,ESA007315,NA,NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"369",2020-06-12 12:03:16-03,UFPI,TEPB,"3951",PreservedSpecimen,Plantae,Bignoniaceae,Tabebuia,impetiginosa,Tabebuia impetiginosa,(Mart. ex DC) Standl.,NA,A .C. Gabrielli,NA,NA,NA,Brasil,São Paulo,Campinas,Barão Geraldo,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,NA,"11336",NA,NA,NA,"Árvore mais ou menos 10m, flores roxas",NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"404",2019-02-15 11:35:01-02,IPA,IPA,"63682",S,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,(Mart. ex DC.) Mattos,"Espírito-Santo, F.S.","Aragaki, S.","1995","05","17",Brasil,São Paulo,São Paulo,Parque Municipal Alfredo Volpi,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,IPA0063682,NA,"541",Southern America,NA,NA,"Árvore 8m de altura, flores arroxeadas.",Plantae,NA,"53584",auto,NA,NA,"2011","04","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.720969,-23.383744,"559",2021-03-01 16:26:34-03,UNICAMP,UEC,"171157",S,Plantae,Bignoniaceae,Handroanthus,impetiginosus,Handroanthus impetiginosus,(Mart. ex A.DC.) Mattos,"Tamashiro, JY","Garcia, LC","2009","09","14",Brazil,São Paulo,Santa Bárbara d'Oeste,Represa São Luís.,-47.720969,-23.383744,"-47.720969","-23.383744","554","554",UEC045591,UEC045591,"201",NA,NA,NA,"Árvore plantada, flores rosas.; Mata ciliar em processo de restauração desde 1998, mata atlântica, floresta estacional semidecídual.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"561",2021-03-01 16:26:43-03,UNICAMP,UEC,"198452",S,Plantae,Bignoniaceae,Tabebuia,avellanedae,Tabebuia avellanedae,Lorentz ex Griseb.,NA,"Bertoni, JEA; Geremias, A","2001","08","30",Brazil,São Paulo,Campinas,Fazenda Santa Elisa.,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,UEC154907,UEC154907,"559",NA,NA,NA,Árvore de 3 à 4m com frutos.,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"562",2021-03-01 16:26:43-03,UNICAMP,UEC,"198447",S,Plantae,Bignoniaceae,Tabebuia,avellanedae,Tabebuia avellanedae,Lorentz ex Griseb.,NA,"Bertoni, JEA; Geremias, A","2000","08","23",Brazil,São Paulo,Campinas,"Fazenda Santa Elisa, atrás do prédio da floricultura.",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,UEC154914,UEC154914,"255",NA,NA,NA,Árvore com + ou - 6m. Flor branca com interior amarelo limão. //ENXERTADA//,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
