X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,stateProvince,phylum,order,continentOcean,preparationType,occurrenceRemarks,typeStatus,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.195048,-23.116473,"10",2021-03-15 16:37:00-03,NY,NYBG,"603072",PreservedSpecimen,Plantae,Fabaceae,Dahlstedtia,muehlbergiana,Dahlstedtia muehlbergiana,(Hassl.) M.J.Silva & A.M.G.Azevedo,M. J. da Silva,A. Gehrt,s.n.,"1934","04","18",Brazil,Indaiatuba,Indaiatuba,-47.195048,-23.116473,NA,NA,NA,NA,NY00603072,NY00603072_01,NA,NA,NA,São Paulo,Magnoliophyta,Fabales,South America,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=328726' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.83,-23,"11",2021-03-15 16:37:00-03,NY,NYBG,"603074",PreservedSpecimen,Plantae,Fabaceae,Dahlstedtia,muehlbergiana,Dahlstedtia muehlbergiana,(Hassl.) M.J.Silva & A.M.G.Azevedo,M. J. da Silva,F. C. Hoehne,s.n.,"1939","12","21",Brazil,Itatiba,Itatiba,-46.83,-23,NA,NA,NA,NA,NY00603074,NY00603074_01,NA,NA,NA,São Paulo,Magnoliophyta,Fabales,South America,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=328724' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.83,-23,"13",2021-03-15 16:37:00-03,NY,NYBG,"603070",PreservedSpecimen,Plantae,Fabaceae,Dahlstedtia,muehlbergiana,Dahlstedtia muehlbergiana,(Hassl.) M.J.Silva & A.M.G.Azevedo,M. J. da Silva,F. C. Hoehne,sn,"1939","12","21",Brazil,Itatiba,Itatiba,-46.83,-23,NA,NA,NA,NA,NY00603070,NY00603070_01,NA,NA,NA,São Paulo,Magnoliophyta,Fabales,South America,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=328721' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.29,-23.2603,"16",2021-03-15 16:37:00-03,NY,NYBG,"603071",PreservedSpecimen,Plantae,Fabaceae,Dahlstedtia,muehlbergiana,Dahlstedtia muehlbergiana,(Hassl.) M.J.Silva & A.M.G.Azevedo,M. J. da Silva,H. M. de Souza,s.n.,"1967","11","12",Brazil,Itu,Itú,-47.29,-23.2603,NA,NA,NA,NA,NY00603071,NY00603071_01,NA,NA,NA,São Paulo,Magnoliophyta,Fabales,South America,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=328725' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.65,-22.48,"18",2021-03-15 16:37:00-03,NY,NYBG,"603075",PreservedSpecimen,Plantae,Fabaceae,Dahlstedtia,muehlbergiana,Dahlstedtia muehlbergiana,(Hassl.) M.J.Silva & A.M.G.Azevedo,M. J. da Silva,M. Sousa Sánchez,"13386","1995","11","15",Brazil,Lindóia,Na estrada de Serra Negra a Monte Siâo,-46.65,-22.48,NA,NA,NA,NA,NY00603075,NY00603075_01,NA,NA,NA,São Paulo,Magnoliophyta,Fabales,South America,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=328729' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"73",2020-11-04 11:09:18-03,ESALQ,ESA,"69003",PreservedSpecimen,Plantae,Fabaceae,Dahlstedtia,muehlbergiana,Dahlstedtia muehlbergiana,(Hassl.)M.J Silva & A.M.J. Azevedo,"Silva,M.J.","Barreto, K.D. et al.","2474.0","1994","05","17",Brasil,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA069003,NA,"2010","07","15",São Paulo,Magnoliophyta,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"74",2020-11-04 11:09:18-03,ESALQ,ESA,"10258",PreservedSpecimen,Plantae,Fabaceae,Dahlstedtia,muehlbergiana,Dahlstedtia muehlbergiana,(Hassl.)M.J.Silva & A.M.G.Azavedo,"Silva,M.J.","Fernandes, G.D. ; Vitti, F.X.","128.0","1993","03","19",Brasil,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA010258,NA,"2010","07","28",São Paulo,Magnoliophyta,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"75",2020-11-04 11:09:18-03,ESALQ,ESA,"10260",PreservedSpecimen,Plantae,Fabaceae,Dahlstedtia,muehlbergiana,Dahlstedtia muehlbergiana,(Hassl.)M.J.Silva & A.M.G.Azavedo,"Silva,M.J.","Barreto, K.D. et al.","323.0","1993","04","22",Brasil,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA010260,NA,"2012","07","28",São Paulo,Magnoliophyta,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8199996948242,-22.4300003051758,"76",2020-11-04 11:09:44-03,ESALQ,ESA,"18659",PreservedSpecimen,Plantae,Fabaceae,Lonchocarpus,muehlbergianus,Lonchocarpus muehlbergianus,NA,"Silva, M.J.","Barreto, K.D. et al.","1833.0","1994","01","20",Brasil,Itapira,NA,-46.8199996948242,-22.4300003051758,NA,NA,NA,NA,ESA018659,ESA018659,"2009","01","29",São Paulo,Magnoliophyta,NA,NA,NA,NA,NA,NA,"19933",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"77",2020-11-04 11:09:44-03,ESALQ,ESA,"19920",PreservedSpecimen,Plantae,Fabaceae,Lonchocarpus,muehlbergianus,Lonchocarpus muehlbergianus,Hassl.,NA,"Barreto, K.D. et al.","2474.0","1994","05","17",Brasil,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA019920,ESA019920,"1994","01","01",São Paulo,Magnoliophyta,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-22.7700004577637,"78",2020-11-04 11:09:44-03,ESALQ,ESA,"129130",PreservedSpecimen,Plantae,Fabaceae,Lonchocarpus,muehlbergianus,Lonchocarpus muehlbergianus,NA,"Colletta, G.D. et al.","Colletta, G.D.","1546.0","2014","05","15",Brasil,Nova Odessa,Plantarum,-47.2900009155273,-22.7700004577637,NA,NA,NA,NA,ESA129130,NA,"2014",NA,NA,São Paulo,Magnoliophyta,NA,NA,NA,Árvore,NA,NA,"8440",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"81",2020-11-04 11:09:44-03,ESALQ,ESA,"7220",PreservedSpecimen,Plantae,Fabaceae,Lonchocarpus,muehlbergianus,Lonchocarpus muehlbergianus,Hassl.,NA,"Morelato-Fonzar, L.R.C. Rodrigues, R.R.",NA,"1985","02","27",Brasil,Jundiaí,NA,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,ESA007220,ESA007220,NA,NA,NA,São Paulo,Magnoliophyta,NA,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-22.7700004577637,"82",2020-11-04 10:55:48-03,ESALQ,ESA,"132730",PreservedSpecimen,Plantae,Fabaceae,Lonchocarpus,muehlbergianus,Lonchocarpus muehlbergianus,NA,NA,"Souza, V.C.",NA,"2013","07","02",Brasil,Nova Odessa,"Canteiro Central da Avenida Brasil, próximo ao Instituto Plantarum.",-47.2900009155273,-22.7700004577637,NA,NA,NA,NA,ESA132730,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,"Árvore, ca. 5 m alt. Vegetativo.",NA,NA,"8440",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.3800010681152,-22.3500003814697,"83",2020-11-04 11:09:44-03,ESALQ,ESA,"99195",PreservedSpecimen,Plantae,Fabaceae,Lonchocarpus,muehlbergianus,Lonchocarpus muehlbergianus,NA,"Aguirre, G.H. et al.","Aguirre, G.H.","622.0","2007","03","23",Brasil,Araras,NA,-47.3800010681152,-22.3500003814697,NA,NA,NA,NA,ESA099195,ESA099195,NA,NA,NA,São Paulo,Magnoliophyta,NA,NA,NA,NA,NA,NA,"22739",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"84",2020-11-04 11:09:44-03,ESALQ,ESA,"4281",PreservedSpecimen,Plantae,Fabaceae,Lonchocarpus,muehlbergianus,Lonchocarpus muehlbergianus,NA,"Silva, J.S.","Catharino, E.L.M.","3.0","1983","12","28",Brasil,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA004281,ESA004281,"2009","01","29",São Paulo,Magnoliophyta,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.3800010681152,-22.3500003814697,"89",2021-01-15 14:42:18-03,MN,R,"15823",PreservedSpecimen,Plantae,Fabaceae,Lonchocarpus,muehlbergianus,Lonchocarpus muehlbergianus,Hassl.,Hoehene. F.C.,"Vecchi, O.",III - 173,"1918","07",NA,Brasil,Araras,NA,-47.3800010681152,-22.3500003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,Serviço Florestal da Companhia Paulista de Estradas de Ferro.,NA,NA,"22739",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.3800010681152,-22.3500003814697,"90",2021-01-14 15:29:40-03,MN,R,"66107",PreservedSpecimen,Plantae,Fabaceae,Lonchocarpus,muehlbergianus,Lonchocarpus muehlbergianus,Hassl.,"Poppendieck, H.H.","Vecchi, O.","200",NA,NA,NA,Brasil,Araras,NA,-47.3800010681152,-22.3500003814697,NA,NA,NA,NA,NA,NA,"1994",NA,NA,São Paulo,NA,NA,NA,NA,Serviço Florestal do Estado de São Paulo.,NA,NA,"22739",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-23.2600002288818,"112",2019-11-21 14:36:48-03,UFJF,CESJ,"27809",PreservedSpecimen,Plantae,Fabaceae,Lonchocarpus,muehlbergianus,Lonchocarpus muehlbergianus,Hassl.,A. Tozzi,H.M.de Souza,CESJ27809,"1967","11","12",Brasil,Itú,NA,-47.2900009155273,-23.2600002288818,NA,NA,NA,NA,CESJ027809,NA,"1989",NA,NA,São Paulo,Angiosperma,NA,América do Sul,NA,"Árvore, 4-5 m, flores lilás, floresce em outubro e novembro. Nativa em mata secundária.",NA,NA,"22309",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-23.2600002288818,"113",2019-11-21 14:36:48-03,UFJF,CESJ,27663A,PreservedSpecimen,Plantae,Fabaceae,Lonchocarpus,muehlbergianus,Lonchocarpus muehlbergianus,Hassl.,A. Tozzi,H.M.de Souza,s.n.,"1968","03","25",Brasil,Itú,A beira da rodovia para Campinas,-47.2900009155273,-23.2600002288818,NA,NA,NA,NA,CESJ27663A,NA,"1989",NA,NA,São Paulo,Angiosperma,NA,América do Sul,NA,Árvore 5-6 m. Frutifica em março. Fruto caracteristicamente sericeo-piloso.,NA,NA,"22309",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6800003051758,-22.6800003051758,"114",2019-11-21 14:36:48-03,UFJF,CESJ,"27871",PreservedSpecimen,Plantae,Fabaceae,Lonchocarpus,muehlbergianus,Lonchocarpus muehlbergianus,Hassl.,A. Tozzi,S.Alves,CESJ27871,"1953","05","02",Brasil,Monte Alegre do Sul,Estação Experimental de Monte Alegre do Sul,-46.6800003051758,-22.6800003051758,NA,NA,NA,NA,CESJ027871,NA,"1989",NA,NA,São Paulo,Angiosperma,NA,América do Sul,NA,N.V: Guanhanã.,NA,NA,"11114",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.916667,-23.25,"118",2021-03-01 16:30:24-03,UNICAMP,UEC,"073226",S,Plantae,Fabaceae,Dahlstedtia,muehlbergiana,Dahlstedtia muehlbergiana,Hassl.,"Reis, TR","Klitgaard, BB; Lima, HC; Garcia, FCP","52","1993","12","18",Brazil,Jundiaí,Serra do Japi,-46.916667,-23.25,"-46.916667","-23.25",NA,NA,UEC083893,UEC083893,"2012","11",NA,São Paulo,Magnoliopsida,NA,NA,NA,"Tree 5 m x 30 cm. Calyx velutinous, brown; corolla violet, standad with white spot. Add. mat. in K/ RB/AAU: leaves in silicagel, and photos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.932778,-22.836944,"119",2021-03-01 16:30:24-03,UNICAMP,UEC,"136912",S,Plantae,Fabaceae,Dahlstedtia,muehlbergiana,Dahlstedtia muehlbergiana,Hassl.,"Silva, MJ","Santos, K","155","1996","11","11",Brazil,Campinas,"Floresta estacional semidecidual, Sub-distrito de Sousas.",-46.932778,-22.836944,"-46.932778","-22.836944",NA,NA,NA,NA,"2010","07","15",São Paulo,Magnoliopsida,NA,NA,NA,"Interior de mata. Árvore, 20 m de altura, PAP 198 cm. Flores lilases.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.926667,-23.220278,"120",2021-03-01 16:30:24-03,UNICAMP,UEC,"202192",S,Plantae,Fabaceae,Dahlstedtia,muehlbergiana,Dahlstedtia muehlbergiana,Hassl.,"Reis, TR","Reis, TR; Silva, JS; Costa, MFB; Silva, ED; Tozzi, AMGA","44","2011","10","25",Brazil,Jundiaí,Estrada para Serra do Japi,-46.926667,-23.220278,"-46.926667","-23.220278","850","850",UEC189624,UEC189624,"2012","08",NA,São Paulo,Magnoliopsida,NA,NA,NA,"Árvore ca 15m. Frutos castanhos.; Cerrado de alto dossel, solo areno-argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.968056,-23.218889,"121",2021-03-01 16:30:24-03,UNICAMP,UEC,"202196",S,Plantae,Fabaceae,Dahlstedtia,muehlbergiana,Dahlstedtia muehlbergiana,Hassl.,"Reis, TR","Reis, TR; Silva, ED; Galvão, JC; Escobar, NAG; Chinaglia, M","128","2012","05","26",Brazil,Jundiaí,Trilha DAE,-46.968056,-23.218889,"-46.968056","-23.218889","816","816",UEC189623,UEC189623,"2012","08",NA,São Paulo,Magnoliopsida,NA,NA,NA,Árvore 14m. Frutos marrons (maduros).,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.65,-22.483333,"122",2021-03-01 16:30:24-03,UNICAMP,UEC,"80604",S,Plantae,Fabaceae,Dahlstedtia,muehlbergiana,Dahlstedtia muehlbergiana,Hassl.,"Tozzi, AMGA","Sousa S.; Tozzi, AMGA; Tozzi, CL","13386","1995","11","15",Brazil,Lindóia,Na Estrada de Serra Negra a Monte Sião,-46.65,-22.483333,"-46.65","-22.483333",NA,NA,NA,NA,"2010","07","20",São Paulo,Magnoliopsida,NA,NA,NA,"Árvore de ca. 10 m de altura, na beira da estrada, em remanescente de mata mesófila semidecídua. Flores com pétalas lilás, estandarte com guias de néctar mais escuro. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"125",2021-03-01 16:30:24-03,UNICAMP,UEC,"193088",S,Plantae,Fabaceae,Dahlstedtia,muehlbergiana,Dahlstedtia muehlbergiana,Hassl.,NA,"Tozzi, AMGA","9530","1995","06","08",Brazil,Campinas,À beira da estrada de terra atrás do Jardim Botânico da UNICAMP,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,UEC126889,UEC126889,NA,NA,NA,São Paulo,Magnoliopsida,NA,NA,NA,"Árvore de ca. 10 m de altura, nativa. Frutos ferruginosos",NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"126",2021-03-01 16:30:24-03,UNICAMP,UEC,"45298",S,Plantae,Fabaceae,Dahlstedtia,muehlbergiana,Dahlstedtia muehlbergiana,Hassl.,"Silva, MJ","Leitão Filho, HF; Fonzar, LPCM","17954","1985","11","21",Brazil,Campinas,"Distrito de Cabras, Mata próximo ao observatório de Capricórnio",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,NA,"2010","07","20",São Paulo,Magnoliopsida,NA,NA,NA,"Árvore até 15 m, flores rosa-lilases.",NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
