X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,continentOcean,preparationType,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,fieldNumber,typeStatus,individualCount,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.31605,-24.02022,"28",2020-11-04 11:19:43-03,ESALQ,ESA,"123587",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,NA,"Ivanauskas, N.M.","Colletta, G.D. ; Souza, V.C.","975.0","2013","04","29",Brasil,São Paulo,Tapiraí,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica.(presença de exóticas como nêspera, Citrus, araucária).",-47.31605,-24.02022,"-47.31605","-24.02022","480","480","Árvore, 25",ESA123587,NA,Magnoliophyta,NA,NA,NA,"2013","04","29",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"31",2020-11-04 11:19:43-03,ESALQ,ESA,"61926",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaziou & Rauk.) Baehni,"Sztutman, M.","Sampaio, D. et al.","60.0","1999","01","06",Brasil,São Paulo,Iguape,NA,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,ESA061926,ESA061926,Magnoliophyta,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"32",2020-11-04 11:19:43-03,ESALQ,ESA,"79920",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,NA,"Sztutman, M.","Sztutman, M. ; Valmir","67.0","1998","09","24",Brasil,São Paulo,Pariquera-açú,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA079920,ESA079920,Magnoliophyta,NA,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"33",2020-11-04 11:19:43-03,ESALQ,ESA,"79921",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,NA,"Sztutman, M.","Sztutman, M. ; Valmir","34.0","1998","09","08",Brasil,São Paulo,Pariquera-açú,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA079921,ESA079921,Magnoliophyta,NA,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"34",2020-11-04 11:19:43-03,ESALQ,ESA,"79193",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaziou & Rauk.) Baehni,NA,"Godoy, J.R.L. et al.","63.0","1999","01","10",Brasil,São Paulo,Pariquera-açú,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA079193,ESA079193,Magnoliophyta,NA,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"35",2020-11-04 11:19:43-03,ESALQ,ESA,"126509",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,NA,"Garcia, R.J.F.","Garcia, R.J.F.","2688.0","1905","06","28",Brasil,São Paulo,Itanhaém,NA,-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,NA,ESA126509,NA,Magnoliophyta,NA,NA,NA,"1905","06","30","26998",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"36",2020-11-04 11:19:43-03,ESALQ,ESA,"11474",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaziou & Rauk.) Baehni,"Carneiro, C.E.","Souza, V.C. ; Abbud, V.","211.0","1998","10","10",Brasil,São Paulo,Peruíbe,NA,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,NA,ESA011474,ESA011474,Magnoliophyta,NA,NA,NA,NA,NA,NA,"21922",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"37",2020-11-04 11:19:43-03,ESALQ,ESA,"109382",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,NA,NA,"Sampaio, D.","190.0","2004","06","18",Brasil,São Paulo,Cananéia,NA,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,ESA109382,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"38",2020-11-04 11:19:43-03,ESALQ,ESA,"79406",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,NA,"Sztutman, M.","Sztutman, M. ; Valmir","295.0","1999","03","24",Brasil,São Paulo,Pariquera-açú,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA079406,ESA079406,Magnoliophyta,NA,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7,-24.783333,"42",2021-03-01 16:41:10-03,UNICAMP,UEC,"107413",S,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaz. & Raunk.) Baehni,"Hayashi, AH","Sampaio, D; Maltez, HM; Silva, C; Almeida, A; Silva, MMR","60","1999","01","06",Brazil,São Paulo,Iguape,"Estação Ecológica de Chauás, Trilha de acesso pelo sítio do Sr. Jõão Caçador, no Km 78 da Rodovia Pariquera-Iguape.",-47.7,-24.783333,"-47.7","-24.783333",NA,NA,"Árvore de 20 m. Frutos velhos de cor marrom escura.; Floresta Ombrófila Densa. Floresta de Restinga, preservada.",UEC031236,UEC031236,Magnoliopsida,NA,NA,NA,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9125,-24.905556,"44",2021-03-01 16:41:10-03,UNICAMP,UEC,"149420",S,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaz. & Raunk.) Baehni,"Urbanetz, C","Urbanetz, C","420","2008",NA,NA,Brazil,São Paulo,Cananéia,"Km 31da rodovia SP-226, Estrada de terra para o mar de dentro.",-47.9125,-24.905556,"-47.9125","-24.905556","30","30","Árvore de 18m de altura.; Floresta alta de restinga.",UEC031212,UEC031212,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.931944,-24.885278,"45",2021-03-01 16:41:10-03,UNICAMP,UEC,"149422",S,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaz. & Raunk.) Baehni,"Urbanetz, C","Urbanetz, C","419","2007",NA,NA,Brazil,São Paulo,Cananéia,"Km 31da rodovia SP-226, Fazenda Folha Larga.",-47.931944,-24.885278,"-47.931944","-24.885278","100","100","Árvore de 12 m de altura.; Floresta Ombrófila Densa.",UEC031210,UEC031210,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.918056,-24.895,"46",2021-03-01 16:41:10-03,UNICAMP,UEC,"149424",S,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaz. & Raunk.) Baehni,"Urbanetz, C","Urbanetz, C","421","2008",NA,NA,Brazil,São Paulo,Cananéia,"Km 31da rodovia SP-226, Estrada de terra para o mar de dentro.",-47.918056,-24.895,"-47.918056","-24.895","30","30","Árvore de 17 m de altura.; Floresta de alta de restinga.",UEC031211,UEC031211,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916389,-25.020278,"47",2021-03-01 16:41:10-03,UNICAMP,UEC,"73032",S,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaz. & Raunk.) Baehni,"Carneiro, CE","Sakai, L; et al.","33387","1995","02","11",Brazil,São Paulo,Cananéia,Ilha Comprida.,-47.916389,-25.020278,"-47.916389","-25.020278",NA,NA,"Árvore 6m., botões florais verdes, flores brancas.; Restinga.",UEC031242,UEC031242,Magnoliopsida,NA,NA,NA,"1996","09",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"50",2021-03-01 16:41:10-03,UNICAMP,UEC,"21583",S,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaz. & Raunk.) Baehni,"Carneiro, CE","Leitão Filho, HF; et al.","10795","1979","12","11",Brazil,São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,Árvore de 10m. Flores esverdeadas,UEC149702,UEC149702,Magnoliopsida,NA,NA,NA,"2017","03","11","37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"51",2021-03-01 16:41:10-03,UNICAMP,UEC,"107460",S,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaz. & Raunk.) Baehni,Equipe da disciplina Tx. de c,"Godoy, JRL; Carneiro, PHM; Silva, CR; Mendonça, RR","63","1999","01","10",Brazil,São Paulo,Pariquera-Açu,"Parque Estadual do Pariquera-Abaixo, estrada para o Morro do Carrapato pela Fazenda Lombadinha.",-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,"4 m alt., látex abundante.; Floresta Ombrófila Densa Área de transição entre Floresta de Restinga Alta e Morraria costeira.",UEC031237,UEC031237,Magnoliopsida,NA,NA,NA,"1999","03",NA,"17990",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"93",2020-12-21 16:44:50-03,MBM,MBM,"240017",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaziou & Raunkier) Baehni,NA,"Godoy, J.R.L.; et al.; et al.","63",NA,NA,NA,Brazil,São Paulo,Pariquera-Açu,Parque Estadual do Pariquera-Abaixo,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,MBM240017,MBM240017,NA,NA,Southern America,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916583,-25.0205,"149",2019-11-13 11:31:47-03,USP,SPF,"103020",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaz. & Raunk.) Baehni,"Carneiro, CE","Sakai, L","33387","1995","02","11",Brasil,São Paulo,Ilha Comprida,NA,-47.916583,-25.0205,"-47.916583","-25.0205",NA,NA,NA,SPF00103020,NA,NA,NA,NA,NA,"1996","09",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"160",2019-10-07 09:12:59-03,UEFS,HUEFS,"85030",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaz. & Raunk.) Baehni,NA,"Kirizawa, M.",197A,"1987","10","08",Brasil,São Paulo,Cananéia,"Parque Estadual da Ilha do Cardoso, morro Jacareu.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,HUEFS0085030,HUEFS0085030,Angiospermae,Ericales,NA,NA,NA,NA,NA,"37574",auto,Asteranae,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9,-25.020556,"161",2020-07-10 11:20:40-03,UEFS,HUEFS,"114092",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaz. & Raunk.) Baehni,C.E.Carneiro,"Sakai, L.","33387","1995","02","11",Brasil,São Paulo,Cananéia,Ilha Comprida.,-47.9,-25.020556,47W54'0'',25S1'14'',NA,NA,NA,HUEFS0114092,HUEFS0114092 HUEFS0114092_e1,Angiospermae,Ericales,NA,NA,"1996","09",NA,NA,NA,Asteranae,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"165",2019-10-07 09:12:59-03,UEFS,HUEFS,"85031",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaz. & Raunk.) Baehni,NA,"Barros, F.de","1372","1987","04","13",Brasil,São Paulo,Cananéia,"Ilha do Cardoso, trilha da captação de água.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,HUEFS0085031,HUEFS0085031,Angiospermae,Ericales,NA,NA,NA,NA,NA,"37574",auto,Asteranae,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"166",2019-10-07 09:12:59-03,UEFS,HUEFS,"123882",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaz. & Raunk.) Baehni,NA,"Sztutman, M","295","1999","03","24",Brasil,São Paulo,Pariquera-Açu,Parque Nacional da Campina do Encantado.,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,Floresta Ombrófila Densa. Floresta de Turfeira (Floresta Paludosa de Restinga).,HUEFS0123882,HUEFS0123882,Angiospermae,Ericales,NA,NA,NA,NA,NA,"17990",auto,Asteranae,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"167",2019-10-07 09:12:59-03,UEFS,HUEFS,"211189",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaz. & Raunk.) Baehni,NA,"Fortes, C.Q.",PMSP15106,"2014","03","06",Brasil,São Paulo,Bertioga,Praia de Guaratuba.,-46.138599395752,-23.8544006347656,NA,NA,NA,NA,Mata de Restinga.,HUEFS0211189,HUEFS0211189,Angiospermae,Ericales,NA,NA,NA,NA,NA,"37616",auto,Asteranae,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"171",2019-01-25 16:05:13-02,IAC,IAC,"19818",S,Plantae,Sapotaceae-3.Chrysophylloideae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaz. & Raunk.) Baehni,J.R.L. de Godoy & M.M.R.F. Melo,H.M. Souza,s/nº,"1968","03","22",Brasil,São Paulo,Ubatuba,NA,-45.0711,-23.4339,"-45.0711","-23.4339",NA,NA,Nome popular: Guapeba,NA,NA,NA,NA,NA,NA,"1996","05","22",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
