X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,recordNumber,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,relationshipType,relatedCatalogItem,previousCatalogNumber,individualCount,typeStatus,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"93",2020-11-04 12:17:56-03,ESALQ,ESA,"69094",PreservedSpecimen,Plantae,Phyllanthaceae,Gonatogyne,brasiliensis,Gonatogyne brasiliensis,M.Arg.,"Cordeiro, I.","Hoehne, F.C.","1932","06","16",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,ESA069094,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.7800006866455,"94",2020-11-04 12:17:56-03,ESALQ,ESA,"6882",PreservedSpecimen,Plantae,Phyllanthaceae,Gonatogyne,brasiliensis,Gonatogyne brasiliensis,Muell.Arg.,"Rodrigues, R.R.","Santos, C.F.O.","1991","03","17",Brasil,São Paulo,Anhembi,NA,-48.1199989318848,-22.7800006866455,NA,NA,NA,NA,NA,ESA006882,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"25656",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8400001525879,-23.7099990844727,"95",2020-11-04 11:11:49-03,ESALQ,ESA,"95118",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,Ker-Gawl.,"Souza, V.C. & Romão, G.O.","Romão, G.O. ; Duarte, A.R.","2000","11","15",Brasil,São Paulo,Itapecerica da Serra,NA,-46.8400001525879,-23.7099990844727,NA,NA,NA,NA,NA,ESA095118,ESA095118,NA,NA,NA,"92.0",Magnoliophyta,NA,NA,NA,"12011",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"96",2020-11-04 11:11:49-03,ESALQ,ESA,"5108",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,Sellow,"Souza, V.C.","Haddad, A.C.","1986","10","01",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA005108,ESA005108,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"97",2020-11-04 11:11:49-03,ESALQ,ESA,"526",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,Sellow,NA,"Santos, P.M.O.","1933","10","19",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA000526,ESA000526,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.380012,-24.038166,"98",2020-11-04 11:11:49-03,ESALQ,ESA,"128698",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,NA,NA,"Kuntz, J.","2013","03","29",Brasil,São Paulo,Tapiraí,Reserva Particular da Votorantim (CBA). Trilha da Boatudo. Floresta Ombrófila Densa com áreas antigas de roça em alguns trechos.,-47.380012,-24.038166,"-47.380012","-24.038166","360","360","Erva ca. 60 cm alt., cálice e corola vermelha.",ESA128698,ESA128698,NA,NA,NA,"976.0",Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"99",2020-11-04 11:11:49-03,ESALQ,ESA,"5062",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,Sellow,"Pereira, D.L.C.","Pereira, D.L.C.","1985","11","01",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA005062,ESA005062,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"101",2020-11-04 11:11:49-03,ESALQ,ESA,"13573",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,Sellow,"Rodrigues, R.R.; Souza, V.C.; Capellari Jr., L.","Barreto, K.D. et al.","1993","06","17",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA013573,ESA013573,NA,NA,NA,"740.0",Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"102",2020-11-04 11:11:49-03,ESALQ,ESA,"1919",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,Sellow,"Mantovani, W.","Santoro, J.","1937","10","22",Brasil,São Paulo,Campinas,NA,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,ESA001919,ESA001919,NA,NA,NA,"1012.0",Magnoliophyta,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"103",2020-11-04 11:11:49-03,ESALQ,ESA,"108466",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,NA,"Lopes, D.C. & Nascimento, V.O.","Nascimento, V.O.","2009","10","21",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA108466,ESA108466,"2009","10","21","7.0",Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"104",2020-11-04 11:11:49-03,ESALQ,ESA,"527",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,Sellow,NA,"Henrique, H.J.A.","1964","06","12",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA000527,ESA000527,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"105",2020-11-04 11:11:49-03,ESALQ,ESA,"93419",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,Ker Grawl,"Souza, V.C. & Romão, G.O.","Romão, G.O. ; Duarte, A.R.","2000","09","20",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,ESA093419,ESA093419,NA,NA,NA,"264.0",Magnoliophyta,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7000007629395,-22.6100006103516,"106",2020-11-04 11:11:49-03,ESALQ,ESA,"3007",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,Sellow,NA,"Pacca, S.A.","1984","05","05",Brasil,São Paulo,Serra Negra,NA,-46.7000007629395,-22.6100006103516,NA,NA,NA,NA,NA,ESA003007,ESA003007,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"12188",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"107",2020-11-04 11:11:49-03,ESALQ,ESA,"51264",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,NA,"Lopes, J.M.","Lopes, J.M.","2004","12","10",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA051264,ESA051264,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"108",2020-11-04 11:11:49-03,ESALQ,ESA,"522",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,Sellow,"Capellari Jr., L.","Nepomuceno, O.",NA,NA,NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA000522,ESA000522,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"111",2020-11-04 11:11:49-03,ESALQ,ESA,"78614",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,Sellow,NA,"Santos, P.M.O.","1933","10","19",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA078614,ESA078614,NA,NA,NA,"291.0",Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"112",2020-11-04 11:11:49-03,ESALQ,ESA,"521",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,Sellow,"Souza, V.C.","Hahn, C.","1981","10","01",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA000521,ESA000521,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"113",2020-11-04 11:11:49-03,ESALQ,ESA,"119910",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,NA,"Pequeno, C.S. & Aguiar, M.L.","Pequeno, C.S.","2007","10","16",Brasil,São Paulo,Piracicaba,"ESALQ, ao lado do prédio Central.",-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA119910,ESA119910,"2007","10","16","5.0",Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"116",2020-11-04 11:11:49-03,ESALQ,ESA,"72260",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,Sellow,"Souza, V.C.","Tsuji, R.","2001","05","17",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA072260,ESA072260,NA,NA,NA,"4.0",Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"117",2020-11-04 11:11:49-03,ESALQ,ESA,"123885",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,NA,"Souza, V.C.","Souza, V.C. ; Flores, T.B.","2013","04","30",Brasil,São Paulo,Tapiraí,Área da Cia. Votorantim. Estrada entre o alojamento da Barra e a portaria para Tapiraí.,-47.5,-23.9599990844727,NA,NA,NA,NA,"Erva, ca. 1,2 m alt.; cálice e corola vermelho-vivo.",ESA123885,ESA123885,"2013",NA,NA,"34986.0",Magnoliophyta,NA,NA,NA,"41034",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-23.2600002288818,"118",2020-11-04 11:11:49-03,ESALQ,ESA,"51217",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,NA,"Malkomes, P.G.","Malkomes, P.G.","2004","12","09",Brasil,São Paulo,Itu,NA,-47.2900009155273,-23.2600002288818,NA,NA,NA,NA,NA,ESA051217,ESA051217,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"22309",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"119",2020-11-04 11:11:49-03,ESALQ,ESA,"110502",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,NA,"Menten, M. & Zanetti, M.",NA,"2008","11","12",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA110502,ESA110502,"2008","11","12",NA,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"120",2021-01-14 15:32:55-03,MN,R,"194303",PreservedSpecimen,Plantae,Phyllanthaceae,Gonatogyne,brasiliensis,Gonatogyne brasiliensis,(Baill.) Müll. Arg.,"Cordeiro,I.","Cordeiro, I.; Esteves, G.L.","1994","04",NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1384",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"122",2021-03-12 01:35:19-03,UFPI,TEPB,"4036",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,Sellow ex Schult.,RM Harley,A. Gehrt,"1935","10","16",Brasil,São Paulo,São Paulo,Pinheiros,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Arbusto cult., flor roxa <ll>dwc_commonname:</ll> Pau-Violeta",NA,NA,"2008","04","22",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.59,-24.58,"123",2015-07-02 14:02:26-03,JBP,HPL,"12883",S,Plantae,Lamiaceae,Salvia,cf. splendens,Salvia cf. splendens,NA,NA,A. Campos-Rocha & D.R.C. Ribeiro,"2009","04","10",Brasil,SP,Iporanga,"Coletado na propriedade de Douglas Ribeiro, próximo à sede secundária (alto da serra, entre juçaras); muito comum localmente. Material prensado em álcool.",-48.59,-24.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"331",NA,NA,NA,NA,"38740",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.29,-22.77,"124",2015-07-02 14:02:27-03,JBP,HPL,"3773",S,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,Ker-Gawl.,H. Lorenzi,H. Lorenzi,"1994","04","13",Brasil,SP,Nova Odessa,Coletada na Nova Plast.,-47.29,-22.77,NA,NA,NA,NA,NA,NA,NA,"1994","04","13","1481",NA,NA,NA,NA,"8440",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"128",2019-02-15 11:39:47-02,IPA,IPA,"63747",S,Plantae,Euphorbiaceae,Gonatogyne,brasiliensis,Gonatogyne brasiliensis,(Baill.) Müll. Arg.,"Cordeiro, I.","Hoehne, F.C.","1932","06","16",Brasil,São Paulo,São Paulo,Nativa do Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore de mata. Flores alvas.,IPA0063747,NA,"1999","10",NA,s.n.,Plantae,NA,Southern America,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"133",2019-02-15 11:40:48-02,IPA,IPA,"10162",S,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,Sellow ex Wied-Neuw. Search in The Plant,NA,"Pickel, B.","1941","08","28",Brasil,São Paulo,São Paulo,Chácara dos Morrinhos,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Cultivada.,IPA0010162,NA,NA,NA,NA,"5392",Plantae,NA,Southern America,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"147",2020-02-27 16:44:04-03,UFSC,CTBS,"2357",PreservedSpecimen,Plantae,Lamiaceae,Salvia,splendens,Salvia splendens,Sellow ex Schult.,"Ferreira, G.M.P.","Souza, H.B.Z.","2012","08","24",Brasil,São Paulo,São Paulo,Parque Herculano de Freitas,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Arbusto; Flores vermelhas.",NA,NA,"2012","04",NA,"12",NA,NA,NA,NA,"53584",auto,NA,NA,NA,PMSP 14204,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"153",2019-08-20 10:22:38-03,UNICAMP,UEC,"66641",S,Plantae,Phyllanthaceae,Gonatogyne,brasiliensis,Gonatogyne brasiliensis,(Baill.) Müll.Arg.,"Cordeiro, I","Daniel, A","1971","06","10",Brazil,São Paulo,Campinas,nativo no Bosque dos Jequitibás,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"Arbusto até 2,5 metros",UEC096935,UEC096935,"2012","08",NA,s.n.,Magnoliopsida,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"154",2019-08-20 10:22:38-03,UNICAMP,UEC,"111589",S,Plantae,Phyllanthaceae,Gonatogyne,brasiliensis,Gonatogyne brasiliensis,(Baill.) Müll.Arg.,NA,"Hoehne, FC","1922","09","09",Brazil,São Paulo,São Paulo,Bosque da Saude,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"flor, Árvore da mata",UEC153745,UEC153745,NA,NA,NA,s.n.,Magnoliopsida,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"155",2019-08-20 10:22:38-03,UNICAMP,UEC,"111551",S,Plantae,Phyllanthaceae,Gonatogyne,brasiliensis,Gonatogyne brasiliensis,(Baill.) Müll.Arg.,"Hoehne, FC","Gehrt, A","1919","04",NA,Brazil,São Paulo,São Paulo,Jabaquara,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"flor, Árvore, flores alvas",UEC153748,UEC153748,NA,NA,NA,s.n.,Magnoliopsida,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"156",2021-03-01 16:37:40-03,UNICAMP,UEC,"111553",S,Plantae,Phyllanthaceae,Gonatogyne,brasiliensis,Gonatogyne brasiliensis,(Baill.) Müll.Arg.,"Cordeiro, I","Hoehne, FC","1931","03","25",Brazil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Arvore da mata, flores dioicas.",NA,NA,"1999","10","20",s.n.,Magnoliopsida,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"157",2019-08-20 10:22:38-03,UNICAMP,UEC,"111555",S,Plantae,Phyllanthaceae,Gonatogyne,brasiliensis,Gonatogyne brasiliensis,(Baill.) Müll.Arg.,"Webster, GL",s/ coletor,"1958","08","23",Brazil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"ori, Árvore número 38 da gleba estudo",UEC153746,UEC153746,"1992","08",NA,s.n.,Magnoliopsida,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"158",2019-08-20 10:22:38-03,UNICAMP,UEC,"111552",S,Plantae,Phyllanthaceae,Gonatogyne,brasiliensis,Gonatogyne brasiliensis,(Baill.) Müll.Arg.,"Handro, O","Kuhlmann, M","1956","07","13",Brazil,São Paulo,São Paulo,mata natural no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"flor, Árvore número 11 da área em estudo, sp igual a árvore número 38",UEC153743,UEC153743,"1956","07",NA,"3894",Magnoliopsida,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
