X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,county,phylum,order,scientificNameAuthorship,identifiedBy,imagecode,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.0499992370605,-23.5900001525879,"119",2020-12-21 16:36:42-03,MBM,MBM,"317795",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,"Souza, L.C.","398","1998","10","15",Southern America,Brazil,São Paulo,Estação Experimental,NA,NA,NA,MBM317795,Itapetininga,NA,NA,O.Berg,"Sobral, M.",MBM317795,-48.0499992370605,-23.5900001525879,NA,NA,NA,NA,NA,NA,NA,"40712",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"124",2015-09-05 07:35:57-03,MNHN,RECOLNAT_MNHN_P,P04827838,PreservedSpecimen,NA,Myrtaceae,Eugenia,repanda,Eugenia repanda,"Luchi, A.E.",NA,"1991","2","18",NA,Brasil,São Paulo,"Estação Ecológica de Mogi Guaçu, Mata do Português, mata ciliar do rio Mogi Guaçu.",hb,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04827838' target='other'> <mi>dwc_moreinfo</mi></a>,P04827838,Mogi Guaçu,NA,NA,O.Berg,NA,P04827838_01,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,NA,NA,NA,"39309",auto,NA,NA,NA,"97",NA,"35",São Paulo,SP,Sudeste
-49.3300018310547,-22.1399993896484,"125",2015-09-05 03:02:28-03,MNHN,RECOLNAT_MNHN_P,P04681607,PreservedSpecimen,NA,Myrtaceae,Eugenia,repanda,Eugenia repanda,"Miranda, L.C.|Hernandez, V.A.N.",NA,"1996","11","12",NA,Brasil,São Paulo,Mata rupicola do Rio Batalha,hb,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04681607' target='other'> <mi>dwc_moreinfo</mi></a>,P04681607,Avaí,NA,NA,O.Berg,NA,P04681607_01,-49.3300018310547,-22.1399993896484,NA,NA,NA,NA,NA,NA,NA,"23140",auto,NA,NA,NA,"300",NA,"35",São Paulo,SP,Sudeste
-47.437475,-21.855131,"204",2020-08-31 09:07:44-03,INPA,INPA,"266942",S,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,"Konopczyk, RMG",s.n.,"2012","10","18",Southern America,Brasil,São Paulo,"Parque Estadual de Porto Ferreira, Várzea do rio Mogi Guaçu.",NA,NA,NA,INPA0266942,Porto Ferreira,Dicotyledon Com-Clade,Myrtales,O.Berg,"Sobral, MEG",NA,-47.437475,-21.855131,"529","529",NA,NA,"-47.437475","-21.855131",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.583333,-22.618611,"216",2021-01-26 13:56:41-03,IMA,MAC,"23519",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,A.E.Luchi,"103","1990","11","13",NA,Brasil,São Paulo,Mata do Português.,NA,NA,Árvore ca. de 5m de altura.,MAC0023519,Mogi Guaçu,NA,NA,O.Berg,M.L.Kawasaki,MAC0023519,-47.583333,-22.618611,NA,NA,"1995",NA,"-47.583333","-22.618611",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"232",2020-09-12 05:00:02-03,US,US,"2483385",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,G. Eiten & J. Campos,"3490","1961","12","2",South America - Neotropics,Brazil,São Paulo,"Porto Pulador on the Rio Moji-Guaçu, 9km NNE of the RR station at Santa Eudóxia",NA,NA,NA,US01898701,São Carlos,NA,Myrtales,O. Berg,NA,US01898701_01 US01898701_02,-47.8899993896484,-22.0100002288818,"500",NA,NA,NA,NA,NA,NA,"45913",auto,Dicotyledonae,NA,NA,NA,"1","35",São Paulo,SP,Sudeste
-47.75,-21.5,"254",2019-11-13 11:26:50-03,USP,SPF,"49929",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,"Zappi, DC","51",NA,NA,NA,NA,Brasil,São Paulo,Reserva Estadual de Jataí,NA,NA,NA,SPF00049929,Luís Antônio,NA,NA,O.Berg,"Sobral, M",NA,-47.75,-21.5,NA,NA,"1992",NA,"-47.75","-21.5",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.75,-21.5,"255",2019-11-13 11:26:50-03,USP,SPF,"49997",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,"Zappi, DC","38","1987","12","19",NA,Brasil,São Paulo,Reserva Estadual de Jataí,NA,NA,NA,SPF00049997,Luís Antônio,NA,NA,O.Berg,"Sobral, M",NA,-47.75,-21.5,NA,NA,"1992",NA,"-47.75","-21.5",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"270",2019-10-07 09:35:23-03,UEFS,HUEFS,"100053",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,"Luchi, A.E.","109","1993","10","25",NA,Brasil,São Paulo,Estação Ecológica de Mogi Guaçu.,NA,NA,NA,HUEFS0100053,Mogi Guaçu,Angiospermae,Myrtales,O.Berg,NA,HUEFS0100053,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,NA,NA,NA,"39309",auto,Rosanae,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"298",2019-11-13 16:04:53-03,UNISANTA,HUSC,"10124",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","160","1993","03","25",NA,Brasil,São Paulo,ESALQ - Mata acima da Pedreira,NA,NA,"Arbusto, 2,5m alt., frutificação, sadia, tronco liso, sem látex, fruto verde.; Mata Mesófila Semidecidua",NA,Piracicaba,Magnoliophyta,NA,O. Berg,"Kawasaki, M.L.",NA,-47.6399993896484,-22.7199993133545,NA,NA,"1993","04",NA,NA,"05","44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"383",2020-11-12 17:01:57-03,UEL,FUEL,"39917",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,"Luchi, AE","109","1993","10","25",NA,Brasil,São Paulo,"Estação Ecológica de Mogi Guaçu, Mata do Portugues mata ciliar do rio Mogi Guaçu.",NA,NA,NA,FUEL011272,Mogi Guaçu,Tracheophyta,Myrtales,O.Berg,"Kawasaki, ML",NA,-46.9421997070312,-22.372200012207,NA,NA,"1995",NA,NA,NA,NA,"39309",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"384",2020-11-12 17:01:57-03,UEL,FUEL,"14403",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,"Kolb, RM",s.n.,"1994","06","04",NA,Brasil,São Paulo,Parque Estadual Morro do Diabo,NA,NA,NA,FUEL012093,Teodoro Sampaio,Tracheophyta,Myrtales,O.Berg,"Sobral, M",NA,-52.1599998474121,-22.5300006866455,NA,NA,"2009","07",NA,NA,"31","54606",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"396",2019-11-01 15:05:47-03,UnB,UB,"130840",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,"Moraes, PLR","777","1993","01","20",Southern America,Brasil,São Paulo,Parque Estadual Carlo Botelho,NA,NA,"Botões esbranquiçados.; Árvore 4m.",NA,São Miguel Arcanjo,Dicotyledoneae,NA,O. Berg,"Mazine-Capelo, FF",NA,-47.9900016784668,-23.8700008392334,NA,NA,"2005",NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"417",2019-10-03 10:04:15-03,UFSCar,SORO,"4891",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,"Mazine, F.F.; Zandoval, J.A.","1090","2008","11","13",NA,Brasil,São Paulo,"Mata Godinhos, Mata Estacional.",NA,NA,"Arvoreta, botões verdes.",NA,Piracicaba,NA,NA,O.Berg,NA,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.75,-21.5,"418",2019-10-03 10:04:15-03,UFSCar,SORO,"6843",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,"Zappi, D.C.; Pirani, J.R. & Mello-Silva, R.","51",NA,NA,NA,NA,Brasil,São Paulo,Reserva Estadual Jataí.,NA,NA,"Arbusto heliófila, orla da mata. Frutos vermelhos.",NA,Luís Antônio,NA,NA,O.Berg,M.Sobral,NA,-47.75,-21.5,NA,NA,"1992",NA,47°45'00W,21°30'00S,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"419",2019-10-03 10:04:15-03,UFSCar,SORO,"4298",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,NA,NA,"1988","02","09",NA,Brasil,São Paulo,Fazenda São João. Mata mesófila semidecídua,NA,NA,Arbusto,NA,Botucatu,NA,NA,O. Berg,NA,NA,-48.439998626709,-22.8799991607666,NA,NA,NA,NA,NA,NA,NA,"40412",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.366667,-22.583333,"420",2019-10-03 10:04:15-03,UFSCar,SORO,"4841",PreservedSpecimen,Plantae,Myrtaceae,Eugenia Cf.,repanda,Eugenia Cf. repanda,"Savassi-Coutinho, A.P.; Scalon, V.R.","732","2003","11","03",NA,Brasil,São Paulo,"Estação Ecológica de Assis, Parcela Permanente do Boita, Cerradão, indivíduo 8391 (Parcela K-3). 520m.",NA,NA,"Árvore; ca de 6m de altura; botões.",NA,Assis,NA,NA,O.Berg,NA,NA,-50.366667,-22.583333,NA,NA,NA,NA,50°22'W,22°35'S,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-23.566667,"422",2019-05-06 12:01:02-03,UFU,HUFU,"44031",S,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,"Souza, L.C.","398","1998","10","15",NA,Brasil,São Paulo,Estação Experimental,NA,NA,"Árvore, ca. 4 m. Flores brancas.; Mata ciliar.",HUFU00017626,Itapetininga,NA,NA,O.Berg,"Sobral, M.",NA,-48,-23.566667,NA,NA,"2005","10","-48","-23.566667",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"426",2021-03-04 15:45:26-03,IF,SPSF,"19175",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,A.E.Luchi,"109","1993","10","25",América do Sul,Brasil,SP,E.Ecologica,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 5m de altura, 0P.14,5cm, nº SRw 1404, com flores.; GEOGRAFIA: Mata do português, Mata ciliar.;",NA,Mogi Guaçu,Magnoliophyta,Myrtales,NA,M.L.Kawasaki,NA,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,NA,NA,NA,"39309",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"427",2021-03-04 15:45:26-03,IF,SPSF,"19176",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,A.E.Luchi,"106","1991","10","14",América do Sul,Brasil,SP,E.Ecologica,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 5m de altura. 0P.14,5cm, nº SPw 1404, gema floral.; GEOGRAFIA: Mata do português, Mata ciliar.;",NA,Mogi Guaçu,Magnoliophyta,Myrtales,NA,M.L.Kawasaki,NA,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,NA,NA,NA,"39309",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"428",2021-03-04 15:45:26-03,IF,SPSF,"19177",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,A.E.Luchi,"103","1990","11","13",América do Sul,Brasil,SP,E.Ecologica,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 5m de altura, oP.14,5cm, SPw 1404, início de fruto.; GEOGRAFIA: Mata do português.;",NA,Mogi Guaçu,Magnoliophyta,Myrtales,NA,M.L.Kawasaki,NA,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,NA,NA,NA,"39309",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-23.566667,"430",2021-03-04 15:45:26-03,IF,SPSF,"25812",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,L.C.Souza,"398","1998","10","15",América do Sul,Brasil,SP,Estação Experimental,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore com 4m de altura, flores brancas.; GEOGRAFIA: Mata ciliar;",NA,Itapetininga,Magnoliophyta,Myrtales,NA,M.Sobral,NA,-48,-23.566667,"645","645",NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.437222,-21.855,"431",2021-03-04 15:45:26-03,IF,SPSF,"49073",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,R.M.G. Konopczyk,NA,"2012","10","18",América do Sul,Brasil,SP,Parque Estadual de Porto Ferreira,NA,NA,"COLETA: Arvoreta com 3m de altura.&nf;07 DUPLICATAS; GEOGRAFIA: Várzea do Rio Mogi Guaçu.;",NA,Porto Ferreira,Magnoliophyta,Myrtales,O.Berg,M.Sobral,NA,-47.437222,-21.855,"529","529",NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3199996948242,-21.25,"434",2021-03-04 15:45:26-03,IF,SPSF,"35073",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,E.H.A.Rodrigues,"323","1995","06","27",América do Sul,Brasil,SP,fazenda Santa Isabel,NA,NA,"COLETA: XLS: SPSFNovo; Arbusto 1,5m altura, frutos amarelos e alaranjados; GEOGRAFIA: Margem esquerda do rio Mogi Guaçu.;",NA,Jaboticabal,Magnoliophyta,Myrtales,NA,M.L.Kawasaki,NA,-48.3199996948242,-21.25,NA,NA,NA,NA,NA,NA,NA,"22420",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"435",2021-03-04 15:45:26-03,IF,SPSF,"19180",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,A.E.Luchi,"100","1990","11","13",América do Sul,Brasil,SP,E.Ecologica,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata do portugues&nf;;",NA,Mogi Guaçu,Magnoliophyta,Myrtales,NA,NA,NA,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,NA,NA,NA,"39309",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"436",2021-03-04 15:45:26-03,IF,SPSF,"19179",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,A.E.Luchi,"101","1991","12","09",América do Sul,Brasil,SP,E.Ecologica,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 4m de altura, 0P. 7,5cm, SPw 1403, ramos floridos.; GEOGRAFIA: Mata do português, Mata ciliar.;",NA,Mogi Guaçu,Magnoliophyta,Myrtales,NA,M.L.Kawasaki,NA,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,NA,NA,NA,"39309",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"437",2021-03-04 15:45:26-03,IF,SPSF,"19181",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,A.E.Luchi,"98","1993","10","26",América do Sul,Brasil,SP,E.Ecologica,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto 3m de altura, 0P. 4,0cm, com flores.; GEOGRAFIA: Mata do português, Mata ciliar.;",NA,Mogi Guaçu,Magnoliophyta,Myrtales,NA,M.L.Kawasaki,NA,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,NA,NA,NA,"39309",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"438",2021-03-04 15:45:26-03,IF,SPSF,"19178",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,A.E.Luchi,"97","1991","02","18",América do Sul,Brasil,SP,E.Ecologica,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto 3m de altura, 0P, 5,5cm, nº SPw 1405, início de fruto.; GEOGRAFIA: Mata do português. Mata ciliar.;",NA,Mogi Guaçu,Magnoliophyta,Myrtales,NA,M.L.Kawasaki,NA,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,NA,NA,NA,"39309",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"439",2021-03-04 15:45:26-03,IF,SPSF,"19183",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,A.E.Luchi,"86","1990","12","03",América do Sul,Brasil,SP,E.Ecologica,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Sem lenho, com frutos.; GEOGRAFIA: Mata da figueira, Mata ciliar.;",NA,Mogi Guaçu,Magnoliophyta,Myrtales,NA,M.L.Kawasaki,NA,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,NA,NA,NA,"39309",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3300018310547,-22.1399993896484,"463",2019-11-21 10:11:41-03,IBt,SP,"334288",S,Plantae,Myrtaceae,Eugenia,repanda,Eugenia repanda,"Miranda, LC; Miranda, C","393","1997","11","06",NA,Brasil,São Paulo,"Mata ciliar, Rio Batalha, boda de mata",NA,NA,"Árvore 2,5 m alt., caule semi-suberoso, folha cartácea, flor branca, fruto vermelho (maduro)",NA,Avaí,NA,NA,O.Berg,"Kawasaki, ML",NA,-49.3300018310547,-22.1399993896484,NA,NA,"1999",NA,NA,NA,NA,"23140",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
