X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,year,month,day,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,class,order,continentOcean,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.4,-22.56,"2",2015-07-02 14:03:24-03,JBP,HPL,"11461",S,Plantae,Myrtaceae,Plinia,coronata,Plinia coronata,M. Lacerda,"1010",Brasil,SP,Limeira,"Coletado no bairro dos Lopes, Estância Dom Bosco.",-47.4,-22.56,"20999",auto,(Mattos) Mattos,V.C. Souza,"2012","06","04","2007","11","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.32,-21.25,"8",2015-07-02 14:03:24-03,JBP,HPL,"11452",S,Plantae,Myrtaceae,Plinia,coronata,Plinia coronata,M. Lacerda & P. Cervi,"1001",Brasil,SP,Jaboticabal,"Coletado no campus da Universidade Estadual Paulista (UNESP - FCAV); pomar do aeroporto.",-48.32,-21.25,"22420",auto,(Mattos) Mattos,V.C. Souza,"2012","06","04","2007","10","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.06,-22.91,"16",2019-11-01 15:06:40-03,UnB,UB,"168127",PreservedSpecimen,Plantae,Myrtaceae,Myrciaria,coronata,Myrciaria coronata,"Mattos, J","15067",Brasil,São Paulo,Campinas,Cultivada no instituto agronômico,-47.06,-22.91,NA,NA,Mattos,"Sobral, M","1990",NA,NA,"1967","10","03","-47.06","-22.91",NA,NA,Árvore.,NA,NA,Dicotyledoneae,NA,NA,Southern America,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"17",2020-12-01 09:01:50-03,MCN-FZBRS,HAS,"87613",PreservedSpecimen,Plantae,Myrtaceae,Myrciaria,coronata,Myrciaria coronata,"Mattos, J.","13849",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,"53584",auto,Mattos,NA,NA,NA,NA,"1966","09",NA,NA,NA,NA,NA,Cultivada. Árvore c/ ca. de 4m de alt.,HAS0087613,NA,Magnoliophyta,NA,NA,NA,Isotypus,"35",São Paulo,SP,Sudeste
