X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,class,verbatimLongitude,verbatimLatitude,relatedCatalogItem,county,coordinatePrecision,geoFlag,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.4099998474121,-23.7600002288818,"11",2019-02-15 11:37:17-02,IPA,IPA,"28510",S,Plantae,Plantae,NA,Cymodoceaceae,Halodule,emarginata,Halodule emarginata,Hartog,"Pirani, J.R.",NA,"Oliveira Filho, E.C.",s.n.,"1980","07","20",Southern America,Brasil,São Paulo,Praia Cabelo Gordo de Dentro,-45.4099998474121,-23.7600002288818,NA,Estéril.,IPA0028510,NA,"1981",NA,NA,NA,NA,NA,NA,São Sebastião,"41977",auto,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"13",2019-02-15 11:37:17-02,IPA,IPA,"28512",S,Plantae,Plantae,NA,Cymodoceaceae,Halodule,emarginata,Halodule emarginata,Hartog,"Pirani, J.R.",NA,"Oliveira Filho, E.C.",s.n.,"1981","02","16",Southern America,Brasil,São Paulo,Praia Cabelo Gordo de Dentro,-45.4099998474121,-23.7600002288818,NA,Estéril.,IPA0028512,NA,"1981",NA,NA,NA,NA,NA,NA,São Sebastião,"41977",auto,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"14",2020-12-21 16:41:56-03,MBM,MBM,"85651",PreservedSpecimen,Plantae,NA,NA,Potamogetaceae,Halodule,emarginata,Halodule emarginata,den Hartog,"Pirani, J.R.",NA,"E.C. de Oliveira F.; et al.; et al.",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,Praia Cabelo Gordo de Dntro,-45.4099998474121,-23.7600002288818,NA,NA,MBM085651,MBM085651,NA,NA,NA,NA,NA,NA,NA,São Sebastião,"41977",auto,"35",São Paulo,SP,Sudeste
