X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,typeStatus,coordinatePrecision,geoFlag,fieldNumber,individualCount,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.4599990844727,-24.2800006866455,"24",2019-12-19 11:18:23-03,UFG,UFG,"19047",S,Plantae,NA,NA,Cucurbitaceae,Cayaponia,trilobata,Cayaponia trilobata,Cogn.,"Gomes-Klein, V.L.","Leitão-Filho, H.F.","1294","1971","10","20",NA,Brasil,São Paulo,Miracatu,NA,-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,NA,NA,"1996","06","12",NA,NA,NA,NA,"43974",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4597,-24.2814,"34",2019-01-25 15:34:34-02,IAC,IAC,"22116",S,Plantae,NA,NA,Cucurbitaceae,Cayaponia,trilobata,Cayaponia trilobata,Cogn.,H.F. Leitão Filho,H.F. Leitão Filho,"1294","1971","10","20",NA,Brasil,São Paulo,Miracatu,BR 2 km 98,-47.4597,-24.2814,NA,NA,NA,NA,NA,NA,"1971","10","20","-47.4597","-24.2814",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4599990844727,-24.2800006866455,"52",2020-05-07 17:14:41-03,IBt,SP,"267948",S,Plantae,NA,NA,Cucurbitaceae,Cayaponia,trilobata,Cayaponia trilobata,Cogn.,NA,"Leitão Filho, HF","1294","1971","10","20",NA,Brasil,São Paulo,Miracatu,NA,-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43974",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"53",2021-02-18 08:30:35-03,IBt,SP,"1469",S,Plantae,NA,NA,Cucurbitaceae,Cayaponia,trilobata,Cayaponia trilobata,Cogn.,NA,"Hoehne, FC",s.n.,"1918","02","09",NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
