X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,continentOcean,country,locality,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,year,month,day,stateProvince,decimalLongitude,decimalLatitude,county,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,minimumElevationInMeters,maximumElevationInMeters,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.993333,-24.538889,"27",2019-08-20 10:06:13-03,UNICAMP,UEC,"136168",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Kinoshita, LS; Galvão, JC; Antunes, RM; Seco, RC; Arzolla, FARDP","217",NA,Brazil,"Parque Estadual Carlos Botelho, Mata Atlântica. Próximo à Trilha da Canela.",NA,Liana. Flores creme.,UEC121940,UEC121940,"Oliveira, CT","2004","10","13",São Paulo,-47.993333,-24.538889,São Miguel Arcanjo,"-47.993333","-24.538889","2015","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"31",2021-03-01 16:24:47-03,UNICAMP,UEC,"36171",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Leitão Filho, HF; Morellato-Fonzar, LPC; Rodrigues, RR","16191",NA,Brazil,"Serra do Japi, Mirante.",NA,Trepadeira com capítulos de bracteas verdes e papus branco.,UEC128560,UEC128560,"Lombardi, JA; Grombone-Guaratini, MT","1984","08",NA,São Paulo,-46.8800010681152,-23.1800003051758,Jundiaí,NA,NA,"1987","04","24","17840",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"32",2021-03-01 16:24:47-03,UNICAMP,UEC,"77408",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Shirasuna, RT; et al.","41",NA,Brazil,Estrada de manutenção da Petrobrás. Próximo ao rio Guanabara.,NA,Planta escandente. Brácteas involucrais verdes.,UEC128562,UEC128562,"Hind, DJN","1994","09","06",São Paulo,-45.8400001525879,-23.5300006866455,Salesópolis,NA,NA,"1997","10",NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"33",2021-03-01 16:24:47-03,UNICAMP,UEC,"91850",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Makino, H","63",NA,Brazil,"Reserva Biológica, Parque Estadual das Fontes do Ipiranga.",NA,Trepadeira de flores brancas.,UEC128561,UEC128561,"Hind, DJN","1977","07","11",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,"1997","10",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"34",2021-03-01 16:24:47-03,UNICAMP,UEC,"91844",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Makino, H","82",NA,Brazil,"Reserva Biológica, Parque Estadual das Fontes do Ipiranga.",NA,Trepadeira.,UEC128558,UEC128558,"Oliveira, CT","1977","08","29",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,"2015","05",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"35",2021-03-01 16:24:47-03,UNICAMP,UEC,"91849",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Melo, MMRF","948",NA,Brazil,"Reserva Biológica, Parque Estadual das Fontes do Ipiranga.",NA,Trepadeira.,UEC128559,UEC128559,"Oliveira, CT","1977","07","21",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,"2015","08",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"36",2019-11-05 16:45:15-03,UFOP,OUPR,"12927",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,s.col.,s.n.,NA,Brasil,Parque do Estado,NA,"Planta escandente. Florestas alvas. Beira de capoeirão, junto ao predio novo",NA,NA,"Forzza, R.C.",NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,"2010",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"38",2020-04-27 16:08:53-03,UFES,VIES,"17789",S,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Hoehne, W.","6037",NA,Brasil,Parque do Estado.,NA,NA,VIES017789,VIES017789,"Oliveira, C.T.","1965","07","26",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,"2013","11",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"58",2020-12-11 11:33:18-03,UFMG,BHCB,"69321",PreservedSpecimen,Plantae,Dicotyledon,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Hoehne, W","6037",Southern America,Brasil,"Parque do Estado., Junto ao prédio novo.",NA,"Beira de capoeirão. Escandente. Floretas alvas.; planta escandente, floretas alvas, a beira de capoeirão, junto ao prédio novo",BHCB006979,NA,NA,"1965","07","26",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,"2013","04",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"64",2020-06-22 14:16:21-03,UNESP-IBILCE,SJRP,"25754",PreservedSpecimen,Plantae,Tracheophyta,Asterales,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,W. Hoehne,NA,América do Sul,Brasil,Parque do Estado,NA,"Planta escandente, de floretas alvas, à beira de capoeirão.;",NA,NA,W. Hoehne,NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,NA,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.852789,-23.3525,"66",2020-08-31 08:53:03-03,INPA,INPA,"248752",S,Plantae,Dicotyledon Asterids,Asterales,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Moraes, MD","54",Southern America,Brasil,Planície litorânea de Picinguaba. Trilha da casa da farinha.,NA,NA,INPA0248752,INPA0248752 INPA0248752_1 INPA0248752_1e INPA0248752_e,NA,"1995","06","27",São Paulo,-44.852789,-23.3525,Ubatuba,"-44.852789","-23.3525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"70",2020-06-15 15:28:51-03,UNESP-RC,HRCB,"34617",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Mikania,pachylepis,Mikania pachylepis,Sch.Bip.,NA,"Hoehne, W.","6037",NA,Brasil,Parque do Estado de São Paulo,NA,"Planta escandente, de flores alvas, à beira de capoeirão, junto ao prédio novo.",NA,NA,"Hoehne, W.","1965","03","26",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.852789,-23.3525,"71",2020-06-17 15:24:49-03,UNESP-RC,HRCB,"33430",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch. Bip. ex Baker,NA,"Moraes, M. D.",NA,NA,Brasil,Picinguaba,NA,NA,NA,NA,M. D. Moraes,NA,NA,NA,São Paulo,-44.852789,-23.3525,Ubatuba,"44°51'10,04W",23°21'09S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"74",2021-01-26 11:46:45-03,IMA,MAC,"14749",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Mikania,pachylepis,Mikania pachylepis,Sch.Bip. ex Baker,NA,W.Hoehne,"6037",NA,Brasil,Parque do Estado.,NA,"Arbusto escandente, de flores alvas, á beira de capoeirão, junto ao prédio novo.",MAC0014749,NA,W.Hoehne,"1965","07","26",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"87",2020-09-02 16:21:30-03,Cenargen,CEN,"39812",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,Wilson Hoehne,"6037",NA,Brasil,Parque do Estado.,Exsicatas,"Planta escandente, de florestas alvas, à beira de capoeirão, junto ao prédio novo. Doação Herbário IAC nº22188",CEN00039812,CEN00039812 CEN00039812_1,C. T. Oliveira,"1965","07","26",SP,-46.6300010681152,-23.5400009155273,SAO PAULO,NA,NA,"2013","11",NA,"53584",auto,NA,NA,NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"89",2019-10-07 09:11:43-03,UEFS,HUEFS,"56415",PreservedSpecimen,Plantae,Angiospermae,Asterales,Asteraceae,Mikania,pachylepis,Mikania pachylepis,Sch.Bip. ex Baker,NA,"Hoehne, F.C.","6037",NA,Brasil,Parque do Estado.,NA,NA,HUEFS0056415,NA,NA,"1965","07","26",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,NA,NA,NA,"53584",auto,Asteranae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"94",2019-01-25 15:38:45-02,IAC,IAC,"22188",S,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,W. Hoehne,"6037",NA,Brasil,"Parque do Estado, junto ao Prédio Novo",NA,"Mikania rufescens identificação apud VIES 17789 (SpLink). Os números IAC 22201 e 40835 tinham materiais da mesma coleta que o IAC 22188, assim, foram doados aos herbários RB e CEN.",NA,NA,C.T. Oliveira,"1965","07","26",São Paulo,-46.6361,-23.5475,São Paulo,"-46.6361","-23.5475","2013","11","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"97",2019-11-13 16:04:30-03,UNISANTA,HUSC,"4518",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Sampaio, P.S.P.; Waeny, S.","727",NA,Brasil,"fazenda da Familia Pinto, Rod SP-55 Km 211,7",NA,"Liana com flores brancas; borda da Floresta de restinga alta úmida",NA,NA,"Sampaio, P.S.P.","2002","11","25",São Paulo,-46.138599395752,-23.8544006347656,Bertioga,NA,NA,"2003","11",NA,"37616",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"99",2020-11-12 16:58:23-03,UEL,FUEL,"31566",PreservedSpecimen,Plantae,Tracheophyta,Asterales,Asteraceae,Mikania,pachylepis,Mikania pachylepis,Sch.Bip.,NA,"Hoehne, W","6037",NA,Brasil,Parque do Estado,NA,NA,NA,NA,"Hoehne, W","1965","07","26",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"100",2019-11-01 14:54:19-03,UnB,UB,"123021",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Hoehne, W","6037",Southern America,Brasil,Parque do Estado,NA,"Floratas alvas.; Escandente.",NA,NA,"Oliveira, CT","1965","07","26",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,"2013","11",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"102",2019-05-06 11:53:46-03,UFU,HUFU,"26036",S,Plantae,NA,NA,Asteraceae,Mikania,pachylepis,Mikania pachylepis,Sch.Bip. ex Baker,NA,"Hoehne, V.","6037",NA,Brasil,"Parque do Estado, Junto ao prédio novo.",NA,"Planta escandente de flores alvas.; Capoeirão.",HUFU00048373,HUFU00048373,"Hoehne, W.","1965","08","26",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"105",2020-08-20 14:55:13-03,UFSC,FLOR,"36093",PreservedSpecimen,Plantae,NA,Asterales,Asteraceae,Mikania,pachylepis,Mikania pachylepis,Sch.Bip.,NA,"Hoehne, W.","6037",NA,Brasil,Parque Estadual de São Paulo.,NA,planta escandente,FLOR0036093,NA,NA,"1965","07","26",São Paulo,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.993333,-24.056111,"106",2021-03-04 15:42:36-03,IF,SPSF,"34489",PreservedSpecimen,Plantae,Magnoliophyta,Asterales,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,L.S.Kinoshita & F.A.R.D.P.Arzolla & R.M.Antunes & R.C.Seco & J.C.Galvão & P.L.Moraes,"217",América do Sul,Brasil,Parque Estadual Carlos Botelho,NA,"COLETA: XLS: SPSFNovo; Liana, flores creme.; GEOGRAFIA: mata atlântica, próximo da trilha da Canela&nf;;",NA,NA,J.A.Pastore,"2004","10","15",SP,-47.993333,-24.056111,São Miguel Arcanjo,NA,NA,"2011","02","25",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.548611,-23.413889,"107",2021-03-04 15:42:36-03,IF,SPSF,"52738",PreservedSpecimen,Plantae,Magnoliophyta,Asterales,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,R.Simão-Bianchini & E.P.Fortes & R.J.Almeida-Scabbia,"1970",América do Sul,Brasil,Rodoanel Mário Covas,NA,"COLETA: Trepadeira. Inflorescência com flores na cor verde claro.; GEOGRAFIA: Trecho norte. Lote 4.;",NA,NA,R.Simão-Bianchini,"2013","09","17",SP,-46.548611,-23.413889,Guarulhos,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4599990844727,-24.2800006866455,"108",2021-03-04 15:42:36-03,IF,SPSF,"30245",PreservedSpecimen,Plantae,Magnoliophyta,Asterales,Asteraceae,Mikania,rufescens,Mikania rufescens,NA,NA,P.Martuscelli,"145",América do Sul,Brasil,sitio Irapua,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"1985","08","08",SP,-47.4599990844727,-24.2800006866455,Miracatu,NA,NA,NA,NA,NA,"43974",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"109",2021-03-04 15:42:36-03,IF,SPSF,"28116",PreservedSpecimen,Plantae,Magnoliophyta,Asterales,Asteraceae,Mikania,rufescens,Mikania rufescens,NA,NA,M.D.Moraes,"54",América do Sul,Brasil,"P.E.Serra do Mar, Núcleo Picinguaba",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"1995","06","27",SP,-45.0699996948242,-23.4300003051758,Ubatuba,NA,NA,NA,NA,NA,"34265",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.633333,-23.55,"112",2017-09-11 17:08:15-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Burchell, WJ","4669",Southern America,Brazil,"IBB/ São Paulo, SP, Praça da Alegria, by Aroucheis, west towards Agua Branca about 2 m from Tanque de Zunica",NA,NA,NA,NA,NA,"1827","03","24",São Paulo,-46.633333,-23.55,São Paulo,"-46.633333","-23.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"120",2021-02-08 12:36:43-03,UFRGS,ICN,"132033",S,Plantae,Dicotyledon,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Garcia, RJF; et al.",s.n.,América do Sul,Brasil,Parque Chico Mendes,NA,"Espécie ameaçada de extinção (Vulnerável). Doação Herbário PMSP.; Trepadeira. Papus branco.; sobre arbusto da borda do córrego.",NA,NA,"Ritter, MR","1989","04","28",SP,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,"2003","09","29","53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"121",2021-02-08 12:36:43-03,UFRGS,ICN,"132034",S,Plantae,Dicotyledon,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Sampaio, LCQMP; et al.","15",América do Sul,Brasil,Parque Estadual da Serra do Mar Núcleo Curucutu,NA,"Espécie ameaçada de extinção (Vulnerável). Doação Herbário PMSP.; Trepadeira; flores de cor creme.; Campo. Trilha do campo.",NA,NA,"Ritter, MR","1998","04","16",SP,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,"2003","09","29","53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"123",2021-02-08 12:36:43-03,UFRGS,ICN,"133800",S,Plantae,Dicotyledon,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Hoehne, W",s.n.,América do Sul,Brasil,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; SPF-14150",NA,NA,"Ritter, MR","1946","03","29",SP,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"124",2021-02-08 12:36:43-03,UFRGS,ICN,"132043",S,Plantae,Dicotyledon,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Usteri, A",s.n.,América do Sul,Brasil,Morro de Iguape,NA,Espécie ameaçada de extinção (Vulnerável). Doação Herbário SP.,NA,NA,"Ritter, MR","1907","07","25",SP,-46.6300010681152,-23.5400009155273,São Paulo,NA,NA,"1989","10","13","53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.548611,-23.413778,"127",2019-11-21 10:01:03-03,IBt,SP,"490223",S,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Simão Bianchini, R; Fortes, EP","1970",NA,Brasil,"área próxima a Estrada do Cabuçu, Lote 4.",NA,NA,NA,NA,"Simão Bianchini, R","2013","09","17",São Paulo,-46.548611,-23.413778,Guarulhos,"-46.548611","-23.413778","2014","04","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9099998474121,-23.6000003814697,"130",2019-11-21 10:01:03-03,IBt,SP,"338269",S,Plantae,NA,NA,Asteraceae,Mikania,rufescens,Mikania rufescens,Sch.Bip. ex Baker,NA,"Simão Bianchini, R; Oliveira, RJ; Ribeiro, W","1347",NA,Brasil,Morro grande. Reserva da SABESP,NA,NA,NA,NA,NA,"1999","10","07",São Paulo,-46.9099998474121,-23.6000003814697,Cotia,NA,NA,NA,NA,NA,"23869",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
