X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,infraspecificEpithet,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,verbatimLongitude,verbatimLatitude,fieldNumber,individualCount,typeStatus,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.8800010681152,-24.7099990844727,"32",2020-11-04 11:14:21-03,ESALQ,ESA,"29415",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O.Berg,"Ivanauskas, N.M.","Ivanauskas, N.M. et al.","970.0","1996","04","24",NA,Brasil,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,ESA029415,ESA029415,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"33",2020-11-04 11:14:21-03,ESALQ,ESA,"28950",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O.Berg,"Ivanauskas, N.M.","Ivanauskas, N.M.","381.0","1995","09","27",NA,Brasil,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,ESA028950,ESA028950,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"34",2020-11-04 11:14:21-03,ESALQ,ESA,"29607",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O.Berg,"Ivanauskas, N.M.","Ivanauskas, N.M. et al.","1119.0","1995","11","01",NA,Brasil,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,ESA029607,ESA029607,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"35",2020-11-04 11:14:21-03,ESALQ,ESA,"104523",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,NA,"Aguiar, O.T.","Aguiar, O.T.","1193.0","2002","03","13",NA,Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,ESA104523,NA,NA,NA,NA,"27904",auto,"2002","03","17",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"36",2020-11-04 11:14:21-03,ESALQ,ESA,"7431",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O.Berg,"Moraes, P.L.R.","Moraes, P.L.R.","676.0","1992","03","23",NA,Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,ESA007431,ESA007431,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3899993896484,-23.9599990844727,"37",2020-11-04 11:14:21-03,ESALQ,ESA,"97434",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O. Berg.,"Aguiar, O.T.","Pastore, J.A. ; Moura, C.","1250.0","2003","09","05",NA,Brasil,São Paulo,São Vicente,NA,-46.3899993896484,-23.9599990844727,NA,NA,ESA097434,ESA097434,NA,NA,NA,"25482",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"38",2020-11-04 11:14:21-03,ESALQ,ESA,"62115",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O.Berg,NA,"Batista, E.R. et al.","133.0","1999","01","12",NA,Brasil,São Paulo,Sete Barras,NA,-47.9199981689453,-24.3799991607666,NA,NA,ESA062115,ESA062115,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"39",2020-11-04 11:14:21-03,ESALQ,ESA,"109425",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,NA,NA,"Duarte, A.R.","502.0",NA,NA,NA,NA,Brasil,São Paulo,Sete Barras,NA,-47.9199981689453,-24.3799991607666,NA,NA,ESA109425,ESA109425,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"40",2020-11-04 11:14:21-03,ESALQ,ESA,"123889",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,NA,"Souza, V.C.","Souza, V.C. ; Flores, T.B.","34990.0","2013","04","30",NA,Brasil,São Paulo,Tapiraí,Área da Cia. Votorantim. Estrada entre o alojamento da Barra e a portaria para Tapiraí.,-47.5,-23.9599990844727,NA,"Árvore, ca. 6 m alt. Vegetativo.",ESA123889,NA,NA,NA,NA,"41034",auto,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"41",2020-11-04 11:14:21-03,ESALQ,ESA,"52111",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O. Berg.,NA,"Lima, R.A.F.","572.0",NA,NA,NA,NA,Brasil,São Paulo,Sete Barras,Parcela permanente - Parque Estadual de Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,ESA052111,ESA052111,NA,"400","400","34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"42",2020-11-04 11:14:21-03,ESALQ,ESA,"109907",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29380.0",NA,NA,NA,NA,Brasil,São Paulo,Sete Barras,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,-47.9199981689453,-24.3799991607666,NA,NA,ESA109907,ESA109907,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"43",2020-11-04 11:14:21-03,ESALQ,ESA,"75123",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O.Berg,"Mazine, F.F. & Souza, V.C.","Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","218.0","2001","04","17",NA,Brasil,São Paulo,Itanhaém,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos. 24o02'28,4S; 46o49'27,9W. 30-180msm.",-46.7799987792969,-24.1800003051758,NA,"Árvore, ca. 10m alt. Flores creme.",ESA075123,ESA075123,NA,NA,NA,"26998",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"44",2020-11-04 11:14:21-03,ESALQ,ESA,"82476",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,NA,"Mazine, F.F.","Mazine, F.F. Duarte, A.R. ; Gianotti, M.","454.0","2002","10","29",NA,Brasil,São Paulo,Sete Barras,Parque Estadual de Carlos Botelho - Floresta Ombrófila Densa (parcela do Biota),-47.9199981689453,-24.3799991607666,NA,Árvore. Vegetativo. Amostras coletadas para análise macromolecular.,ESA082476,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"45",2020-11-04 11:14:21-03,ESALQ,ESA,"128933",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,NA,"Colletta, G.D. & Ferreira, M.A.P.","Colletta, G.D.","1349.0","2014","04","13",NA,Brasil,São Paulo,São Miguel Arcanjo,P.E. Carlos BotelhoTrilha da represa,-47.9900016784668,-23.8700008392334,NA,"Árvore, 4m, flores alvas",ESA128933,NA,NA,NA,NA,"27904",auto,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-24.69,"47",2015-07-02 14:03:07-03,JBP,HPL,"8922",S,Plantae,NA,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,NA,R. Tsuji,R. Tsuji,"1991","2007","05","09",NA,Brasil,SP,Jacupiranga,Coletado na estada de Jacupiranga para Cananeia.,-48,-24.69,NA,NA,NA,NA,NA,NA,NA,"35797",auto,"2007","05","09",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-24.552778,"48",2019-08-20 10:20:54-03,UNICAMP,UEC,"136176",S,Plantae,Magnoliopsida,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O.Berg,"Urbanetz, C","Kinoshita, LS; Galvão, JC; Antunes, RM; Seco, RC; Arzolla, FARDP","236",NA,NA,NA,NA,Brazil,São Paulo,São Miguel Arcanjo,"Parque Estadual Carlos Botelho, Mata Atlântica. Trilha para o Rio Taquaral.",-48,-24.552778,NA,Arvoreta 4m. frutos imaturos verdes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48","-24.552778",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.214167,-24.225278,"49",2021-03-01 16:36:02-03,UNICAMP,UEC,"107853",S,Plantae,Magnoliopsida,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O.Berg,NA,"Batista, ER; Penha, AS; Monico, IM; Matsukuma, CK; Oki, VK","133","1999","01","12",NA,Brazil,São Paulo,Sete Barras,"Fazenda Intervales, Núcleo SAibadela, na trilha da encosta, atrás da casa de pesquisa.",-48.214167,-24.225278,NA,"2,5m alt., botões creme; Floresta Ombrófila Densa . Terras baixas e baixo montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.214167","-24.225278",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.866667,-24.6,"50",2021-03-01 16:36:02-03,UNICAMP,UEC,"112427",S,Plantae,Magnoliopsida,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O.Berg,"Ivanauskas, NM","Ivanauskas, NM; Gomes, A; Dias Filho, S","968","1995",NA,NA,NA,Brazil,São Paulo,Pariquera-Açu,Estação do IAC,-47.866667,-24.6,NA,"Arvoreta, 2m. Tronco liso. Frutos.; Floresta Ombrófila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.866667","-24.6",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.824417,-24.041222,"51",2021-03-01 16:36:06-03,UNICAMP,UEC,"122027",S,Plantae,Magnoliopsida,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O.Berg,"Mazine, FF; Souza, VC","Souza, FM; Duarte, AR; Sampaio, D; Bernhardt, R; Rodrigues, RR; Souza, VC; et al.","218","2001","04","17",NA,Brazil,São Paulo,Itanhaém,Parque Estadual da Serra do Mar,-46.824417,-24.041222,NA,"Árvore, ca. 10m alt. Flores creme.; Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.",NA,NA,NA,"30","180",NA,NA,NA,NA,NA,NA,"-46.824417","-24.041222",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.127222,-24.991944,"52",2021-03-01 16:36:06-03,UNICAMP,UEC,"143868",S,Plantae,Magnoliopsida,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O.Berg,"Rodrigues, RR; Souza, VC","Braidotti, JC; Foresto, EB; Lopes, LE; Rodrigues, MEF; Udulutsch, RG; et al.","92","2005","03","26",NA,Brazil,São Paulo,Cananéia,"Distrito de Itapitangui, Parque Estadual de Jacupiranga, Núcleo do Cedro. Trilha do Rio das Minas, Sítio Paraíso de Minas.",-48.127222,-24.991944,NA,"Árvore.; Floresta Ombrófila Densa Baixo Montana muito Degradada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.127222","-24.991944",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.816944,-23.3025,"53",2021-03-01 16:36:06-03,UNICAMP,UEC,"173720",S,Plantae,Magnoliopsida,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O.Berg,"Sanchez, M","Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1298","1997","05","29",NA,Brazil,São Paulo,Ubatuba,"Picinguaba. Morro do Corisco., altitude 600m.",-44.816944,-23.3025,NA,"Árvore sem número com 1,5m de altura, com frutos.; Mata Atlantica de Encosta.",UEC089577,UEC089577,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.816944","-23.3025",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.985278,-24.071944,"54",2021-03-01 16:36:06-03,UNICAMP,UEC,"188990",S,Plantae,Magnoliopsida,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O.Berg,"Mazine, FF","Silva, BG; Castello, ACD","310","2015","03","26",NA,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.985278,-24.071944,NA,"Árvore, 7 m de altura e 6,7 cm de DAP; Floresta Ombrófila Densa",UEC119531,UEC119531,NA,"800","800",NA,NA,"2015",NA,NA,NA,"-47.985278","-24.071944",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.885,-24.608333,"55",2021-03-01 16:36:06-03,UNICAMP,UEC,"72568",S,Plantae,Magnoliopsida,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O.Berg,NA,"Sakai, L; et al.","33359","1995","02","10",NA,Brazil,São Paulo,Pariquera-Açu,Estação do IAC,-47.885,-24.608333,NA,"Árvore 5m, frutos jovens amarronsados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.885","-24.608333",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.885,-24.608333,"56",2021-03-01 16:36:06-03,UNICAMP,UEC,"72767",S,Plantae,Magnoliopsida,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O.Berg,"Mazine, FF","Bernacci, LC; Andrade, PR; Belinello, R; et al.","1039","1995","01","10",NA,Brazil,São Paulo,Pariquera-Açu,Estação Experimental do IAC,-47.885,-24.608333,NA,"Árvore ca. 6m alt., botões esbranquiçados.",UEC021882,NA,NA,NA,NA,NA,NA,"2013","04","16",NA,"-47.885","-24.608333",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.675833,"57",2021-03-01 16:36:06-03,UNICAMP,UEC,"92077",S,Plantae,Magnoliopsida,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O.Berg,"Ivanauskas, NM","Ivanauskas, NM","381","1995","09","27",NA,Brazil,São Paulo,Pariquera-Açu,Propriedade de Antonio Povinski,-47.876944,-24.675833,NA,"Árvore de 3m. Casca externa creme. Frutos imaturos verdes, pendentes.; Floresta Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.876944","-24.675833",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"58",2021-03-01 16:36:06-03,UNICAMP,UEC,"92078",S,Plantae,Magnoliopsida,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O.Berg,"Ivanauskas, NM","Ivanauskas, NM","182","1995","05","25",NA,Brazil,São Paulo,Pariquera-Açu,Estação do IAC,-47.876944,-24.608333,NA,"Arvoreta, 2m. Tronco liso. Inflorescência pendente, flores brancas.; Floresta Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.876944","-24.608333",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"63",2021-03-01 16:36:06-03,UNICAMP,UEC,"11962",S,Plantae,Magnoliopsida,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O.Berg,"Jorquera J.; C.B.","Benson, WW","10884","1979","12","22",NA,Brazil,São Paulo,Sete Barras,Reserva de Sete Barras,-47.9199981689453,-24.3799991607666,NA,"Arbusto 3,5m alt., área aberta de clareira.",NA,NA,NA,"50","50","34059",auto,"1987","10","15",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.084167,-23.366389,"65",2019-08-20 10:20:55-03,UNICAMP,UEC,"148811",S,Plantae,Magnoliopsida,NA,Myrtaceae,Calyptranthes,ubatubana,Calyptranthes ubatubana,Sobral & Rochelle,"Sobral, M","Aranha, BA","377","2006","08","12",NA,Brazil,São Paulo,Ubatuba,"Fazenda Capricórnio, Parcela J, 380-msm",-45.084167,-23.366389,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","10",NA,NA,"-45.084167","-23.366389",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.092778,-23.396667,"66",2021-03-01 16:36:06-03,UNICAMP,UEC,"160921",S,Plantae,Magnoliopsida,NA,Myrtaceae,Calyptranthes,ubatubana,Calyptranthes ubatubana,Sobral & Rochelle,"Cavalin, PO","Cavalin, PO","33","2009","11","12",NA,Brazil,São Paulo,Ubatuba,Fazenda Capricórnio,-45.092778,-23.396667,NA,"Indivíduo juvenil, 1-2 m de altura.; Sub-bosque Floresta Ombrófila Densa.",UEC039360,UEC039360,NA,"348","395",NA,NA,"2010","06",NA,NA,"-45.092778","-23.396667",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"67",2021-03-26 10:43:28-03,UDESC,LUSC,"7128",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Calyptranthes,lanceolata,Calyptranthes lanceolata,O.Berg,NA,"Duarte, A.R.","502",NA,NA,NA,NA,Brasil,São Paulo,Sete Barras,Parcela permanente - Parque Estadual de Carlos Botelho. Floresta Ombrófila Densa Submontana.,-47.9199981689453,-24.3799991607666,NA,NA,LUSC007032,LUSC007032,NA,NA,NA,"34059",auto,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"84",2020-12-21 16:37:16-03,MBM,MBM,"269227",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,lonchophylla,Myrcia lonchophylla,A.R.Lourenço & E.Lucas,"Mazine, F.F.","Souza, F.M.; et al.; et al.","218","2001","04","17",Southern America,Brazil,São Paulo,Itanhaém,Parque Estadual da Serra do Mar,-46.7799987792969,-24.1800003051758,NA,NA,MBM269227,MBM269227,NA,NA,NA,"26998",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"85",2020-12-21 16:37:16-03,MBM,MBM,"222066",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,lonchophylla,Myrcia lonchophylla,A.R.Lourenço & E.Lucas,"Kawasaki, M.L.","Bernacci, L.C.; et al.; et al.","213","1994","05","17",Southern America,Brazil,São Paulo,Pariquera-Açu,Estação Experimental do IAC,-47.8800010681152,-24.7099990844727,NA,NA,MBM222066,MBM222066,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
