X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,occurrenceRemarks,barcode,geoFlag,typeStatus,recordNumber,continentOcean,preparationType,previousCatalogNumber,phylum,order,imagecode,infraspecificEpithet,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.2900009155273,-22.7700004577637,"75",2020-11-04 11:11:16-03,ESALQ,ESA,"104580",PreservedSpecimen,Plantae,Gesneriaceae,Seemannia,sylvatica,Seemannia sylvatica,NA,"Araújo, A.O.","2008","12","19","Araújo, A.O.","2004","03","19",Brasil,São Paulo,Nova Odessa,NA,-47.2900009155273,-22.7700004577637,"8440",NA,ESA104580,auto,NA,"466.0",NA,NA,NA,Magnoliophyta,NA,ESA104580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.06,-22.9,"84",2015-07-02 14:02:14-03,JBP,HPL,"3013",S,Plantae,Gesneriaceae,Seemannia,sylvatica,Seemannia sylvatica,(Kunth) Hanst,R. Tsuji,"2008","11","17",H. Lorenzi,"1995","02","13",Brasil,SP,Campinas,Coletado na Mac Flora.,-47.06,-22.9,"23900",NA,NA,auto,NA,"1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.95,-23,"108",2019-09-16 10:29:45-03,UNICAMP,UEC,"154660",S,Plantae,Gesneriaceae,Seemannia,sylvatica,Seemannia sylvatica,(Kunth) Hanst.,"Rossini, J","2014","09","25","Scauri, A","2011","04","24",Brazil,São Paulo,Vinhedo,"Condomínio Estância Marambaia, Rua Guaratinguetá",-46.95,-23,NA,"Arbusto, 1,5m de altura. Corola tubular laranja com interior amarelado, cálice verde. Flores muito numerosas. Próximo a lago.",UEC007393,NA,NA,"6",NA,NA,NA,Magnoliopsida,NA,UEC007393,NA,NA,NA,"-46.95","-23",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"130",2020-12-21 16:29:03-03,MBM,MBM,"273306",PreservedSpecimen,Plantae,Gesneriaceae,Gloxinia,sylvatica,Gloxinia sylvatica,(Kunth) Wiehler,"Hashimoto, G.","2000","03","11","Hashimoto, G.","2000","11","29",Brazil,São Paulo,São Paulo,Itaquera,-46.6300010681152,-23.5400009155273,"53584","Planta cultivada, flores vermelhas",MBM273306,auto,NA,"21937",Southern America,NA,NA,NA,NA,MBM273306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.939998626709,-22.2099990844727,"708",2020-10-08 08:53:10-03,IBt,SP,"335028",S,Plantae,Gesneriaceae,Gloxinia,sylvatica,Gloxinia sylvatica,(Kunth) Wiehler,NA,NA,NA,NA,"Ribeiro, W","1999","02","26",Brasil,São Paulo,Marília,NA,-49.939998626709,-22.2099990844727,"38865",NA,NA,auto,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
