X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,verbatimLongitude,verbatimLatitude,typeStatus,infraspecificEpithet,fieldNumber,individualCount,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.419444,-20.197222,"307",2020-09-02 16:31:09-03,Cenargen,CEN,"51417",PreservedSpecimen,Plantae,NA,NA,Lythraceae,Cuphea,lutescens,Cuphea lutescens,Koehne,D. Sasaki,Denise Sasaki,"870","2003","11","29",NA,Brasil,SP,PEDREGULHO,Parque Estadual das Furnas do Bom Jesus. Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus.,-47.419444,-20.197222,"900","900",Exsicatas,"Planta viscosa. Caule verde-vináceo. Folhas discolores, mais claras na face abaxial. Hipanto verde. Corola rosa-claro. Doação do Herbário SPF - Universidade de São Paulo.",CEN00051417,CEN00051417,"2003",NA,NA,NA,NA,NA,"-47.419444","-20.197222",NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-47.419444,-20.197222,"422",2019-11-13 11:23:56-03,USP,SPF,"172659",PreservedSpecimen,Plantae,NA,NA,Lythraceae,Cuphea,lutescens,Cuphea lutescens,Pohl ex Koehne,"Sasaki, D","Sasaki, D","403","2003","04","18",NA,Brasil,São Paulo,Pedregulho,Parque Estadual das Furnas do Bom Jesus,-47.419444,-20.197222,"900","900",NA,NA,SPF00172659,NA,"2004",NA,NA,NA,NA,NA,"-47.419444","-20.197222",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.419444,-20.197222,"423",2019-11-13 11:23:56-03,USP,SPF,"172660",PreservedSpecimen,Plantae,NA,NA,Lythraceae,Cuphea,lutescens,Cuphea lutescens,Pohl ex Koehne,"Sasaki, D","Sasaki, D","870","2003","11","29",NA,Brasil,São Paulo,Pedregulho,Parque Estadual das Furnas do Bom Jesus,-47.419444,-20.197222,"900","900",NA,NA,SPF00172660,NA,"2003",NA,NA,NA,NA,NA,"-47.419444","-20.197222",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"566",2021-03-04 15:44:54-03,IF,SPSF,"36701",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Lythraceae,Cuphea,lutescens,Cuphea lutescens,NA,NA,D.Sasaki & M.A.Farinaccio,"870","2003","11","29",América do Sul,Brasil,SP,Pedregulho,P.E.Furnas do Bom Jesus,-47.4700012207031,-20.25,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: cerrado com solo arenoso pedregoso com afloramentos rochosos&nf;;",NA,NA,NA,NA,NA,"27552",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.12,-22.73,"570",2017-09-11 17:10:26-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Lythraceae,Cuphea,lutescens,Cuphea lutescens,Koehne,NA,"Riedel, L","553",NA,NA,NA,Southern America,Brazil,São Paulo,Lorena,NA,-45.12,-22.73,NA,NA,NA,NA,NA,P13P2N0055,NA,NA,NA,"27246",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.12,-22.73,"573",2017-09-11 17:10:26-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Lythraceae,Cuphea,lutescens,Cuphea lutescens,Koehne,NA,"Riedel, L","1595",NA,NA,NA,Southern America,Brazil,São Paulo,Lorena,NA,-45.12,-22.73,NA,NA,NA,NA,NA,P13P2N0055,NA,NA,NA,"27246",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"579",2020-11-26 10:00:27-03,IBt,SP,"370214",S,Plantae,NA,NA,Lythraceae,Cuphea,lutescens,Cuphea lutescens,Pohl ex Koehne,NA,"Sasaki, D","403","2003","04","18",NA,Brasil,São Paulo,Pedregulho,Parque Estadual Furnas do Bom Jesus,-47.4700012207031,-20.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27552",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
