X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,continentOcean,country,locality,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,minimumElevationInMeters,maximumElevationInMeters,phylum,order,scientificNameAuthorship,imagecode,year,month,day,stateProvince,county,decimalLongitude,decimalLatitude,identifiedBy,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,class,relatedCatalogItem,coordinatePrecision,geoFlag,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.619444,-22.878333,"50",2020-09-29 14:53:46-03,UFPR,UPCB,"61031",PreservedSpecimen,Plantae,Pteridaceae,Doryopteris,paradoxa,Doryopteris paradoxa,NA,"Labiak, P.H.","4397",NA,Brasil,"Parque Nacional do Itatiaia, Trilha para a Cachoeira Itaporani.",NA,NA,Rupícola de local exposto à beira do rio. Floresta Atlântica..,UPCB0008464,"1150","1150",Polypodiophyta,NA,(Fée) Christ,UPCB0008464,"2008","01","09",Rio de Janeiro,Itatiaia,-44.619444,-22.878333,"Labiak, P.H.","2008","-44.619444","-22.878333","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.616667,-22.741944,"53",2020-09-29 14:53:46-03,UFPR,UPCB,"61101",PreservedSpecimen,Plantae,Pteridaceae,Doryopteris,paradoxa,Doryopteris paradoxa,NA,"Labiak, P.H.","4283",NA,Brasil,"Parque Nacional da Serra da Bocaina, Cachoeira São Izidro.",NA,NA,"Rupícola, em local exposto ao sol. Floresta Atlântica..",UPCB0008462,"1450","1450",Polypodiophyta,NA,(Fée) Christ,UPCB0008462,"2008","01","06",São Paulo,São José do Barreiro,-44.616667,-22.741944,"Labiak, P.H.","2008","-44.616667","-22.741944","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
