X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,county,minimumElevationInMeters,maximumElevationInMeters,typeStatus,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.656667,-22.642778,"406",2019-11-13 11:22:36-03,USP,SPF,"200429",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Melanoxylon,brauna,Melanoxylon brauna,Schott,"Freitas, HS","Freitas, HS","152","2008","10","10",NA,Brasil,São Paulo,Fazenda Atibaia.,-44.656667,-22.642778,NA,NA,SPF00200429,NA,São José do Barreiro,"504","504",NA,"-44.656667","-22.642778",NA,NA,"2009",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.726944,-22.640833,"407",2019-11-13 11:22:36-03,USP,SPF,"200431",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Melanoxylon,brauna,Melanoxylon brauna,Schott,"Freitas, HS","Freitas, HS","135","2008","02","18",NA,Brasil,São Paulo,Fazenda São Domingos.,-44.726944,-22.640833,NA,NA,SPF00200431,NA,Areias,"813","813",NA,"-44.726944","-22.640833",NA,NA,"2009",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"478",2019-01-25 15:41:00-02,IAC,IAC,"7514",S,Plantae,NA,NA,Fabaceae,Melanoxylon,brauna,Melanoxylon brauna,Schott,F.C. Hoehne,M. Koscinski,"27","1935","03","15",NA,Brasil,São Paulo,Horto Florestal,-46.6361,-23.5475,NA,"Nome popular:braúna-preta, árvore-da-chuva, baraúna, garaúna, grauna, guiraúna, murauna, canela-amarela,no Pará. (recebido do Snr.Bento Pickel em 27/07/1944)",NA,NA,São Paulo,NA,NA,NA,"-46.6361","-23.5475",NA,NA,"1935","03","15",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"530",2019-05-06 11:57:49-03,UFU,HUFU,"4314",S,Plantae,NA,NA,Fabaceae,Melanoxylon,brauna,Melanoxylon brauna,Schott,"Pickel, D.B.","Cunha, M.A.",s.n.,"1955","03","10",NA,Brasil,São Paulo,"Arboreto da Vila Amália, Instituto Florestal.",-46.6300010681152,-23.5400009155273,NA,NA,HUFU00009541,HUFU00009541,São Paulo,NA,NA,NA,NA,NA,"53584",auto,"1955",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"531",2021-03-04 15:43:01-03,IF,SPSF,"08196",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Caesalpinaceae,Melanoxylon,brauna,Melanoxylon brauna,NA,NA,B.Lopes,NA,"1983","09","06",América do Sul,Brasil,SP,Arboreto de Vila Amalia,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,São Paulo,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"532",2021-03-04 15:43:01-03,IF,SPSF,"07743",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Caesalpinaceae,Melanoxylon,brauna,Melanoxylon brauna,NA,NA,M.A. Cunha,NA,"1951","04","02",América do Sul,Brasil,SP,Arboreto de Vila Amalia,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,São Paulo,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"533",2021-03-04 15:43:01-03,IF,SPSF,"02118",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Caesalpinaceae,Melanoxylon,brauna,Melanoxylon brauna,NA,NA,D.Bento Pickel,NA,"1945","05","09",América do Sul,Brasil,SP,Arboreto de Vila Amalia,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,São Paulo,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"534",2021-03-04 15:43:01-03,IF,SPSF,"00027",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Caesalpinaceae,Melanoxylon,brauna,Melanoxylon brauna,NA,NA,M.Koscinski,"260","1935","03","01",América do Sul,Brasil,SP,Vila Amália,-46.6300010681152,-23.5400009155273,NA,"COLETA: Nome popular Graúna.; GEOGRAFIA: Arboreto de Vila Amália.;",NA,NA,São Paulo,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"535",2021-03-04 15:43:01-03,IF,SPSF,"07500",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Caesalpinaceae,Melanoxylon,brauna,Melanoxylon brauna,NA,NA,J.Braga,NA,"1944","03","01",América do Sul,Brasil,SP,Arboreto de Vila Amalia,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,São Paulo,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"536",2021-03-04 15:43:01-03,IF,SPSF,"07380",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Caesalpinaceae,Melanoxylon,brauna,Melanoxylon brauna,NA,NA,M.A. Cunha,NA,"1955","03","10",América do Sul,Brasil,SP,Arboreto de Vila Amalia,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,São Paulo,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"537",2021-03-04 15:43:01-03,IF,SPSF,"07353",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Caesalpinaceae,Melanoxylon,brauna,Melanoxylon brauna,NA,NA,B.Costa,NA,"1954","05","20",América do Sul,Brasil,SP,Arboreto de Vila Amalia,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,São Paulo,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"549",2019-11-21 10:06:04-03,IBt,SP,"33483",S,Plantae,NA,NA,Fabaceae,Melanoxylon,brauna,Melanoxylon brauna,Schott,"Hoehne, FC","Koscinsky, M","293","1935",NA,NA,NA,Brasil,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
