X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,identifiedBy,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,imagecode,typeStatus,fieldNumber,individualCount,dayIdentified,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.26,-22.616667,"40",2021-03-04 15:45:52-03,IF,SPSF,"34090",PreservedSpecimen,Plantae,Magnoliophyta,Ranunculales,Sabiaceae,Meliosma,itatiaiae,Meliosma itatiaiae,NA,F.A.R.D.P.Arzolla & A.L.A.Sene,"703","2005","03","03",América do Sul,Brasil,SP,Piquete,propriedade da IMBEL,-45.26,-22.616667,NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore 10m, frutos; GEOGRAFIA: Floresta ombrófila densa montana&nf;Fábrica Presidente Vargas;",NA,E.Ramos,"2011","11",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"01","35",São Paulo,SP,Sudeste
-47.090278,-23.975556,"41",2021-03-04 15:45:52-03,IF,SPSF,"42114",PreservedSpecimen,Plantae,Magnoliophyta,Ranunculales,Sabiaceae,Meliosma,itatiaiae,Meliosma itatiaiae,Urb.,R.T.Polisel,"964","2008","12","26",América do Sul,Brasil,SP,Juquitiba,bairro dos Lamartinos,-47.090278,-23.975556,"700","700",NA,"COLETA: Orla de mata.&nf;Árvore 6m; frutos imaturos verdes.; GEOGRAFIA: Fazenda Ipê.&nf;BR-116, km.330.;",NA,R.T. Polisel,"2009","02",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"02","35",São Paulo,SP,Sudeste
-46.1500015258789,-23.2000007629395,"42",2019-11-21 10:18:49-03,IBt,SP,"66057",S,Plantae,NA,NA,Sabiaceae,Meliosma,itatiaiae,Meliosma itatiaiae,Urb.,"Kuhlmann, M","1938","1949","08","02",NA,Brasil,São Paulo,Igaratá,NA,-46.1500015258789,-23.2000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24798",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"43",2019-11-21 10:18:49-03,IBt,SP,"270098",S,Plantae,NA,NA,Sabiaceae,Meliosma,itatiaiae,Meliosma itatiaiae,Urb.,"Nicolau, SA; et al.","645","1993","11","29",NA,Brasil,São Paulo,Pindamonhangaba,NA,-45.4599990844727,-22.9200000762939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24176",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"44",2019-11-21 10:18:49-03,IBt,SP,"270675",S,Plantae,NA,NA,Sabiaceae,Meliosma,itatiaiae,Meliosma itatiaiae,Urb.,"Nicolau, SA; et al.","487","1992","07","19",NA,Brasil,São Paulo,Pindamonhangaba,NA,-45.4599990844727,-22.9200000762939,NA,NA,NA,NA,NA,"Rossi, L",NA,NA,NA,NA,"24176",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"45",2019-11-21 10:18:49-03,IBt,SP,"288666",S,Plantae,NA,NA,Sabiaceae,Meliosma,itatiaiae,Meliosma itatiaiae,Urb.,"Nicolau, SA; et al.","911","1995","09","05",NA,Brasil,São Paulo,Pindamonhangaba,NA,-45.4599990844727,-22.9200000762939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24176",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"46",2019-11-21 10:18:49-03,IBt,SP,"271613",S,Plantae,NA,NA,Sabiaceae,Meliosma,itatiaiae,Meliosma itatiaiae,Urb.,"Nicolau, SA; Guedes Sousa, H","666","1993","11","30",NA,Brasil,São Paulo,Pindamonhangaba,Fazenda São Sebastião do Ribeirão Grande,-45.4599990844727,-22.9200000762939,NA,NA,NA,NA,NA,"Nicolau, SA",NA,NA,NA,NA,"24176",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"47",2019-11-21 10:18:49-03,IBt,SP,"289396",S,Plantae,NA,NA,Sabiaceae,Meliosma,itatiaiae,Meliosma itatiaiae,Urb.,"Cordeiro, I; et al.","1332","1994","03","30",NA,Brasil,São Paulo,Pindamonhangaba,"Ribeirão Grande, Fazenda São Sebastião do Ribeirão Grande",-45.4599990844727,-22.9200000762939,"900","900",NA,NA,NA,"Ramos, E","2011","11",NA,NA,"24176",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.2200012207031,-23.3099994659424,"48",2019-11-21 10:18:49-03,IBt,SP,"78964",S,Plantae,NA,NA,Sabiaceae,Meliosma,itatiaiae,Meliosma itatiaiae,Urb.,"Kuhlmann, M","2550","1950","09","26",NA,Brasil,São Paulo,Santa Isabel,Igaratá,-46.2200012207031,-23.3099994659424,NA,NA,NA,Beira da estrada,NA,"Ramos, E","2011","11",NA,NA,"15272",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.2200012207031,-23.3099994659424,"49",2019-11-21 10:18:49-03,IBt,SP,"36290",S,Plantae,NA,NA,Sabiaceae,Meliosma,itatiaiae,Meliosma itatiaiae,Urb.,"Kuhlmann, M",s.n.,"1936","09","11",NA,Brasil,São Paulo,Santa Isabel,Invernada dos Pilões,-46.2200012207031,-23.3099994659424,NA,NA,NA,Árvore bonita cujas mudas novas são pastadas pelo gado,NA,"Ramos, E","2011","11",NA,NA,"15272",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
