X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,yearIdentified,monthIdentified,dayIdentified,phylum,order,continentOcean,coordinatePrecision,geoFlag,class,typeStatus,individualCount,imagecode,preparationType,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"16",2020-09-02 16:36:18-03,Cenargen,CEN,"23484",PreservedSpecimen,Plantae,Poaceae,Axonopus,uninodis,Axonopus uninodis,(Hack.) G.A.Black,J. F. M. Valls & Longhi-Wagner,Aylthon Brandão Joly,"528","1947","11","07",Brasil,SP,SAO PAULO,Butantã.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Doação da Instituto de Botânica - São Paulo - SP,CEN00023484,"1998","06",NA,NA,NA,NA,"53584",auto,NA,NA,"1",CEN00023484,Exsicatas,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"17",2019-11-13 11:28:42-03,USP,SPF,"11903",PreservedSpecimen,Plantae,Poaceae,Axonopus,uninodis,Axonopus uninodis,(Hack.) G.A.Black,"Delfini, C","Hoehne, W","2817","1948","11","04",Brasil,São Paulo,São Paulo,Av. Indianópolis.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00011903,"2019","01",NA,NA,NA,NA,"53584",auto,NA,NA,NA,SPF00011903,NA,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"18",2019-01-25 15:35:55-02,IAC,IAC,"24277",S,Plantae,Poaceae,Axonopus,uninodis,Axonopus uninodis,(Hack.) G.A.Black,J.F.M. Valls & H.M. Longhi-Wagner,A.B. Joly,s/nº,"1947","11","07",Brasil,São Paulo,São Paulo,"Butantã, Banhado, partes mais elevadas",-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,NA,"1998","06","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"19",2019-11-21 10:14:56-03,IBt,SP,"9765",S,Plantae,Poaceae,Axonopus,uninodis,Axonopus uninodis,(Hack.) G.A.Black,"Swallen, JR","Usteri, A",9a,"1907","10","23",Brasil,São Paulo,São Paulo,Sant'Anna,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"1998","06","06",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
